date,nav_old_sf_kd,nav_finband_kd,nav_old_sf_kd_a05,nav_new_live
2020-09-29,965029536.4844134,965472515.4365156,964103096.6240834,962074558.4357402
2020-09-30,963307856.7844135,963739715.2865156,962310963.1740834,960299941.3357402
2020-10-05,966470348.1844134,966843606.0865157,965483594.5740834,963428003.7857403
2020-10-06,974413471.7344134,974767100.4865156,973609012.8240834,971507134.2357402
2020-10-07,971390421.4844135,971793748.1365156,970404505.1240834,968320545.2357402
2020-10-08,974082307.1844134,974507580.7365156,973543943.2240834,971458620.0857402
2020-10-12,976993061.1344135,977536635.3865156,976052662.7240834,974021794.8357402
2020-10-13,969076266.3844135,969754150.5865157,969079006.0740834,967079346.4357402
2020-10-14,967165039.5344135,967767379.5365156,966969544.2740834,964959998.1357403
2020-10-15,961567280.5344135,962082204.8865156,960966145.6240834,958959231.8357402
2020-10-16,957469130.2844135,958073152.5365156,956709437.9240834,954743942.8357402
2020-10-19,960290269.9344134,960928739.7865156,959720195.5240834,957760392.4357402
2020-10-20,958332190.6344134,958930465.2865156,957326380.3240833,955365293.2357402
2020-10-21,955172419.6844134,955806787.4365156,954528987.8240834,952570403.4357402
2020-10-22,961369362.4344134,961901556.1365156,960840424.7740834,958826910.8357402
2020-10-23,959456030.2844135,960041352.5365156,958682387.9240834,956713492.8357402
2020-10-26,963428721.6844134,963980943.3365157,962634969.3240834,960638705.2857403
2020-10-27,960540168.8344134,961090914.2365156,960045547.6740835,958053486.4857402
2020-10-28,959167983.1344134,959705081.6365156,958229109.5740834,956240311.6357403
2020-10-29,949932933.5844134,950523129.1865156,949347781.4740834,947397860.6857402
2020-10-30,947445207.8344134,948059083.6865156,946530517.5240834,944625668.3357402
2020-11-02,960329414.8844134,960993859.5865157,959876078.1740835,957949561.7357402
2020-11-03,966271945.9344134,966931037.6365156,965980267.1740835,964023173.7857403
2020-11-04,966601600.9844134,967305517.8365157,966096534.5240834,964159254.4857402
2020-11-05,974046529.4344134,974739519.1365156,974016959.5740833,972059486.7357402
2020-11-06,977185739.4731948,977844461.1112407,977430863.5932237,975420189.3044776
2020-11-09,988597075.6374815,989206257.290541,988047718.6330082,986035529.4855782
2020-11-10,995629586.2374815,996194562.190541,995868830.5330082,993800179.7355782
2020-11-11,1016666776.5874815,1017265144.790541,1015529395.7830083,1013496454.3355782
2020-11-12,1003322358.6344262,1003893250.5369545,1002195861.5522213,1000200948.6238403
2020-11-13,1005304429.2375839,1005951389.8930857,1004689809.0986221,1002680603.6328186
2020-11-16,1015959028.7875838,1016511492.3430858,1015052287.198622,1012971104.5828185
2020-11-17,1017038922.3875839,1017623134.2430857,1016134764.298622,1014060128.9328185
2020-11-18,1022777909.8375838,1023357120.3930857,1021989076.1986221,1019895316.6328186
2020-11-19,1020438734.0875839,1021033724.8930857,1019360312.2486221,1017304174.2828186
2020-11-20,1015058133.4375838,1015706196.8930857,1014244386.298622,1012224567.3828186
2020-11-23,1018509420.6375839,1019252030.6930857,1017639790.4986221,1015644766.0828185
2020-11-24,1009428219.9875838,1010064152.6930858,1009063464.548622,1007027609.1828185
2020-11-25,1007747407.1875838,1008368486.4930857,1007507868.7486221,1005448507.8828186
2020-11-26,1012396325.6875838,1012982810.8930857,1011605457.8486221,1009536946.7828187
2020-11-27,1007352334.2875838,1007920920.0930858,1006667476.448622,1004604934.3328185
2020-11-30,996592762.6062036,997141888.7930857,996539380.7812544,994360491.7492636
2020-12-01,1004171854.7062036,1004888374.9616437,1004038541.7812544,1001992142.2492635
2020-12-02,1004370549.4062036,1005163192.4116437,1004216566.7312545,1002201222.5492637
2020-12-03,1002491110.8562037,1003331430.7116437,1002090806.9812545,1000110928.8992636
2020-12-04,1008897967.9062036,1009618966.8116437,1008281355.8312545,1006233811.4492637
2020-12-07,1005926059.7562037,1006633805.1616437,1005661509.1312544,1003597722.9492637
2020-12-08,996317397.4062036,997137346.7116437,995472573.4312545,993506159.8492637
2020-12-09,992955887.0562036,993861244.1616437,991314769.2312545,989428998.5992637
2020-12-10,991721574.2562037,992655427.9616437,990120623.4312545,988237147.2992636
2020-12-11,998148068.9562036,999222585.2116437,997271360.1812545,995405188.4492637
2020-12-14,997183423.1562036,998275652.4116437,995229475.5812545,993426041.3492637
2020-12-15,990846858.6062037,991913482.6616436,989356255.9812545,987532627.1992636
2020-12-16,1002783464.5562036,1003881343.2116437,1000773856.9812545,998952203.7992637
2020-12-17,1001299172.0562037,1002467176.8616437,999196627.7312545,997423235.3992636
2020-12-18,996584927.5562036,997812544.4116436,995518328.7812544,993748125.9992636
2020-12-21,1007920698.3062036,1009047487.2616436,1005354245.2812544,1003582094.8992636
2020-12-22,1000153569.2062036,1001396597.7616436,998176856.0812545,996447566.5992637
2020-12-23,996925009.9562036,998100660.5616437,995353961.5312545,993583972.1492636
2020-12-24,998926069.2062036,1000070097.7616436,997093956.0812545,995313866.5992637
2020-12-25,1002979082.6562036,1003992041.9616437,1000915877.8312544,999077574.7992636
2020-12-28,1007845598.3062036,1008926537.2616436,1005339895.2812544,1003543894.8992636
2020-12-29,1007673021.2062036,1008740053.6616436,1005718287.5812545,1003889068.4492636
2020-12-30,1025510058.4562037,1026466744.6116437,1023494135.2812545,1021577846.0992637
2020-12-31,1022097827.1562036,1023062404.0116436,1020725650.3812544,1018786205.8992636
2021-01-04,1022065473.2062036,1023164409.5616437,1019789119.0812545,1017957470.2992636
2021-01-05,1023946488.6062036,1024982042.3116437,1022266890.6312544,1020365412.2492636
2021-01-06,1015903646.9562036,1016924349.1616437,1014278151.5312544,1012376610.7992636
2021-01-07,1025008726.5062037,1026055026.0116438,1023855724.4312545,1021941348.9992636
2021-01-08,1036624211.7562037,1037637861.0616437,1035478773.991397,1033519094.6293705
2021-01-11,1038716233.7170042,1039785452.3707223,1037579351.091397,1035636868.9793704
2021-01-12,1028179300.4038193,1029265646.4874477,1027539570.841397,1025619073.9793704
2021-01-13,1035157135.6538193,1036236641.7374477,1033756925.241397,1031849088.9293703
2021-01-14,1033693168.9038193,1034754620.8874477,1032581637.3623472,1030655093.5466743
2021-01-15,1023587820.8538193,1024592169.6374477,1022548425.3623474,1020598666.4466742
2021-01-18,1020412851.5038193,1021389182.2374477,1019115334.3123473,1017188449.7466743
2021-01-19,1023767411.8538193,1024748544.9874477,1022154376.7123473,1020230450.1466743
2021-01-20,1010124095.5538193,1011115981.8874477,1008223371.5123473,1006348712.2966744
2021-01-21,1014902018.4484519,1015893873.5709826,1013234048.6123474,1011337786.6466744
2021-01-22,1006682520.1061665,1007735212.810029,1005214937.8164381,1003346272.7290066
2021-01-25,1009428254.4561665,1010500507.310029,1009087782.1664381,1007171163.4790068
2021-01-26,1003126953.3561665,1004195791.9600291,1001855822.5164381,999989446.6790067
2021-01-27,1001957848.0561665,1003098559.4100289,1000713397.466438,998877726.9790066
2021-01-28,994933783.5061666,996050339.6600289,994074277.866438,992223712.8290068
2021-01-29,983920862.4061666,984939248.7100289,983214013.016438,981362283.2790066
2021-02-01,993084231.7561665,994315286.110029,992395404.0664381,990607149.9790066
2021-02-02,998912070.3061665,1000118147.810029,998453913.8164381,996632543.6290067
2021-02-03,1004156941.6561666,1005356501.310029,1002883274.566438,1001066901.3290067
2021-02-04,1002864954.4561665,1004029417.5100291,1001540220.366438,999724052.6290066
2021-02-05,1006271915.9061666,1007368145.610029,1005719972.4164381,1003830769.8290067
2021-02-17,1027947958.4561665,1029115429.310029,1026130683.366438,1024291356.3290068
2021-02-18,1029452923.0061666,1030497949.060029,1027424502.966438,1025536270.4790066
2021-02-19,1027443649.8561665,1028460770.110029,1025768864.766438,1023846318.7790066
2021-02-22,1026546020.5561665,1027548545.610029,1024414699.566438,1022501169.5790067
2021-02-23,1038712054.7061665,1039714605.110029,1036488417.916438,1034554939.4290067
2021-02-24,1035882576.7561665,1036738908.5100291,1033486208.2664381,1031504335.1790067
2021-02-25,1044117367.9061666,1045052186.7600291,1042351943.766438,1040339019.4790068
2021-02-26,1029846588.4561665,1030736559.360029,1026419194.416438,1024516669.6790067
2021-03-02,1030338368.5262492,1031453383.8598878,1029034972.1147113,1027142436.0341964
2021-03-03,1039145984.8262492,1040152557.1598878,1037273865.5147114,1035327013.0341964
2021-03-04,1033646676.5160491,1034666175.2147257,1031062229.8315762,1029165799.7988995
2021-03-05,1031230993.77321,1032365430.0951297,1029457722.6114053,1027573304.2796512
2021-03-08,1031541819.2264835,1032791242.4555999,1029894361.0703852,1028066127.5986742
2021-03-09,1048279942.4760981,1049598194.4530975,1046597334.9703852,1044781442.3986742
2021-03-10,1048995308.9760981,1050288952.7530974,1047861604.3703853,1045997240.2986742
2021-03-11,1051834708.9760981,1053217352.7530974,1050661754.3703853,1048839040.2986742
2021-03-12,1053096680.6406783,1054384839.2505776,1052550698.8203853,1050653307.8986742
2021-03-15,1056315582.8406783,1057734830.1505775,1056554256.3203853,1054679080.6486742
2021-03-16,1066475434.8406782,1067896086.0505776,1066397237.8203852,1064516082.4986742
2021-03-17,1061637402.4406781,1063228430.1005775,1061096943.2703851,1059319075.4986742
2021-03-18,1060475470.0406783,1062082513.9505776,1060523610.5203853,1058720029.3486743
2021-03-19,1052687879.5406781,1054225673.9005775,1050895439.1703852,1049162341.0986742
2021-03-22,1053079562.9906782,1054717227.8505776,1053551311.6703852,1051766946.7986742
2021-03-23,1054517393.7906783,1056235053.5505775,1054989642.9703853,1053219019.8486742
2021-03-24,1055543349.0906782,1057245286.1005776,1056018068.0203853,1054244689.5486742
2021-03-25,1061408530.1406783,1063141464.1505775,1061984357.0203853,1060201151.5986743
2021-03-26,1062837217.3406783,1064554547.9505776,1063417911.2203853,1061609600.2986742
2021-03-29,1069118091.9906782,1070863817.9005774,1069817477.3203852,1067988036.6986742
2021-03-30,1073666578.5906783,1075303141.0505776,1073715387.2703853,1071862396.5986743
2021-03-31,1075363098.1906781,1077049141.0005777,1074841224.220385,1073024241.4486742
2021-04-01,1075396242.0406783,1077101145.4505775,1074018347.220385,1072252593.9486742
2021-04-06,1079169503.7406783,1080874786.1005774,1077607245.1703851,1075848139.298674
2021-04-07,1081009748.6906781,1082659455.9005775,1079609218.5778744,1077821630.6743314
2021-04-08,1074936750.8906782,1076534807.0005777,1073780264.2778742,1071972392.5743313
2021-04-09,1070223785.0042614,1071810427.3724965,1069747397.1679758,1067917371.4096228
2021-04-12,1071633742.2652887,1073217185.9991736,1071127643.40384,1069285338.4099034
2021-04-13,1080179427.7652886,1081734133.5991738,1078895805.50384,1077069692.3599033
2021-04-14,1087624590.3652885,1089106814.7991736,1085131275.30384,1083323622.7599034
2021-04-15,1095568588.4152884,1096917766.0491736,1093255187.30384,1091375549.8599033
2021-04-16,1099135299.8652885,1100486394.1491735,1097529789.3538399,1095613167.0599034
2021-04-19,1111594484.0152886,1112945053.6491735,1109962107.70384,1108019736.9099035
2021-04-20,1116843001.6652884,1118139765.0491736,1113750044.8538399,1111840198.0099034
2021-04-21,1107214064.6652884,1108505516.2491734,1105298266.6538398,1103368370.2099035
2021-04-22,1109189874.1964679,1110485221.2017395,1107025317.7460022,1105095036.8075917
2021-04-23,1106827989.631954,1108236970.8636656,1104270698.3779702,1102443433.6069918
2021-04-26,1122604271.2408278,1123846999.9136658,1119163648.9569812,1117246795.3569918
2021-04-27,1105823759.4408278,1107616114.3636658,1105369199.4069812,1103682424.6569917
2021-04-28,1100913708.540828,1102753173.8136656,1101567327.5569813,1099853639.6069918
2021-04-29,1098099410.7408278,1100107124.9136658,1098712323.2569811,1097125901.5069916
2021-05-03,1083991089.5408278,1086236154.9136655,1083810011.2569811,1082389861.8569918
2021-05-04,1074763836.4408278,1077024423.463666,1074849631.9069812,1073466054.0569918
2021-05-05,1074675225.240828,1076769247.7136657,1074174037.5569813,1072703125.8569919
2021-05-06,1088249918.8908277,1090257977.2303157,1086659346.3569813,1085100218.3069918
2021-05-07,1092637316.535006,1094820092.3815706,1091890553.914878,1090358569.5895166
2021-05-10,1103458385.0350063,1105564256.5815704,1103023204.814878,1101240519.3395166
2021-05-11,1082657043.8350062,1084731060.9815705,1082553737.614878,1080829066.9395165
2021-05-12,1043526126.4570618,1045752761.6346567,1043326363.8004698,1041913445.9655869
2021-05-13,1038792419.7423648,1040986545.4594579,1038716883.288741,1037271213.1108497
2021-05-14,1051131946.4046557,1053370669.8303145,1051319154.5426651,1049846319.6829584
2021-05-17,1028675244.6378943,1030984064.5016326,1028397268.8577307,1027095325.7276345
2021-05-18,1054016121.6756694,1056485804.9791864,1053658148.1610037,1052325945.1593593
2021-05-19,1049334105.6730279,1051833293.081359,1049631564.7000108,1048329063.463383
2021-05-20,1048401123.523028,1050962289.4813591,1048394977.8500108,1047145845.4633831
2021-05-21,1059694327.023028,1062353596.581359,1058914275.4500108,1057689021.163383
2021-05-24,1055498639.573028,1058228360.431359,1054463063.5500108,1053268733.463383
2021-05-25,1059517697.073028,1062260083.8813591,1059428646.1000108,1058224525.913383
2021-05-26,1062077868.023028,1064730211.7313591,1061638838.6000108,1060407715.7133831
2021-05-27,1065874467.1730279,1068621448.731359,1064355886.6500107,1063189637.913383
2021-05-28,1067118904.1230279,1069889719.981359,1066533344.9500108,1065323858.463383
2021-05-31,1071276391.573028,1074002456.131359,1070848356.8500108,1069618146.163383
2021-06-01,1072171859.423028,1074796592.331359,1072629581.8000108,1071331489.013383
2021-06-02,1077724807.223028,1080332991.231359,1078072736.1000106,1076758227.113383
2021-06-03,1076132961.173028,1078699095.8813589,1076432555.6000106,1075093051.863383
2021-06-04,1073297742.673028,1075886421.481359,1074163416.5000107,1072824512.9633831
2021-06-07,1070948848.823028,1073660327.2313591,1071564331.7000108,1070282549.613383
2021-06-08,1074929029.0799317,1077604864.8195298,1075194133.16775,1073891326.472552
2021-06-09,1069872933.7299321,1072489469.3695296,1070519182.2677498,1069208589.2725519
2021-06-10,1075414058.629932,1078063201.8695297,1075301944.2677498,1074033003.822552
2021-06-11,1072305435.3555781,1074918133.0909657,1073213816.3229364,1071884148.5839208
2021-06-15,1072366207.2732669,1074892313.9582,1073610517.3397144,1072250029.7235522
2021-06-16,1076276741.4625435,1078883308.1010907,1077111804.8973773,1075785331.9007819
2021-06-17,1071779516.5625434,1074397675.6010907,1073208542.897377,1071873067.3507818
2021-06-18,1064098636.688968,1066734013.8868741,1065330063.0905703,1064053981.336865
2021-06-21,1059887811.2884631,1062446796.2719266,1062568553.3962003,1061188388.2649722
2021-06-22,1063120950.4884629,1065682396.1719267,1064765077.2962002,1063396727.9649721
2021-06-23,1069187778.688463,1071750368.5453669,1071165244.6462002,1069802571.2149721
2021-06-24,1068646048.288463,1071139318.4953669,1070256931.5962002,1068857266.0649722
2021-06-25,1076538505.338463,1079046304.595367,1077588530.4462004,1076211948.614972
2021-06-28,1078139392.7884629,1080480251.7201252,1079452682.872607,1078012729.8899271
2021-06-29,1072262893.5180954,1074478789.480755,1074181786.874903,1072726360.2277998
2021-06-30,1077243317.547076,1079636446.530755,1079470977.1249032,1078050579.1277997
2021-07-01,1071419384.047076,1073815915.0307553,1073354684.7249032,1071933766.1777998
2021-07-02,1069279885.1470759,1071679140.5807552,1071278082.5749031,1069865072.1277999
2021-07-05,1075537959.7970757,1077905360.530755,1077705898.6749032,1076261908.5277998
2021-07-06,1082010959.597076,1084361275.5307553,1082983572.6749032,1081553287.6278
