date,nav_base_e16_e18_e22_v2s,nav_const_a05,nav_const_a25,nav_const_a100_full,nav_gate_09_a25,nav_gate_09_a50,nav_gate_09_a100,nav_gate_085_a25,nav_gate_085_a50,nav_gate_085_a100,nav_gate_08_a25,nav_gate_08_a50,nav_gate_08_a100,nav_e1bin_a25,nav_e1bin_a50,nav_e1bin_a100
2014-02-06,3237096.0983637446,3235996.259283309,3225729.79338704,3203250.04076425,3233606.8594886675,3231113.73050547,3220575.776233793,3237096.0983637446,3237096.0983637446,3237096.0983637446,3237096.0983637446,3237096.0983637446,3237096.0983637446,3237096.0983637446,3237096.0983637446,3237096.0983637446
2014-02-07,3258128.7483637445,3256724.609283309,3245167.1933870404,3221556.14076425,3253859.259488668,3251341.63050547,3240725.3262337926,3258128.7483637445,3258128.7483637445,3258128.7483637445,3258128.7483637445,3258128.7483637445,3258128.7483637445,3258128.7483637445,3258128.7483637445,3258128.7483637445
2014-02-10,3255713.2983637443,3254441.709283309,3243549.6933870404,3220049.29076425,3251897.4094886677,3249379.33050547,3238786.876233793,3255713.2983637443,3255713.2983637443,3255713.2983637443,3255713.2983637443,3255713.2983637443,3255713.2983637443,3255713.2983637443,3255713.2983637443,3255713.2983637443
2014-02-11,3258865.4483637447,3257530.159283309,3246305.99338704,3222422.69076425,3254964.1594886677,3252437.28050547,3241837.376233793,3258865.4483637447,3258865.4483637447,3258865.4483637447,3258865.4483637447,3258865.4483637447,3258865.4483637447,3258865.4483637447,3258865.4483637447,3258865.4483637447
2014-02-12,3284080.948363744,3282681.909283309,3271726.2433870398,3246519.8907642495,3280342.1594886673,3277804.8805054696,3267132.6762337927,3284080.948363744,3284080.948363744,3284080.948363744,3284080.948363744,3284080.948363744,3284080.948363744,3284080.948363744,3284080.948363744,3284080.948363744
2014-02-13,3271082.2983637443,3269290.409283309,3258576.49338704,3234262.3907642495,3267129.4094886673,3264549.53050547,3253974.8762337924,3271082.2983637443,3271082.2983637443,3271082.2983637443,3271082.2983637443,3271082.2983637443,3271082.2983637443,3271082.2983637443,3271082.2983637443,3271082.2983637443
2014-02-14,3288664.448363744,3286989.0592833087,3275848.24338704,3250451.29076425,3284729.5094886674,3282192.63050547,3271522.026233793,3288664.448363744,3288664.448363744,3288664.448363744,3288664.448363744,3288664.448363744,3288664.448363744,3288664.448363744,3288664.448363744,3288664.448363744
2014-02-17,3287468.3983637444,3286032.3092833087,3274744.44338704,3249183.69076425,3283791.3094886676,3281293.43050547,3270599.1762337927,3287468.3983637444,3287468.3983637444,3287468.3983637444,3287468.3983637444,3287468.3983637444,3287468.3983637444,3287468.3983637444,3287468.3983637444,3287468.3983637444
2014-02-18,3311179.6483637444,3309681.2092833086,3297871.84338704,3271032.9907642496,3307306.7594886674,3304803.58050547,3294019.276233793,3311179.6483637444,3311179.6483637444,3311179.6483637444,3311179.6483637444,3311179.6483637444,3311179.6483637444,3311179.6483637444,3311179.6483637444,3311179.6483637444
2014-02-19,3310077.348363744,3308563.259283309,3296976.39338704,3270309.6407642495,3306278.6594886673,3303786.93050547,3293008.526233793,3310077.348363744,3310077.348363744,3310077.348363744,3310077.348363744,3310077.348363744,3310077.348363744,3310077.348363744,3310077.348363744,3310077.348363744
2014-02-20,3281775.198363744,3280486.009283309,3269893.69338704,3244912.94076425,3278350.8594886675,3275874.2305054697,3265193.276233793,3281775.198363744,3281775.198363744,3281775.198363744,3281775.198363744,3281775.198363744,3281775.198363744,3281775.198363744,3281775.198363744,3281775.198363744
2014-02-21,3320656.948363744,3319161.159283309,3306827.09338704,3279578.94076425,3316521.1094886675,3314027.9805054697,3303190.9762337925,3320656.948363744,3320656.948363744,3320656.948363744,3320656.948363744,3320656.948363744,3320656.948363744,3320656.948363744,3320656.948363744,3320656.948363744
2014-02-24,3307108.1483637444,3305617.1092833085,3293410.09338704,3266864.69076425,3303107.6594886673,3300637.9805054697,3289847.6762337927,3307108.1483637444,3307108.1483637444,3307108.1483637444,3307108.1483637444,3307108.1483637444,3307108.1483637444,3307108.1483637444,3307108.1483637444,3307108.1483637444
2014-02-25,3296022.198363744,3294452.259283309,3282397.14338704,3256549.2407642496,3291790.6594886677,3289319.03050547,3278564.0762337926,3296022.198363744,3296022.198363744,3296022.198363744,3296022.198363744,3296022.198363744,3296022.198363744,3296022.198363744,3296022.198363744,3296022.198363744
2014-02-26,3294880.198363744,3293011.659283309,3280424.9933870398,3254616.2407642496,3290186.6594886673,3287669.43050547,3276944.1762337927,3294880.198363744,3294880.198363744,3294880.198363744,3294880.198363744,3294880.198363744,3294880.198363744,3294880.198363744,3294880.198363744,3294880.198363744
2014-02-27,3314198.998363744,3312057.159283309,3300335.4933870398,3273518.7907642494,3309993.559488667,3307377.3805054696,3296684.5262337923,3314198.998363744,3314198.998363744,3314198.998363744,3314198.998363744,3314198.998363744,3314198.998363744,3314198.998363744,3314198.998363744,3314198.998363744
2014-03-03,3283121.598363744,3281553.8592833085,3270520.64338704,3245487.6407642495,3279235.7594886674,3276736.5305054695,3266060.1762337927,3283121.598363744,3283121.598363744,3283121.598363744,3283121.598363744,3283121.598363744,3283121.598363744,3283121.598363744,3283121.598363744,3283121.598363744
2014-03-04,3265376.448363744,3263609.2092833086,3253004.24338704,3229024.8907642495,3261537.4094886673,3259010.33050547,3248438.6262337924,3265376.448363744,3265376.448363744,3265376.448363744,3265376.448363744,3265376.448363744,3265376.448363744,3265376.448363744,3265376.448363744,3265376.448363744
2014-03-05,3274302.198363744,3272535.7092833086,3261580.44338704,3236960.3907642495,3270369.2594886674,3267857.9805054697,3257238.1262337924,3274302.198363744,3274302.198363744,3274302.198363744,3274302.198363744,3274302.198363744,3274302.198363744,3274302.198363744,3274302.198363744,3274302.198363744
2014-03-06,3302976.8483637446,3301323.109283309,3289774.74338704,3263347.5907642497,3299014.8594886675,3296527.18050547,3285774.6762337927,3302976.8483637446,3302976.8483637446,3302976.8483637446,3302976.8483637446,3302976.8483637446,3302976.8483637446,3302976.8483637446,3302976.8483637446,3302976.8483637446
2014-03-07,3321500.2161045815,3319739.0208822037,3307329.34338704,3279445.8271696405,3316945.6243006918,3314461.4469037326,3303609.0009052907,3321500.2161045815,3321500.2161045815,3321500.2161045815,3321500.2161045815,3321500.2161045815,3321500.2161045815,3321500.2161045815,3321500.2161045815,3321500.2161045815
2014-03-10,3297316.6161045814,3295903.320882204,3284491.2433870398,3257993.92716964,3293419.6743006916,3290961.0969037325,3280193.200905291,3297316.6161045814,3297316.6161045814,3297316.6161045814,3297316.6161045814,3297316.6161045814,3297316.6161045814,3297316.6161045814,3297316.6161045814,3297316.6161045814
2014-03-11,3284073.4661045815,3282727.770882204,3271399.79338704,3246153.8271696405,3280195.1243006918,3277752.296903732,3267022.250905291,3284073.4661045815,3284073.4661045815,3284073.4661045815,3284073.4661045815,3284073.4661045815,3284073.4661045815,3284073.4661045815,3284073.4661045815,3284073.4661045815
2014-03-12,3287508.7161045815,3286187.920882204,3274632.2926167976,3249356.6271696403,3283742.924300692,3281333.546903732,3270579.500905291,3287508.7161045815,3287508.7161045815,3287508.7161045815,3287508.7161045815,3287508.7161045815,3287508.7161045815,3287508.7161045815,3287508.7161045815,3287508.7161045815
2014-03-13,3277740.0494272043,3276550.3706223783,3265973.6926167975,3240766.4271696405,3274358.012333282,3271952.9849363226,3261244.7463803585,3277740.0494272043,3277740.0494272043,3277740.0494272043,3277740.0494272043,3277740.0494272043,3277740.0494272043,3277740.0494272043,3277740.0494272043,3277740.0494272043
2014-03-14,3261801.5494272043,3260780.770622378,3251139.3426167974,3227033.52716964,3258850.5123332813,3256455.0349363224,3245813.6963803587,3261801.5494272043,3261801.5494272043,3261801.5494272043,3261801.5494272043,3261801.5494272043,3261801.5494272043,3261801.5494272043,3261801.5494272043,3261801.5494272043
2014-03-17,3268696.0494272043,3267105.070622378,3257067.7426167973,3232768.6271696403,3265329.3623332814,3262867.134936322,3252268.6463803584,3268696.0494272043,3268696.0494272043,3268696.0494272043,3268696.0494272043,3268696.0494272043,3268696.0494272043,3268696.0494272043,3268696.0494272043,3268696.0494272043
2014-03-18,3280378.749427204,3279165.770622378,3269144.2426167973,3244226.32716964,3277029.3123332816,3274597.2849363224,3263900.4963803585,3280378.749427204,3280378.749427204,3280378.749427204,3280378.749427204,3280378.749427204,3280378.749427204,3280378.749427204,3280378.749427204,3280378.749427204
2014-03-19,3266952.0494272043,3265597.970622378,3255343.4426167975,3231280.02716964,3263357.0623332816,3260936.234936322,3250290.3463803586,3266952.0494272043,3266952.0494272043,3266952.0494272043,3266952.0494272043,3266952.0494272043,3266952.0494272043,3266952.0494272043,3266952.0494272043,3266952.0494272043
2014-03-20,3235518.0494272043,3234551.170622378,3225938.042616797,3204093.3271696405,3232469.012333282,3230101.6349363225,3219542.8963803584,3235518.0494272043,3235518.0494272043,3235518.0494272043,3235518.0494272043,3235518.0494272043,3235518.0494272043,3235518.0494272043,3235518.0494272043,3235518.0494272043
2014-03-21,3232868.1494272044,3232108.470622378,3225302.6926167975,3203494.6271696403,3230859.862333282,3228456.2349363226,3217958.2963803587,3232868.1494272044,3232868.1494272044,3232868.1494272044,3232868.1494272044,3232868.1494272044,3232868.1494272044,3232868.1494272044,3232868.1494272044,3232868.1494272044
2014-03-24,3245027.8494272046,3244155.170622378,3235748.1426167972,3213165.92716964,3242379.0623332816,3240021.984936322,3229433.8463803586,3245027.8494272046,3245027.8494272046,3245027.8494272046,3245027.8494272046,3245027.8494272046,3245027.8494272046,3245027.8494272046,3245027.8494272046,3245027.8494272046
2014-03-25,3252681.2494272045,3251899.870622378,3243814.0926167974,3220581.1271696403,3250244.1123332814,3247852.9349363223,3237250.246380359,3252681.2494272045,3252681.2494272045,3252681.2494272045,3252681.2494272045,3252681.2494272045,3252681.2494272045,3252681.2494272045,3252681.2494272045,3252681.2494272045
2014-03-26,3262956.2994272043,3262261.3706223783,3253959.4426167975,3229816.5271696406,3260635.5623332816,3258237.634936322,3247598.2463803585,3262956.2994272043,3262956.2994272043,3262956.2994272043,3262956.2994272043,3262956.2994272043,3262956.2994272043,3262956.2994272043,3262956.2994272043,3262956.2994272043
2014-03-27,3252721.2494272045,3251764.570622378,3243274.2426167973,3219889.9271696405,3249983.0123332813,3247557.9849363226,3236979.896380359,3252721.2494272045,3252721.2494272045,3252721.2494272045,3252721.2494272045,3252721.2494272045,3252721.2494272045,3252721.2494272045,3252721.2494272045,3252721.2494272045
2014-03-28,3282597.0494272043,3281478.970622378,3271916.1426167972,3246923.4271696405,3279408.1123332814,3276985.984936322,3266280.196380358,3282597.0494272043,3282597.0494272043,3282597.0494272043,3282597.0494272043,3282597.0494272043,3282597.0494272043,3282597.0494272043,3282597.0494272043,3282597.0494272043
2014-03-31,3302968.3494272046,3301817.770622378,3292256.6926167975,3265968.1271696407,3299964.362333282,3297497.9849363226,3286745.7963803587,3302968.3494272046,3302968.3494272046,3302968.3494272046,3302968.3494272046,3302968.3494272046,3302968.3494272046,3302968.3494272046,3302968.3494272046,3302968.3494272046
2014-04-01,3307535.9494272047,3306247.9706223784,3296953.4426167975,3270279.0271696406,3304715.012333282,3302235.6349363225,3291499.6963803587,3307535.9494272047,3307535.9494272047,3307535.9494272047,3307535.9494272047,3307535.9494272047,3307535.9494272047,3307535.9494272047,3307535.9494272047,3307535.9494272047
2014-04-02,3296664.2494272045,3296206.070622378,3288010.8426167974,3261732.02716964,3294611.3623332814,3292211.1349363225,3281432.2463803585,3296664.2494272045,3296664.2494272045,3296664.2494272045,3296664.2494272045,3296664.2494272045,3296664.2494272045,3296664.2494272045,3296664.2494272045,3296664.2494272045
2014-04-03,3305782.3494272046,3305071.270622378,3296359.2426167973,3269635.2271696404,3303494.3623332814,3301081.484936322,3290287.4463803587,3305782.3494272046,3305782.3494272046,3305782.3494272046,3305782.3494272046,3305782.3494272046,3305782.3494272046,3305782.3494272046,3305782.3494272046,3305782.3494272046
2014-04-07,3295832.8494272046,3295577.070622378,3287961.742616798,3261814.1271696407,3294159.8123332816,3291774.5849363226,3280991.896380359,3295832.8494272046,3295832.8494272046,3295832.8494272046,3295832.8494272046,3295832.8494272046,3295832.8494272046,3295832.8494272046,3295832.8494272046,3295832.8494272046
2014-04-08,3311081.099427204,3310046.170622378,3301198.2926167976,3274167.32716964,3308642.2123332815,3306170.034936322,3295411.6463803584,3311081.099427204,3311081.099427204,3311081.099427204,3311081.099427204,3311081.099427204,3311081.099427204,3311081.099427204,3311081.099427204,3311081.099427204
2014-04-09,3320716.0494272043,3319490.370622378,3309963.7426167973,3282371.3271696405,3317851.1623332812,3315348.134936322,3304562.1463803584,3320716.0494272043,3320716.0494272043,3320716.0494272043,3320716.0494272043,3320716.0494272043,3320716.0494272043,3320716.0494272043,3320716.0494272043,3320716.0494272043
2014-04-10,3333897.199427204,3332274.870622378,3321983.1426167972,3293583.6271696403,3330625.5623332816,3328069.6849363223,3317276.5463803587,3333897.199427204,3333897.199427204,3333897.199427204,3333897.199427204,3333897.199427204,3333897.199427204,3333897.199427204,3333897.199427204,3333897.199427204
2014-04-11,3329873.3494272046,3328416.170622378,3317982.0426167976,3289812.1271696403,3326573.9123332817,3324046.1349363225,3313238.6963803587,3329873.3494272046,3329873.3494272046,3329873.3494272046,3329873.3494272046,3329873.3494272046,3329873.3494272046,3329873.3494272046,3329873.3494272046,3329873.3494272046
2014-04-14,3325752.9994272045,3324523.670622378,3314002.1926167975,3286045.3271696405,3322512.112333282,3320042.6849363223,3309201.7463803585,3325752.9994272045,3325752.9994272045,3325752.9994272045,3325752.9994272045,3325752.9994272045,3325752.9994272045,3325752.9994272045,3325752.9994272045,3325752.9994272045
2014-04-15,3315787.2994272048,3314612.570622378,3305099.6426167972,3277652.2271696404,3312892.6123332814,3310363.9849363226,3299605.6963803587,3315787.2994272048,3315787.2994272048,3315787.2994272048,3315787.2994272048,3315787.2994272048,3315787.2994272048,3315787.2994272048,3315787.2994272048,3315787.2994272048
2014-04-16,3307277.099427204,3305867.470622378,3296243.6926167975,3269328.02716964,3304170.6123332814,3301620.584936322,3290919.3463803586,3307277.099427204,3307277.099427204,3307277.099427204,3307277.099427204,3307277.099427204,3307277.099427204,3307277.099427204,3307277.099427204,3307277.099427204
2014-04-17,3323069.2494272045,3321462.570622378,3311456.3426167974,3283695.3271696405,3319851.6123332814,3317282.484936322,3306540.6963803587,3323069.2494272045,3323069.2494272045,3323069.2494272045,3323069.2494272045,3323069.2494272045,3323069.2494272045,3323069.2494272045,3323069.2494272045,3323069.2494272045
2014-04-18,3327387.8494272046,3325868.970622378,3316382.1926167975,3288257.52716964,3324459.762333282,3321869.2849363224,3311127.9963803585,3327387.8494272046,3327387.8494272046,3327387.8494272046,3327387.8494272046,3327387.8494272046,3327387.8494272046,3327387.8494272046,3327387.8494272046,3327387.8494272046
2014-04-21,3314974.849427204,3313385.570622378,3304065.2426167973,3276290.1278562266,3312096.5123332813,3309496.784936322,3298818.196380358,3314974.849427204,3314974.849427204,3314974.849427204,3314974.849427204,3314974.849427204,3314974.849427204,3314974.849427204,3314974.849427204,3314974.849427204
