date,nav_base,nav_sleeve_fin_only_a10,rel_sleeve_vs_base
2024-12-19,49439655.744636886,49235656.31802339,0.9958737692740585
2024-12-20,49175124.0446369,48935950.9180234,0.9951362984586191
2024-12-23,50420734.244636886,50045026.768023394,0.9925485520541888
2024-12-24,50476647.44463689,50144512.7180234,0.9934200319667074
2024-12-25,50016175.5446369,49747588.6680234,0.9946299997213142
2024-12-26,50333233.79463689,49986992.41802339,0.9931210186489072
2024-12-27,50281724.79463689,49944437.268023394,0.9932920454103144
2024-12-30,50547394.54463689,50129123.9680234,0.9917251802910607
2024-12-31,49988867.24463689,49641249.41802339,0.9930460951452986
2025-01-02,50079232.594636895,49631572.018023394,0.9910609537442984
2025-01-03,50061108.14463689,49662845.018023394,0.9920444604329806
2025-01-06,51114286.04463689,50642396.56802339,0.990767953284109
2025-01-07,50821457.64463689,50357392.91802339,0.9908687245875862
2025-01-08,50901408.094636895,50427391.9180234,0.9906875625968501
2025-01-09,51119736.49463689,50586008.3180234,0.9895592541508994
2025-01-10,50861900.79463689,50329288.7180234,0.9895282703105415
2025-01-13,50607676.49463689,50089096.2680234,0.9897529334967898
2025-01-14,51436393.49463689,50848377.2180234,0.9885680889218097
2025-01-15,51391470.09463689,50785565.018023394,0.9882100069233722
2025-01-16,51694092.39463689,51093235.368023396,0.9883766790598333
2025-01-17,51545661.89463689,50946566.56802339,0.9883773860962713
2025-01-20,51391169.04463689,50798580.2180234,0.9884690533873867
2025-01-21,51907255.844636895,51276285.9680234,0.9878442836873895
2025-01-22,52375417.04463689,51618299.618023396,0.985544412448912
2025-02-03,52319072.194636896,51598462.018023394,0.9862266254658971
2025-02-04,51950807.49463689,51251636.5680234,0.9865416735498159
2025-02-05,52150606.89463689,51431053.868023396,0.9862024035872247
2025-02-07,52229846.49463689,51519360.1680234,0.9863969286854701
2025-02-10,52163083.54463689,51423872.66802339,0.9858288500912539
2025-02-11,51822562.39463689,51119729.66802339,0.9864377079376871
2025-02-12,52050718.79463689,51356609.66802339,0.9866647542495606
2025-02-13,52178834.844636895,51460505.41802339,0.9862333179966104
2025-02-14,51838606.29463689,51182317.2180234,0.9873397623214768
2025-02-17,52250519.84463689,51534744.4680234,0.9863010860228416
2025-02-18,52416599.19463689,51725402.31802339,0.9868133971445401
2025-02-19,52387549.994636886,51671815.21802339,0.9863376932747042
2025-02-20,52334380.99463689,51630319.7180234,0.9865468691282382
2025-02-21,52426028.24463689,51757090.018023394,0.9872403413149664
2025-02-24,52026580.04463689,51405577.9680234,0.9880637536412984
2025-02-25,51829573.89463689,51236046.41802339,0.9885484785612927
2025-02-26,52356604.844636895,51748567.3180234,0.9883866127603615
2025-02-27,52306968.19463689,51660670.91802339,0.9876441457243595
2025-03-03,52469942.844636895,51863485.368023396,0.9884418117547943
2025-03-04,51816627.594636895,51241574.618023396,0.9889021535497803
2025-03-05,51892983.194636896,51300877.9180234,0.9885898778570377
2025-03-06,51952656.54463689,51370712.2180234,0.9887985645909465
2025-03-07,51754320.99463689,51179194.9180234,0.9888873805015606
2025-03-10,51705373.748989396,51149212.35849951,0.9892436443223515
2025-03-11,51198487.72812951,50689585.239718266,0.9900602046858574
2025-03-12,51647597.375608765,51036591.21112302,0.9881697078754277
2025-03-13,51565906.38657364,51003117.0458894,0.9890860186483452
2025-03-14,51919485.42700565,51290516.46187239,0.9878856856927534
2025-03-17,51843054.14158152,51201061.86187239,0.9876166192301119
2025-03-18,52154908.500796266,51527915.211872384,0.9879782496615
2025-03-19,52208081.000796266,51505028.51187239,0.9865336462201483
2025-03-20,52468725.900796264,51800160.969248146,0.987257839406808
2025-03-21,52451293.250796266,51778748.26924814,0.9871777235628425
2025-03-24,52350248.10079627,51730860.869248144,0.988168399310056
2025-03-25,52496938.80079626,51797633.31924815,0.9866791188682128
2025-03-26,52536785.23979027,51873772.369248144,0.9873800258710925
2025-03-27,52649869.789790265,51987903.619248144,0.9874270121999336
2025-03-28,52350019.23979027,51738974.51924814,0.9883277078133778
2025-03-31,51651415.63979027,51044449.01924814,0.9882487902214525
2025-04-01,51891839.53690477,51221253.118763894,0.9870772278623123
2025-04-02,52059806.45803839,51339986.968763895,0.9861732200281096
2025-04-07,47653724.05803839,47028149.06876389,0.9868724847503502
2025-04-08,48661008.47755839,48129681.64335764,0.9890810558427743
2025-04-09,47464180.05330565,46955063.923472516,0.9892736769230742
2025-04-10,49869407.20125664,49345393.37949814,0.9894922789107207
2025-04-11,50037984.73492889,49429146.13522914,0.9878324716128155
2025-04-14,49708031.08492889,49039575.53704989,0.9865523632039074
2025-04-15,50023514.63492889,49299246.95223914,0.9855214554999694
2025-04-16,49915571.83492889,49230519.002239145,0.98627576911359
2025-04-17,49779897.38492889,48989855.60223915,0.9841293006978168
2025-04-18,49677540.40338314,48904781.652239144,0.9844445046016937
2025-04-21,49826956.003383145,49033626.652239144,0.9840783099194312
2025-04-22,49760470.40338314,48920002.57377014,0.9831097290118089
2025-04-23,49855826.853383146,49132776.87377014,0.9854971820698237
2025-04-24,49352709.95338315,48683046.02377014,0.986431060619659
2025-04-25,49421102.353383146,48715253.72377014,0.9857176672311785
2025-04-28,49608454.30338314,48827647.92377014,0.9842606186671743
2025-04-29,50100889.40338315,49273687.923770145,0.9834892855303853
2025-04-30,50392200.353383146,49526307.27377014,0.9828169225884006
2025-05-02,50303302.96789889,49503405.60677614,0.984098512146743
2025-05-05,50676471.517898895,49881800.00677614,0.9843187284489198
2025-05-06,51564549.81789889,50644535.40677614,0.9821580055605682
2025-05-07,51375624.78026164,50499177.85677614,0.9829404133334797
2025-05-08,51387365.78026164,50494126.656776145,0.9826175342922793
2025-05-09,51793495.53026164,50840559.6125289,0.9816012433998402
2025-05-12,51957014.880261645,51092372.35734452,0.9833585026986299
2025-05-13,51721152.06423589,50858240.58496202,0.9833160816255182
2025-05-14,51878383.953161895,51066984.90227865,0.9843595927811511
2025-05-15,51930100.15358702,51282373.00227864,0.9875269419971716
2025-05-16,52139848.54883627,51440920.302278645,0.9865951231925236
2025-05-19,52052040.74883627,51385864.702278644,0.9872017304802305
2025-05-20,51990274.998836264,51347815.65227864,0.9876427015134657
2025-05-21,52318460.84883627,51657962.75227864,0.9873754295168199
2025-05-22,51606399.14883627,50920614.452278644,0.9867112469021568
2025-05-23,51713866.576818764,51102505.19500202,0.9881779990109888
2025-05-26,51665914.076818764,51086526.54500201,0.9887858844236203
2025-05-27,51139512.325465016,50538374.49500202,0.988245139557898
2025-05-28,51098548.325465016,50518576.145002015,0.9886499284330164
2025-05-29,50199103.02546502,49691187.69500202,0.9898819839429134
2025-06-02,49974902.52546502,49383417.34500202,0.9881643554950086
2025-06-03,49990617.725465015,49421028.49500202,0.9886060773725376
2025-06-04,50516778.37546502,49900721.99500202,0.9878049155097703
2025-06-05,50341816.01961427,49798441.69261989,0.9892063026335269
2025-06-06,50468597.89571764,49994863.21397252,0.9906132783255839
2025-06-09,50699811.59848314,50157610.639597766,0.9893056612679485
2025-06-10,51157312.98232664,50584028.22214452,0.9887936889808858
2025-06-18,47123424.442254774,46513654.41748452,0.9870601504031723
2025-06-19,46873633.74263427,46224078.00934889,0.9861424071184273
2025-06-20,46649674.79508027,46035936.42839952,0.9868436732007942
2025-06-23,46417130.88804242,45785827.84458132,0.9863993523213704
2025-06-24,46851890.93391242,46076825.87406019,0.9834571231939068
2025-06-25,47609984.41073242,46823817.62406019,0.9834873546714499
2025-06-26,47797257.82521192,46926045.82405907,0.9817727618530177
2025-06-27,48092174.29607862,47242693.143544815,0.9823363953706067
2025-06-30,47692447.618271545,46906970.75055099,0.9835303720621035
2025-07-01,48194610.84467452,47367297.9656761,0.9828339130766145
2025-07-02,48341986.64307659,47512789.7156761,0.9828472724233966
2025-07-03,48571946.22549009,47732053.6656761,0.9827082786447371
2025-07-04,48579201.432011336,47689270.515676096,0.9816808245071559
2025-07-07,49109885.66925559,48125014.61567609,0.979945564112847
2025-07-08,49008147.033732474,48088463.52432659,0.9812340689238289
2025-07-09,48569266.14515797,47686113.9243266,0.9818166447441904
2025-07-10,49113368.9552436,48177816.6743266,0.9809511686773196
2025-07-11,49192793.3803115,48286719.0243266,0.9815811566344689
2025-07-14,49573670.030311495,48586571.07432659,0.980088241290561
2025-07-15,49304383.83031149,48327782.67432659,0.9801924072442316
2025-07-16,49543805.3803115,48542425.0743266,0.9797879815993537
2025-07-17,50051727.11212549,48925992.0743266,0.9775085675809542
2025-07-18,49946272.86212549,48879625.974326596,0.978644114431855
2025-07-21,49922192.26212549,48856123.27432659,0.9786453891647764
2025-07-22,50047443.8121255,48977884.124326594,0.9786290845979276
2025-07-23,50121271.66212549,49088206.42432659,0.979388686608693
2025-07-24,50029935.86212549,49028181.0243266,0.979976891424375
2025-07-25,49818745.51212549,48826616.27432659,0.9800852223876769
2025-07-28,49652202.26212549,48702076.5743266,0.9808643797352037
2025-07-29,49526184.86212549,48578543.624326594,0.9808658542862324
2025-07-30,49870237.41212549,48914591.374326594,0.9808373473360177
2025-07-31,49898826.06212549,48880672.624326594,0.9795956434620072
2025-08-01,50077111.41212549,49035660.5743266,0.9792030568770642
2025-08-04,50940973.0621255,49743497.1743266,0.9764928736964151
2025-08-05,50970477.21349525,49785612.056249976,0.9767538931942439
2025-08-06,51268912.19584062,50042680.206249975,0.9760823482092501
2025-08-07,50958993.99584062,49726301.106249966,0.9758101015555514
2025-08-08,51244834.683151245,49938137.37465584,0.9745008971816426
2025-08-11,50976273.543038495,49758223.47465585,0.9761055490383332
2025-08-12,51140124.99303849,49983032.17465585,0.9773740713668543
2025-08-13,51157720.543038495,50076263.02465584,0.9788603263221466
2025-08-14,51579673.075068,50521927.47710635,0.9794929759166517
2025-08-15,51198822.475067995,50161718.527106345,0.9797435976488192
2025-08-18,51817501.97506799,50706781.92710634,0.9785647704805209
2025-08-19,51733745.675068,50576083.277106345,0.9776226835529606
2025-08-20,51441121.77506799,50238263.777106345,0.9766168007917619
2025-08-21,51499323.89550112,50270750.57596184,0.9761438941988401
2025-08-22,51149761.58208037,49895141.37596184,0.975471631395481
2025-08-25,51410180.18208037,50084316.77596184,0.974210099995318
2025-08-26,50574702.882080376,49308127.925961845,0.9749563539884423
2025-08-27,50938747.421685375,49606404.82596184,0.9738442214785137
2025-08-28,50783386.92168537,49488922.72596184,0.974510085400177
2025-08-29,50832663.42168537,49492021.02596184,0.9736263594019823
2025-09-01,51500439.32168537,50077222.12596184,0.9723649503874378
2025-09-02,52267859.62168537,50718351.925961845,0.9703544834829883
2025-09-03,52441534.02168537,50849372.72596184,0.9696393073653196
2025-09-04,52431786.02168537,50877514.675961845,0.9703563150589475
2025-09-05,52554287.07711136,51000687.297432214,0.9704381913239619
2025-09-08,52512338.97711137,50947680.74743222,0.9702039890022582
2025-09-09,52992349.486378625,51430952.84743222,0.9705354328675736
2025-09-10,53433521.28637862,51827071.84743222,0.9699355498145708
2025-09-11,53323001.28637862,51732906.647432216,0.9701799486040446
2025-09-12,53451932.486378625,51883245.147432216,0.9706523737126592
2025-09-15,53121632.89758312,51594102.59743222,0.9712446659330685
2025-09-16,53196892.797583126,51645573.09743222,0.9708381520316655
2025-09-17,53108797.09758312,51539112.94743222,0.9704439897731681
2025-09-18,53531985.49758312,51925849.99743222,0.9699967134560437
2025-09-19,53236672.49758312,51735836.44743222,0.9718082295579417
2025-09-22,53245069.29758312,51752413.59743222,0.9719663112501826
2025-09-23,53385033.586768866,51907744.797432214,0.9723276602058224
2025-09-24,53575477.48676887,52092978.87045247,0.9723287838791074
2025-09-25,53325670.28676887,51873547.47045247,0.9727687845552183
2025-09-26,53317782.486768864,51841517.62045247,0.972311960523063
2025-09-30,53817202.98676887,52377166.070452474,0.9732420706317563
2025-10-01,53706294.38676886,52282598.470452465,0.9734910789773807
2025-10-02,53721653.18676887,52246840.970452465,0.9725471550328307
2025-10-03,53388599.58676887,51987364.17045247,0.9737540331238869
2025-10-07,53462154.25689962,52064579.02045247,0.9738586060387422
2025-10-08,53668921.25235424,52230136.47045247,0.9731914719296011
2025-10-09,53753306.15235425,52296551.17045247,0.9728992486941572
2025-10-13,53614724.75235424,52120519.17045247,0.9721306863216497
2025-10-14,53936958.85235424,52428216.570452474,0.9720276724160187
2025-10-15,54170855.05235424,52604299.27045247,0.9710812062983362
2025-10-16,54486801.55235425,52888683.820452474,0.9706696358316022
2025-10-17,54325438.85235424,52704727.87045247,0.9701666288181022
2025-10-20,54405350.35235424,52802330.12045247,0.9705356142085315
2025-10-21,54368387.25235424,52788286.77045247,0.9709371463499986
2025-10-22,54508516.15235425,52899042.77045247,0.9704729921944084
2025-10-23,54522095.75235425,52873338.22045247,0.9697598283934163
2025-10-27,54422625.65235425,52769386.02045247,0.9696222001036391
2025-10-28,53983902.85235424,52372067.34436859,0.9701422938538917
2025-10-29,54183206.15235425,52504156.2443686,0.9690116176723755
2025-10-30,53906327.25235425,52330932.794368595,0.9707753330956738
2025-10-31,53727324.25235424,52104854.04436859,0.9698017678981182
2025-11-03,53915012.25235424,52246154.09436859,0.9690465032229909
2025-11-04,54132691.952354245,52432844.14436859,0.9685984984917838
2025-11-05,54229461.05235425,52500536.14436859,0.968118346108649
2025-11-06,54059765.05235425,52335906.794368595,0.9681119913059892
2025-11-07,54173454.15235425,52385373.84436859,0.9669934225911281
2025-11-10,54192097.25235424,52438353.74436859,0.9676383901545818
2025-11-11,54242017.05235425,52438654.19436859,0.9667533960574318
2025-11-12,53633600.65235425,51998666.89436859,0.9695166138745173
2025-11-13,53490497.55235425,51826931.34436859,0.9688997806319257
2025-11-14,53107692.25235424,51487973.89436859,0.9695012475727779
2025-11-17,53052140.55235425,51407826.39436859,0.9690056962666196
2025-11-18,52351117.55235425,50784815.19436859,0.9700808228894205
2025-11-19,51990459.55235425,50435709.49436859,0.9700954738355404
2025-11-20,52894773.15235425,51309433.94436859,0.9700284335577097
2025-11-21,53081855.35235424,51358995.99436859,0.9675433470335689
2025-11-24,53545515.04917074,51859003.294368595,0.9685032116461402
2025-11-25,52881783.949170746,51220547.34436859,0.9685858441084568
2025-11-26,53320617.465094246,51685960.42472497,0.9693428711428672
2025-11-27,53289761.36509425,51678064.924724974,0.9697559831554252
2025-11-28,53655632.365094244,51877755.82472497,0.9668650528937597
2025-12-01,53562559.365094244,51783699.67472497,0.9667891207691519
2025-12-02,54450895.465094246,52449300.12472497,0.9632403595336205
2025-12-03,54555880.26509424,52508468.07472497,0.9624712830143951
2025-12-04,55169746.865094244,53032660.37472497,0.9612634349112557
2025-12-05,55356204.965094246,53234855.424724974,0.9616781977430187
2025-12-08,55106160.06509425,53050375.62472498,0.9626941082822524
2025-12-09,55313012.965094246,53211705.87472497,0.9620106196041911
2025-12-10,55157433.26509425,53110025.27472497,0.9628806514521958
2025-12-11,55380765.76509424,53337471.92472497,0.9631046300617039
2025-12-12,55686771.06509425,53610969.62472497,0.9627236163874038
2025-12-15,55954294.465094246,53847720.17472497,0.9623518746772258
2025-12-16,55930518.16509425,53700704.07472497,0.9601324256680875
2025-12-17,56378855.16509425,54052281.82472497,0.9587332283786826
2025-12-18,56295478.06509425,54003381.67472497,0.9592845381343251
2025-12-19,56679844.365094244,54387637.82472497,0.9595587008742581
2025-12-22,56837668.865094244,54634688.12472497,0.9612408322797666
2025-12-23,56942281.365094244,54646458.37472497,0.9596815769349097
2025-12-24,56913215.865094244,54575515.02472497,0.9589251669434652
