date,nav_base_e16_e18_e22_v2s,nav_blend_e45_a25,nav_blend_e45_a35,nav_blend_e45_a50,nav_chal_e45_e3
2021-07-22,6541371.879434867,6469879.528776136,6460090.423867584,6410350.461633994,6097049.164536174
2021-07-23,6540828.098059905,6475405.329805839,6466494.420063665,6417296.32568904,6103240.314536175
2021-07-26,6511665.398059905,6446561.029805839,6438096.620063665,6390099.77568904,6079370.514536176
2021-07-27,6526148.890297349,6459889.1798058385,6451031.670063665,6402392.62568904,6089578.863687397
2021-07-28,6510670.790297349,6442750.829805839,6434216.920063665,6386584.82568904,6076702.063687397
2021-07-29,6542441.340297349,6470463.829805839,6460351.420063665,6410231.52568904,6096092.313687397
2021-07-30,6504464.39029735,6439137.129805839,6429801.020063666,6380564.425689041,6069706.563687397
2021-08-02,6550997.490297349,6480714.279805839,6472665.220063666,6425674.375689041,6111642.863687397
2021-08-03,6558769.64029735,6493415.579805839,6485579.020063666,6438316.12568904,6122845.663687398
2021-08-04,6574818.528932662,6505827.117341012,6497515.740825439,6449675.799133306,6133172.663687398
2021-08-05,6609342.628932661,6534067.867341011,6525904.740825439,6478377.349133307,6158943.163687398
2021-08-06,6609119.828932662,6527119.167341012,6517702.79082544,6468953.249133307,6150285.763687397
2021-08-09,6618839.378932661,6530867.517341011,6519688.740825439,6468555.649133307,6148389.263687397
2021-08-10,6590715.428932661,6508780.467341011,6498834.0908254385,6449404.899133306,6131475.713687397
2021-08-11,6622701.728932662,6533602.217341011,6523859.190825439,6475207.649133307,6155104.813687397
2021-08-12,6584500.018932661,6490344.357341011,6483031.900825439,6438426.9591333065,6124090.057357555
2021-08-13,6576403.018932661,6488968.561122511,6479138.83246158,6429913.703126086,6113506.007601908
2021-08-16,6553668.418932661,6466585.261122511,6455712.582461581,6405138.653126086,6090124.807601909
2021-08-17,6604708.468932661,6513822.36112251,6500859.53246158,6446971.253126086,6126630.807601908
2021-08-18,6605283.118932661,6513408.91112251,6499889.48246158,6445131.453126086,6124403.407601909
2021-08-19,6536139.268932661,6457779.111122511,6446527.28246158,6394908.503126086,6080044.607601909
2021-08-20,6561290.018932661,6473962.061122511,6461699.03246158,6409600.903126086,6093751.107601909
2021-08-23,6523451.317772662,6450244.313462512,6442072.82135158,6395293.502176086,6083255.883551909
2021-08-24,6604084.015094779,6512344.42715235,6503329.180988148,6456734.494155699,6140758.792205531
2021-08-25,6627650.239094779,6522835.97315235,6511533.182988148,6462218.596155699,6144622.478205532
2021-08-26,6640783.5890947785,6540923.7731523495,6529866.882988147,6479825.4961557,6159709.228205531
2021-08-27,6780091.3390947785,6659553.42315235,6646026.482988148,6593064.6461557,6263674.11585407
2021-08-30,6864108.0890947785,6744717.47315235,6730513.082988148,6675779.0461556995,6339337.9158540685
2021-08-31,6930285.739094779,6801270.92315235,6785392.482988147,6728574.896155699,6387700.515854069
2021-09-01,6848255.189094779,6743633.07315235,6730925.182988147,6677431.0461556995,6341322.615854069
2021-09-02,6834548.289094779,6704088.17315235,6689684.182988147,6636236.6461557,6303672.86585407
2021-09-03,6925920.69300587,6782993.193889448,6766284.428140208,6709774.096386053,6370207.439497043
2021-09-06,6924095.89300587,6773352.093889448,6756747.028140208,6701626.296386052,6364156.589497044
2021-09-07,6908336.885575024,6758142.739568503,6742622.311190747,6690470.796386052,6355452.739497043
2021-09-08,6907705.835575025,6760665.939568503,6746202.261190747,6695159.620438031,6361717.739497043
2021-09-09,6872837.135575024,6720337.889568503,6705358.761190747,6654405.720438031,6324479.499743702
2021-09-10,6917590.235575026,6762835.289568502,6747759.561190747,6696333.320438031,6362742.549743703
2021-09-13,6932084.885575024,6771004.339568503,6755622.711190747,6704009.27043803,6369363.899743702
2021-09-14,6964412.985575025,6802611.489568503,6787140.911190746,6735421.47043803,6398365.249743702
2021-09-15,6943788.485575026,6782769.189568503,6767949.011190747,6717246.87043803,6382127.399743702
2021-09-16,6998826.000575025,6816477.6195685025,6799011.526190747,6745616.580438031,6406843.239743702
2021-09-17,6975953.200575025,6780163.419568502,6760925.876190746,6705982.63043803,6369958.439743702
2021-09-22,6886348.826128907,6707444.854987393,6689143.1136219,6635492.580438031,6305667.1397437025
2021-09-23,6971020.376128907,6784166.2549873935,6765868.2636219,6711736.717344093,6376497.939743702
2021-09-24,7000241.8261289075,6808854.654987394,6790058.8636219,6735360.217344093,6397255.385024786
2021-09-27,6997302.5761289075,6803690.654987394,6784059.863621901,6727993.267344093,6389475.735024787
2021-09-28,6974666.326128907,6791799.054987393,6774366.0136219,6721355.3673440935,6385317.485024786
2021-09-29,6927018.276128908,6750491.554987394,6734702.7136219,6683772.717344093,6351278.30487334
2021-09-30,6937887.099805984,6758013.646772403,6742407.66546395,6692024.204581087,6359717.20487334
2021-10-01,6897288.760412194,6722521.302013571,6707081.330073831,6656962.132290241,6327124.188166096
2021-10-04,6888956.460412193,6722502.502013572,6707616.280073831,6657586.5822902415,6327390.388166096
2021-10-05,6860704.809787889,6698845.151530889,6684791.56484577,6635782.639939236,6307785.050108704
2021-10-06,6893512.331479941,6724042.213593185,6707834.3062887,6655967.533332015,6325033.747798973
2021-10-07,6926022.065560979,6758811.010690735,6743539.715586867,6692901.937976053,6359957.437988077
2021-10-08,6885653.615560979,6721634.817084468,6706550.376836446,6656312.03273556,6326312.476899695
2021-10-12,6882737.9437011955,6732225.869716415,6718003.345987918,6667834.1542385435,6336747.279100006
2021-10-13,6883538.254646084,6731790.349044823,6718299.112031912,6669686.96176238,6339786.763044457
2021-10-14,6855250.631370884,6704758.023401843,6692230.57896862,6645123.019642961,6317716.986516387
2021-10-15,6900467.579413865,6749107.2101075165,6736318.270343555,6688479.847984295,6357362.438584219
2021-10-18,6938418.1294138655,6786810.758128415,6773002.727936518,6723393.531670032,6389110.077519824
2021-10-19,6921845.815388452,6776379.503289339,6764260.761269582,6716319.727785848,6382960.588819023
2021-10-20,6946288.620688197,6795631.308352463,6783105.350258461,6734986.508994754,6400561.367700841
2021-10-21,6944812.185004572,6793466.879150665,6780046.7315594945,6730517.405715659,6395563.295296064
2021-10-22,6943052.123085143,6795343.10834386,6781166.416724825,6730545.007847928,6394943.900880566
2021-10-25,6953307.01724785,6803953.042572142,6790512.187164714,6741003.42730791,6405527.387237771
2021-10-26,7002378.790782363,6851600.292572142,6838478.837164713,6789310.72730791,6451062.6372377705
2021-10-27,6963381.136655642,6830559.145847801,6821694.469332629,6777235.055127649,6442579.137237771
2021-10-28,6974917.3487039395,6835380.5958478,6824141.219332629,6776839.905127648,6440599.237237771
2021-10-29,6964752.448703941,6825938.645847801,6812849.01933263,6762941.905127648,6426176.187237771
2021-11-01,6962143.548703941,6820739.345847801,6808737.319332629,6760586.155127649,6425430.43723777
2021-11-02,6982488.89870394,6840259.1458478,6829588.219332629,6783258.855127648,6446627.050058495
2021-11-03,6976839.898703939,6839763.1958478,6828581.619332629,6781090.055127649,6443960.600058495
2021-11-04,6958649.59870394,6832380.245847801,6822305.869332629,6775737.355127648,6439128.250058495
2021-11-05,6984485.948703941,6858944.5458478015,6847932.919332629,6799813.605127649,6461304.150058496
2021-11-08,6993151.992951969,6860739.083508168,6849431.68022268,6801633.41097305,6463674.850058495
2021-11-09,7011214.114790473,6881773.5282687815,6872574.075124959,6827463.910273917,6488841.617811577
2021-11-10,7060858.206897371,6920638.470451879,6909349.16672096,6861987.872790992,6520216.565875371
2021-11-11,7027285.406897371,6902030.320451879,6895180.8667209605,6852968.472790992,6514336.915875371
2021-11-12,7089888.10689737,6958278.570451878,6951966.61672096,6910283.922790992,6567876.21587537
2021-11-15,7130650.00689737,6990508.870451879,6983349.76672096,6940801.572790992,6595858.515875371
2021-11-16,7158496.7068973705,7016631.970451879,7006055.91672096,6958917.8227909915,6609964.015875371
2021-11-17,7195284.606897371,7056316.970451879,7047474.1167209605,7001941.922790992,6650473.615875371
2021-11-18,7246702.806897371,7113336.970451878,7104775.91672096,7059187.772790992,6704131.665875371
2021-11-19,7181990.7068973705,7058044.870451879,7049004.96672096,7002452.0727909915,6650802.415875371
2021-11-22,7142820.082947958,7020215.420451879,7014999.61672096,6973716.722790992,6626746.815875371
2021-11-23,7106015.182947959,6988180.220451879,6981815.8667209605,6939079.972790992,6593564.915875372
2021-11-24,7128177.982947959,7015495.43186376,7010494.562099585,6970180.122790992,6622818.02780869
2021-11-25,7146858.48294796,7039965.08186376,7036837.312099585,6998508.372790992,6650160.727808691
2021-11-26,7041581.482947959,6938393.481863759,6936359.862099585,6900453.022790993,6558959.927808691
2021-11-29,7017101.636704699,6913517.002962454,6912382.931462242,6877861.622790992,6539032.672805384
2021-11-30,6974135.979367986,6891878.652962455,6895159.481462243,6865329.722790992,6531204.522805383
2021-12-01,7070576.579367986,6976587.752962455,6977781.681462243,6944963.072790992,6602625.322805383
2021-12-02,7071026.379367986,6990033.9029624555,6992500.381462242,6960736.022790992,6617242.222805384
2021-12-03,7075753.4293679865,6995317.002962455,7000141.231462243,6971026.972790993,6628709.672805384
2021-12-06,7121524.729367986,7037674.452962455,7040980.631462242,7009395.5727909915,6664399.872805383
2021-12-07,7170789.579367986,7093305.4029624555,7095147.581462243,7060647.172790992,6710858.422805384
2021-12-08,7199567.329367985,7120599.952962455,7126769.731462242,7097275.0727909915,6749203.872805383
2021-12-09,7227601.779367986,7148946.702962454,7161170.281462242,7139133.0727909915,6793967.622805383
2021-12-10,7244054.029367986,7171067.652962455,7180124.531462243,7152999.422790992,6804241.572805383
2021-12-13,7245183.979367985,7163770.602962456,7171323.381462242,7142742.272790992,6793723.022805383
2021-12-14,7215336.179367986,7124762.902962455,7128694.881462242,7096849.0727909915,6748731.622805383
2021-12-15,7172071.079367986,7096309.852962456,7102733.381462242,7073657.022790993,6727770.222805384
2021-12-16,7198017.429367986,7133155.6529624555,7141719.231462242,7114570.172790992,6767534.972805384
2021-12-17,7259513.079367986,7190221.502962455,7198133.881462242,7169413.472790992,6818578.322805383
2021-12-20,7216364.829367986,7150194.752962455,7154890.131462242,7122615.672790992,6772754.172805384
2021-12-21,7230673.529367985,7165896.252962455,7174178.931462242,7146317.022790992,6796879.272805383
2021-12-22,7214403.4293679865,7153960.402962455,7162784.831462243,7135017.716881673,6786556.872805383
2021-12-23,7231212.329367986,7163402.752962454,7172579.731462242,7145458.766881673,6796675.272805383
2021-12-24,7232274.529367986,7169017.802962455,7179244.031462243,7153015.116881672,6804112.172805384
2021-12-27,7241466.429367986,7180329.852962455,7189269.031462243,7161043.166881673,6810494.772805383
2021-12-28,7289223.979367985,7220484.152962455,7232640.181462242,7208686.916881673,6857696.322805383
2021-12-29,7314753.973728916,7249983.916793202,7263602.151016035,7241129.181835392,6888699.728763802
2021-12-30,7299645.923728916,7235539.0667932015,7249093.751016035,7226773.031835391,6875366.578763802
2022-01-03,7256127.823728916,7202330.366793202,7218391.851016035,7198428.681835392,6850088.028763803
2022-01-04,7287618.789396124,7235534.292538033,7249813.310973844,7227483.4900228465,6876075.236105216
2022-01-05,7307484.463748041,7256559.324781572,7272405.0500970315,7251523.256756572,6899205.172343524
2022-01-06,7345144.169748759,7298317.424781573,7313907.500097032,7292492.406756573,6937564.472343525
2022-01-07,7415185.369748759,7352410.624781572,7366422.300097032,7343134.906756572,6984128.272343525
2022-01-10,7507289.569748759,7412707.174781573,7426745.100097032,7405483.506756573,7044496.822343525
2022-01-11,7595720.669748759,7518846.024781573,7537117.500097032,7519624.406756572,7154180.772343525
2022-01-12,7635359.169748759,7552288.874781572,7571855.900097032,7555839.056756573,7189095.122343524
2022-01-13,7735960.0197487585,7650035.674781572,7666072.950097032,7645335.856756574,7270883.772343525
2022-01-14,7694591.119748759,7595311.474781573,7610813.250097032,7590299.756756573,7219812.972343525
2022-01-17,7670485.469748759,7561286.424781572,7575789.000097032,7555053.756756573,7186583.672343524
2022-01-18,7695919.169748759,7576952.274781573,7589563.100097032,7567117.256756573,7197365.572343525
2022-01-19,7641782.169748759,7537797.774781573,7553598.600097031,7534429.706756573,7167930.472343525
2022-01-20,7618805.619748759,7530584.174781572,7545331.950097032,7524146.356756573,7156080.772343525
2022-01-21,7523900.0197487585,7447373.974781573,7461142.950097032,7438603.306756572,7075153.922343525
2022-01-24,7510199.819748759,7440552.874781573,7453881.150097033,7430184.006756572,7066526.972343525
2022-01-25,7466923.319748759,7407301.174781573,7420317.650097032,7395852.256756572,7033625.522343525
2022-01-26,7503088.619748759,7434489.8662744835,7448985.546135309,7427054.755329158,7064884.371621163
2022-02-07,7647749.211240434,7591149.166274483,7606200.246135308,7582687.405329158,7210114.471621162
2022-02-08,7829235.187254992,7751850.216274484,7765152.246135309,7739505.405329158,7357127.921621163
2022-02-09,7880639.337254993,7797820.966274483,7810504.396135309,7783375.6553291585,7396380.171621162
2022-02-10,7906018.887254992,7814634.516274484,7825835.496135308,7796902.9053291585,7407855.521621163
2022-02-11,7910570.437254991,7817150.121129692,7828391.749856632,7799999.484636045,7411449.770907488
2022-02-14,7808600.487254992,7736880.271129693,7749595.499856632,7722725.684636045,7338978.0709074875
2022-02-15,7777946.484734221,7695476.510893617,7708639.5541375475,7683302.084636046,7303021.170907488
2022-02-16,7813930.834734221,7732175.610893616,7744858.5541375475,7718949.784636045,7335432.970907487
2022-02-17,7847756.53473422,7772785.710893616,7784630.604137547,7756657.71728038,7369491.947291481
2022-02-18,7798828.87648926,7720909.5681902515,7734080.458826975,7708824.017280381,7326225.447291481
2022-02-21,7798434.835930236,7717656.86823682,7729158.258826975,7702065.791369859,7318792.337199322
2022-02-22,7730875.375179335,7654371.71823682,7665366.437031492,7638599.854816427,7258519.528811542
2022-02-23,7762365.377250355,7692873.031876812,7703637.825088743,7675100.054816428,7292412.878811543
2022-02-24,7645524.027250355,7584203.931876812,7594146.075088743,7564437.604816427,7188219.9788115425
2022-02-25,7603995.14178415,7544927.418710465,7554352.625088743,7524130.95964389,7150186.945879193
2022-03-01,7738711.141784151,7664146.618710465,7668984.125088743,7632302.1096438905,7248297.295879193
2022-03-02,7797280.241784151,7706907.518710465,7712948.175088743,7679583.309643891,7294589.145879193
2022-03-03,7771850.74178415,7693970.568710465,7701245.275088742,7669160.159643891,7285195.295879193
2022-03-04,7755815.591784149,7666169.968710464,7672341.925088743,7641422.65964389,7260317.545879193
2022-03-07,7592549.7917841505,7526196.318710465,7532519.475088743,7502999.759643891,7130356.295879193
2022-03-08,7547611.969627196,7461587.519176423,7462612.764483653,7430711.5432912,7061462.0899644885
2022-03-09,7543863.45940655,7467976.710313769,7470515.856674677,7439872.729980265,7070622.019287768
