date,nav_base_e16_e18_e22_v2s,nav_blend_e45_a05,nav_blend_e45_a10,nav_blend_e45_a15,nav_blend_e45_a20,nav_blend_e45_a25,nav_blend_e45_a30,nav_blend_e45_a35,nav_blend_e45_a40,nav_blend_e45_a45,nav_blend_e45_a50,nav_blend_e45_a55,nav_blend_e45_a60,nav_blend_e45_a65,nav_blend_e45_a70,nav_blend_e45_a75,nav_blend_e45_a80,nav_blend_e45_a85,nav_blend_e45_a90,nav_blend_e45_a95,nav_chal_e45_e3
2018-07-25,4827312.106170288,4891417.814932188,4912214.16780215,4922235.607540573,4926814.068686794,4935336.675378903,4942769.630713778,4946903.0851960825,4942704.000970182,4950761.388715054,4946662.986835178,4941358.568480941,4933685.217272448,4924453.880702908,4916308.249674373,4912650.89862585,4905346.345364941,4896625.636735135,4889806.792495988,4884094.6473513,4873302.2467042105
2018-07-26,4852059.128958902,4915634.053908826,4936107.393694503,4946042.807540573,4950795.318686794,4960111.075378902,4968105.380713778,4972596.635196082,4968746.400970182,4977064.788715054,4973123.186835178,4967938.46848094,4960356.117272449,4951122.730702908,4942941.199674373,4939270.29862585,4931902.245364942,4923100.986735135,4916214.492495988,4910436.047351301,4899544.546704211
2018-07-27,4852494.376399643,4917307.4039088255,4940062.843694503,4951368.807540573,4957088.918686793,4968604.125378903,4978412.630713778,4984121.935196083,4981330.600970182,4990404.338715054,4987077.586835179,4982248.91848094,4974987.867272449,4965851.480702908,4957755.149674373,4954148.54862585,4946769.745364942,4937917.9367351355,4930989.242495988,4925172.0973513005,4914237.79670421
2018-07-30,4866410.5841882955,4929434.053908826,4950313.693694504,4960593.657540573,4965559.068686794,4977471.175378903,4987660.630713778,4993515.435196083,4990959.150970182,5000202.588715054,4997072.386835178,4992368.818480941,4985239.467272448,4976134.980702908,4968063.549674373,4964483.34862585,4957086.895364942,4948206.836735136,4941246.442495988,4935401.947351301,4924433.446704211
2018-07-31,4899894.177097996,4959988.803908826,4977488.993694504,4985770.457540573,4989664.968686794,5001199.925378903,5011379.080713778,5017174.785196083,5014679.050970182,5023996.388715054,5020958.136835178,5016300.66848094,5009226.117272449,5000096.730702908,4991994.099674373,4988397.44862585,4980945.345364941,4971987.6867351355,4964964.492495988,4959059.0973513005,4948006.046704211
2018-08-01,4914569.177097996,4975416.303908826,4992561.693694503,5000387.857540573,5003847.868686793,5014755.125378903,5024308.080713778,5029512.785196084,5026419.550970182,5035385.088715054,5032086.336835179,5027203.36848094,5019929.417272449,5010681.630702908,5002513.999674373,4998864.04862585,4991372.245364942,4982386.086735136,4975322.292495988,4969394.897351301,4958317.046704211
2018-08-02,4884327.477097996,4944705.103908826,4961719.793694504,4969506.357540573,4973063.968686794,4983852.525378902,4993243.780713777,4998326.185196083,4995189.550970182,5004064.488715054,5000764.436835178,4995914.16848094,4988694.117272449,4979526.930702908,4971438.899674373,4967845.64862585,4960434.5453649415,4951549.986735135,4944567.892495988,4938715.497351301,4927744.446704211
2018-08-03,4891370.249116428,4952554.670591094,4971391.614276593,4980161.741862511,4984893.968686794,4997016.725378903,5007431.280713777,5013200.585196083,5010645.350970182,5019940.288715054,5016939.336835179,5012261.96848094,5005185.317272449,4996041.930702908,4987967.899674373,4984389.94862585,4976944.845364941,4968011.1867351355,4960982.592495988,4955086.0973513005,4944059.446704211
2018-08-06,4891659.422976992,4954610.053416802,4976715.714276592,4987217.615645459,4993506.668686793,5006977.975378903,5018528.280713777,5025104.8351960825,5023170.600970182,5032926.888715054,5030253.986835179,5025730.16848094,5018777.667272449,5009645.880702908,5001594.549674373,4998030.84862585,4990560.345364942,4981581.836735135,4974512.142495988,4968579.1473513,4957513.346704211
2018-08-07,4890129.622976992,4953476.803416802,4976230.264276592,4987310.66564546,4993832.318686794,5005952.275378902,5016453.380713778,5022438.8351960825,5019918.950970182,5029257.538715054,5026160.736835178,5021366.61848094,5014149.167272449,5004912.330702907,4996773.199674373,4993140.99862585,4985655.245364942,4976696.486735135,4969641.642495988,4963715.6473513,4952658.4967042105
2018-08-08,4919641.022976992,4981237.703416801,5002020.714276592,5012088.665645459,5017803.368686793,5031099.525378902,5042594.480713777,5049120.435196083,5047194.050970182,5056972.938715054,5054269.386835178,5049724.86848094,5042743.717272448,5033551.730702908,5025432.699674373,5021828.79862585,5014287.695364942,5005241.886735136,4998108.192495988,4992109.897351301,4980954.196704211
2018-08-09,4943365.322976992,5004614.253416801,5023838.664276592,5033167.015645459,5038010.218686794,5049787.925378903,5060058.480713777,5065683.535196083,5062918.200970182,5072161.588715054,5068995.936835178,5064122.21848094,5056837.017272449,5047482.280702908,5039240.849674373,5035545.04862585,5027942.7953649415,5018859.736735135,5011682.992495988,5005650.697351301,4994447.646704211
2018-08-10,4992754.568777975,5054229.883942985,5073226.032204131,5082355.2244938845,5086772.690725972,5095822.133172039,5104082.533374715,5108391.597462894,5104268.441698022,5112678.928380673,5108693.422480587,5103193.7124113515,5095295.64624228,5085597.674165207,5077105.63875984,5073201.894367625,5065463.365031141,5056269.041184697,5048996.900511315,5042882.769891086,5031555.31477945
2018-08-13,4938303.867423997,5001126.364128072,5022233.75766303,5032615.024325648,5037975.119554032,5047425.587541759,5055956.995927198,5060628.149042079,5056812.981738914,5065351.712918739,5061512.368699685,5056149.984541551,5048388.241475482,5038842.174628266,5030480.465806483,5026661.390711043,5019049.918796565,5009986.8524250565,5002839.416529091,4996837.337054303,4985665.468303482
2018-08-14,4956562.30008647,5016023.65830065,5033925.760201415,5042536.406786807,5046433.946213467,5054698.945111513,5062598.913113832,5066754.845958503,5062561.3894673325,5070852.1526650395,5066886.905474708,5061390.908743237,5053531.989996609,5043900.722366996,5035520.606862605,5031684.89172186,5024056.403243733,5014979.851422806,5007812.46338299,5001794.686807264,4990612.373961091
2018-08-15,4922732.9554596115,4980142.65830065,4996809.160201415,5004940.056786806,5008422.546213467,5016844.3451115135,5025122.213113831,5029585.095958503,5025824.8894673325,5034322.052665039,5030637.055474709,5025354.858743237,5017725.789996609,5008246.772366996,5000010.606862605,4996278.14172186,4988751.703243733,4979778.401422807,4972703.06338299,4966762.236807263,4955695.873961091
2018-08-16,4918495.0519164475,4974170.855301103,4988955.903003027,4996138.208134026,4998782.38505962,5006862.881183774,5015139.569825788,5019561.989600254,5015846.3770712735,5024316.095402822,5020696.326596419,5015436.882037816,5007859.198914496,4998370.247249004,4990156.162976267,4986427.788799753,4978897.9085352775,4969913.562189573,4962817.515981166,4956859.940980472,4945794.951324457
2018-08-17,4945254.222629543,5001351.953094937,5015896.622660343,5022939.7928710515,5025265.741126752,5031718.901872584,5038703.520299077,5042241.880777544,5037608.869329979,5045506.907704021,5041346.976737695,5035673.165138321,5027697.615051048,5017981.496488206,5009604.985318863,5005747.9997990625,4998131.747214312,4989079.498096548,4981918.129909943,4975905.272303195,4964767.912294318
2018-08-20,4973542.608825245,5027649.028674732,5040681.012786945,5047005.552652972,5048834.144223012,5056153.518093973,5064136.414246317,5068463.542966093,5064646.773927072,5073135.196386106,5069404.166888662,5064025.814837311,5056309.345354608,5046674.2092713285,5038287.346667959,5034431.080737547,5026750.495813972,5017587.751220016,5010351.877396884,5004255.920413754,4992996.113586353
2018-08-21,5023575.810973508,5076814.932418293,5088050.87766809,5092739.840043525,5094232.494384096,5106553.793406523,5118149.301019695,5124380.12966276,5122459.481991563,5132310.546553721,5129805.332577691,5125214.022220609,5118225.360893367,5108768.799591363,5100491.722454198,5096749.582051351,5088938.924402246,5079566.95781192,5072126.175779801,5065854.044324236,5054362.114754052
2018-08-22,5042299.241260439,5095373.280525711,5105880.985638227,5110168.708856134,5111338.294012049,5123248.880528754,5134638.519850286,5140822.73752543,5138810.131786275,5148619.209679095,5146014.984275111,5141360.671878863,5134297.064935346,5124799.190914038,5116445.392247171,5112643.045051795,5104785.048525564,5095345.752261559,5087866.198596909,5081552.270922963,5069992.059630682
2018-08-23,5047484.85698953,5102384.289694934,5114401.883491983,5119441.732758366,5121203.701652648,5133235.319404281,5144529.335890001,5150618.93585783,5148430.265738799,5158140.992163985,5155403.872164112,5150643.104941221,5143465.758154375,5133895.874220383,5125487.543416606,5121643.009343298,5113747.695771439,5104278.969137694,5096767.479261042,5090428.195085827,5078833.059517788
2018-08-24,5020317.708902648,5076179.803277455,5089587.777405862,5095590.777914769,5098117.743674196,5110312.65879603,5121803.983850459,5128293.634736064,5126449.528246698,5136321.0054582795,5133650.982169962,5128956.264696366,5121818.543643487,5112329.146974571,5103942.700351626,5100129.39279692,5092307.263082604,5082907.539580138,5075479.67470544,5069206.74271659,5057682.40675136
2018-08-27,5006746.718969914,5061593.653277455,5073479.127405861,5078632.577914769,5080490.793674196,5092259.90879603,5103480.083850458,5109691.684736064,5107677.528246697,5117387.305458279,5114665.882169962,5109942.764696366,5102803.793643487,5093316.646974571,5084979.900351626,5081217.492796919,5073457.263082604,5064125.739580139,5056755.47470544,5050537.542716589,5039091.10675136
2018-08-28,5030745.955693985,5085203.8064108575,5096728.66545765,5101768.585553896,5103696.5693854485,5116455.147157239,5128492.19831489,5135266.301889733,5133779.216623123,5143877.000479511,5141426.418021416,5136924.173102508,5129978.519359494,5120568.665814234,5112220.363936554,5108438.499519829,5100602.691926127,5091175.008432577,5083722.506225098,5077423.36883053,5065864.000427406
2018-08-29,5044986.042968441,5098522.6202445375,5109312.384878167,5114035.328492584,5115479.09580357,5127032.518558062,5138241.2221579105,5144381.1525690025,5142330.11146672,5152093.647503375,5149394.718602814,5144650.6941876905,5137487.440042849,5127920.906005272,5119510.999005421,5115679.702836296,5107807.77025288,5098356.668501645,5090871.410784561,5084547.556961417,5072968.456475638
2018-08-30,5029904.19504846,5083125.307894641,5093127.213913768,5097390.581501676,5098427.0670668185,5109249.007851663,5120162.227905191,5126280.409317692,5124220.193446233,5133911.1092561595,5131144.466472486,5126421.309124489,5119272.459078687,5109792.62002698,5101394.003220704,5097575.9686895255,5089760.828524473,5080365.563012196,5072951.450032976,5066682.48012929,5055160.274381375
2018-08-31,5039381.922148298,5093162.021868904,5105037.262266363,5110544.9953176165,5112780.010070352,5125957.347570423,5138419.485487819,5145817.08103053,5144961.036531212,5155484.403466651,5153334.163452461,5149040.528126714,5142280.239219511,5132946.7955276435,5124613.588714916,5120844.177302706,5112981.008491709,5103508.966428592,5096024.29779425,5089685.567819773,5078071.701348107
2018-09-03,5024507.183233074,5078916.4727763785,5091131.676939356,5096854.605880237,5098986.763205097,5110616.644589501,5121832.748655344,5128290.717005471,5126639.866703622,5136631.102164524,5134073.085660328,5129452.569779702,5122385.903381199,5112930.403251704,5104557.250854125,5100751.919152206,5092934.926869224,5083526.157334428,5076102.6134049455,5069823.190295134,5058292.33779618
2018-09-04,5052616.165628937,5105974.1685008,5115254.444826427,5119060.255880238,5119942.713205096,5131841.844589502,5143046.048655344,5149080.217005471,5147047.866703622,5156799.752164524,5154110.885660329,5149447.119779702,5142364.353381198,5132854.253251703,5124445.800854125,5120624.669152205,5112745.126869223,5103279.657334427,5095781.563404945,5089447.990295134,5077846.137796179
2018-09-05,5000405.465628937,5054848.768500799,5066780.144826427,5072625.055880237,5074682.563205097,5086490.294589502,5097608.998655344,5103904.017005471,5101943.416703622,5111713.452164524,5109110.085660328,5104462.8197797015,5097408.853381198,5087972.503251703,5079694.350854125,5075958.919152206,5068214.426869224,5058902.607334428,5051537.913404945,5045329.190295134,5033907.387796179
2018-09-06,5000735.915628937,5058820.6685008,5074494.894826427,5082222.355880237,5085925.013205096,5099157.694589502,5111435.198655345,5118523.66700547,5117182.716703622,5127402.002164524,5125038.635660329,5120541.869779702,5112778.046060042,5103312.8426413415,5094947.661861797,5091122.814528836,5083273.492775618,5073831.614160811,5066358.50094345,5060039.785812798,5048486.487868618
2018-09-07,5016695.185971342,5071597.458007168,5083290.549879552,5088741.434447243,5090653.188774699,5102904.820284547,5114327.406362058,5121182.86700547,5119553.816703622,5129542.702164524,5127041.7356603285,5122516.269779702,5114622.146060043,5105166.242641342,5096780.061861796,5092944.914528836,5085087.292775618,5075636.014160811,5068157.80094345,5061831.785812798,5050262.887868619
2018-09-10,5010458.555173649,5064059.578320092,5074961.399879552,5079993.734447243,5081344.6387746995,5092348.7702845475,5102798.9563620575,5109147.967005471,5107126.366703622,5116811.702164524,5114082.135660329,5109403.069779702,5101529.346060043,5092054.942641342,5083664.061861796,5079837.314528836,5072023.842775619,5062643.214160811,5055226.05094345,5048953.885812798,5037450.287868618
2018-09-11,5024582.150744507,5079024.954045175,5090319.978886543,5095437.284552537,5096761.625626562,5107792.775509516,5118067.466341623,5124266.745956021,5121760.348474452,5131152.131405997,5128194.032731879,5123298.550515752,5115314.502990056,5105670.511954878,5097194.055756538,5093297.977174112,5085395.951734701,5075943.080760768,5068432.471189868,5062085.2453331705,5050505.564391927
2018-09-12,5039271.006055896,5092166.098001654,5101850.9327421645,5106026.230851034,5106367.982244629,5117100.7141756695,5127222.18400958,5133342.161203307,5130783.185862323,5140140.186625507,5137154.151674527,5132245.9857110875,5124301.856941666,5114633.855941975,5106121.654304798,5102190.924718303,5094248.663708085,5084738.210801313,5077184.563677041,5070794.300914136,5059159.539375453
2018-09-13,5048009.964031357,5102238.5454338435,5114018.903670165,5119499.750938349,5120917.314107221,5131310.340006468,5141364.518244671,5147589.250465471,5145224.733632069,5154716.064025588,5151697.92914793,5146738.70682223,5138712.750429596,5128990.086027938,5120368.008466595,5116350.165503998,5108337.062549406,5098743.634859124,5091134.771427319,5084680.025190875,5072953.5509047685
2018-09-14,5039671.825162808,5093378.457760561,5104183.0476548,5109136.931076909,5110233.60769294,5120478.484023816,5130519.919606027,5136851.164995157,5134628.520759515,5144210.815534875,5141290.766781856,5136435.580778887,5128515.28815711,5118893.376826511,5110337.690872099,5106362.312329393,5098418.922844079,5088864.885224002,5081319.436649267,5074920.005743818,5063251.332667053
2018-09-17,5051909.442117567,5107272.657760561,5116033.365427788,5119534.119983425,5119699.508991837,5129191.196713046,5138200.340493228,5143604.991168525,5140465.105749976,5149416.2422667295,5146025.830126571,5140881.614976278,5132701.804542651,5122939.432455549,5114287.494673247,5110253.761091293,5102262.570128815,5092697.63482795,5085112.328261538,5078691.81092001,5066996.169965553
