date,nav_base,nav_kd_opt,nav_autumn_best,nav_dual_kd_autumn
2018-01-22,787034344.7206694,802930633.0530444,792801365.3269742,803467394.1267943
2018-01-23,786291529.8174192,802376149.2893335,792077264.1272918,802907660.2189956
2018-01-24,781031679.1174192,797693368.6393335,787090345.3772918,798314637.1189957
2018-01-25,787921801.7174191,804170135.3393335,793866705.0272918,804765233.1689956
2018-01-26,786696131.4674193,802811033.8893335,792628866.7272918,803415000.3689957
2018-01-29,789585886.8174192,806212389.1393335,795731654.7272918,806886801.3689957
2018-01-30,782898462.5674193,799507237.8393335,788962692.4772918,800142315.1689956
2018-01-31,784690994.2674192,801741762.2393334,790782129.8772918,802321817.2689956
2018-02-01,786130703.0674192,803019940.7393334,792222969.0772918,803633980.7689956
2018-02-02,784881898.6674192,801953851.4893334,790989799.4772918,802561849.0189956
2018-02-05,773659313.5174193,791811341.7893336,780239276.3272918,792580682.2189957
2018-02-06,748139639.1174192,766180841.2393335,754552452.4272918,766882481.2689958
2018-02-07,757416372.842881,775267830.2559594,763578844.6678162,775817574.7069608
2018-02-08,755029795.6799529,773399089.9227302,761444491.6627425,774078867.8352646
2018-02-09,748807954.2299528,766491071.0227302,755008246.6627424,767144532.9852645
2018-02-12,752810893.1705287,769830462.0485841,758783921.4223425,770417399.948267
2018-02-21,764932352.5308194,782050285.9316952,771062015.4043535,782710539.8113039
2018-02-22,764292006.707615,781686793.4816954,770461117.1043535,782422099.2613039
2018-02-23,770101395.857615,786976609.1944463,776079210.9928043,787690127.5820259
2018-02-26,772746160.2225035,790387741.1553383,778907903.6066345,791145474.9676414
2018-02-27,772956580.128625,790102483.0377862,778936726.6673961,790754427.6095053
2018-03-01,771001305.964894,787868388.2729075,777032432.4801476,788574465.7644123
2018-03-02,766841283.3768663,783407475.3385788,772742045.7922032,784098392.9192108
2018-03-05,763453159.5856798,780536858.3250866,769491070.6777929,781237801.6055765
2018-03-06,769259520.4925258,786531330.2077278,775274402.3467296,787220017.1993608
2018-03-07,765475298.5925258,782870044.1577278,771377211.4467297,783462044.2493608
2018-03-08,771337314.4425256,788138606.3577276,777258180.1467296,788739645.2993608
2018-03-09,773661254.9425257,790659709.2577277,779548956.7467296,791275610.8993608
2018-03-12,780878490.8320785,797048845.440434,786691356.4792782,797652635.5396366
2018-03-13,785528866.9047679,801625812.5071143,791351767.1670238,802220938.3845884
2018-03-14,781718903.7435896,798420843.8996902,787576755.2573897,798990990.7991586
2018-03-15,778362145.1096689,795028528.01808,784147530.319241,795563047.1725875
2018-03-16,787331297.0249255,803251077.3146312,792886223.544181,803736219.9691387
2018-03-19,786845985.1749254,803116464.9646312,792500328.794181,803623322.3191388
2018-03-20,784359331.1749254,800417965.1146312,789932104.8441811,800896468.9191387
2018-03-21,785981517.6749256,801913768.1646311,791473557.494181,802358481.1191387
2018-03-22,786746501.4249254,802846416.5646311,792315793.144181,803324801.7191387
2018-03-23,779583974.4249254,795865510.6146312,785219063.894181,796379223.9191387
2018-03-26,779550111.2249254,795933092.8646312,785198555.094181,796444228.6691387
2018-03-27,786825367.7468481,803176084.8742962,792476159.9090589,803682770.3730087
2018-03-28,781552015.2598926,798641492.7558552,787322163.2468376,799154746.8564312
2018-03-29,779965646.7033771,797444349.9565845,785912298.2222894,798015906.5196477
2018-03-30,783742714.1578662,800882417.5036383,789519921.1087245,801389559.3606727
2018-03-31,784847340.007811,802074511.550641,790704734.071069,802615393.5601785
2018-04-02,784580314.7190702,801357910.7904495,790363036.009198,801918294.2711123
2018-04-03,781756044.4690702,798556759.3404496,787525647.709198,799117411.4711123
2018-04-09,788690199.5690701,804786779.2404495,794217536.0591979,805263416.3211123
2018-04-10,794663976.5690702,810527185.1904496,800093765.309198,810969544.1211122
2018-04-11,791845344.4690702,808119571.3904495,797390382.259198,808582763.6711123
2018-04-12,794342369.1190702,810446012.0904496,799846690.159198,810915228.2211123
2018-04-13,793494885.3690702,809428663.6904496,798922354.509198,809866707.6211122
2018-04-16,792691865.1190702,808411412.2404495,798110166.209198,808854624.8211123
2018-04-17,789462619.5190703,805705801.4904495,794913235.8091979,806129206.5711123
2018-04-18,788589119.5190703,805116901.4904495,794068285.8091979,805529406.5711123
2018-04-19,796678193.7690703,812729052.7904496,802173548.059198,813195992.7711123
2018-04-20,792923883.9690702,809294014.4404496,798567201.5591979,809826113.6211122
2018-04-23,794438696.7690703,811006392.7904496,800165564.709198,811561080.5211123
2018-04-24,793225260.2690703,809717089.7404495,799004412.0591979,810314118.3211123
2018-04-25,794654498.0661093,810750142.7269242,800263941.288364,811319271.6919049
2018-04-26,796041972.01517,812110622.0568566,801582746.4174472,812641870.9338511
2018-04-27,797547223.3395671,813209344.9048377,802918766.5470322,813724019.0515105
2018-04-30,802311718.2206898,817243414.786148,807635380.8501837,817679642.5328207
2018-05-02,803022548.6048012,817970707.2124232,808252182.2267413,818389388.8090959
2018-05-03,798342038.6218119,813522491.9624232,803635310.8767413,813974175.5590959
2018-05-04,793312596.9472623,808727489.0624232,798582834.2767413,809173009.9590958
2018-05-07,794228760.4472623,809244986.0124232,799376381.6267413,809747047.7590959
2018-05-08,797642735.0972623,812503526.7124232,802841489.5267414,813010712.3090959
2018-05-09,793342104.5243287,807917442.7638509,798325859.0762103,808425904.5105238
2018-05-10,792301046.5604413,807170277.5912435,797390248.8193532,807660863.1879162
2018-05-11,796309936.4340378,811792776.7974542,801676328.9753126,812412160.0441269
2018-05-14,798473211.8305603,814197788.7515248,803927325.7363359,814843420.4653443
2018-05-15,798204015.7473723,813241960.74978,803305584.9738859,813716235.9106703
2018-05-16,797094047.240517,812838147.2828794,802621776.0123272,813446679.8272861
2018-05-17,797081528.1554418,812766475.1042563,802572896.713597,813376548.8829541
2018-05-18,797859884.9452279,814273853.4542564,803780717.963597,815059568.0329541
2018-05-21,803805996.0503894,819313967.2959143,809510461.8729929,820055545.6790787
2018-05-22,798921349.1765052,814624034.5535601,804650093.7425691,815364049.3981632
2018-05-23,798571536.3765053,813676756.2035601,804197830.5925691,814408232.4981632
2018-05-24,800207642.0265052,815939290.6535602,806124957.1425691,816762976.0481632
2018-05-25,798475363.9265052,815178476.7035601,804573198.042569,816037598.9981632
2018-05-28,804627800.0265052,821024040.3535602,810683105.042569,821894632.8481632
2018-05-29,802456286.5265051,819268543.4035602,808539307.692569,820074345.0481632
2018-05-30,789589266.4265052,805962983.9535601,795430230.8425691,806681292.2481631
2018-05-31,795051909.5265051,809602666.3535602,800102481.8925691,810026839.0981631
2018-06-01,797948724.1265053,814262754.4535601,803833890.1925691,815015756.4981631
2018-06-04,802594541.6265053,818749901.2535602,808646461.4925691,819592847.6981632
2018-06-05,808832280.4765052,824322669.5535601,814688135.4925691,825109123.1481632
2018-06-06,809891502.3765053,825823105.6035602,815870126.3925691,826670996.0981631
2018-06-07,812894529.3765053,829128511.5535603,818886705.6425691,829912573.8981632
2018-06-08,808716154.7265052,825312970.8535602,814710797.7425691,826083059.3481631
2018-06-11,806977201.6765052,824104987.0035602,813079392.1925691,824887925.1981632
2018-06-12,804842699.0765052,821257786.4035602,810612671.1925691,821913765.7981632
2018-06-13,805263453.4765052,821647975.6535602,811024040.7925692,822304647.5481632
2018-06-14,796625431.5765052,812946028.0094587,802494392.7516254,813660761.634563
2018-06-15,799710576.8765053,815468609.5594587,805428334.6016254,816165187.334563
2018-06-19,788662078.6765052,804369936.1594586,794402548.6516254,805047507.484563
2018-06-20,793208848.7421653,808902740.6005994,799080519.9771963,809622831.143974
2018-06-21,791680419.3012149,807658179.120821,797738484.2363074,808408740.5295054
2018-06-22,790690547.251215,807630539.020821,797056047.3363075,808499035.3795053
2018-06-25,791040731.151215,806841291.470821,797017578.9863074,807562088.1795053
2018-06-26,790788722.751215,805995702.370821,796686535.4363074,806708303.0295053
2018-06-27,789454556.4887799,804864386.4733213,795505839.5602863,805611881.9295284
2018-06-28,786329826.8324798,802461040.6721611,792473775.1047232,803177613.8990763
2018-06-29,797561084.6247225,812862803.0807854,803328247.9358966,813586811.9748688
2018-07-02,789758046.2737846,804457725.0307853,795181136.8858967,805093788.2748687
2018-07-03,788214451.3737845,802765499.8485953,793542257.5571444,803416071.1560023
2018-07-04,792012343.0418892,806711431.0102493,797408104.5445734,807353386.0971512
2018-07-05,792252472.7552376,806343933.1547651,797431731.0377762,806936195.6641462
2018-07-06,790900072.4270059,805457887.1384181,796182706.8313001,806106261.1922296
2018-07-09,793160257.3991625,807986426.7459803,798572419.6536254,808659300.9683404
2018-07-10,797393110.1954616,812262906.7331026,802685997.9151478,812958700.8554626
2018-07-11,793321795.4906211,808334625.3331025,798753082.1151478,809033771.7554626
2018-07-12,797731848.790621,812226956.5831025,802651071.8651478,812950404.2554626
2018-07-13,799971625.0451913,813749877.6365508,804329151.7679272,814475679.391874
2018-07-16,796366277.3713179,810405849.0020633,800722413.9473265,811157818.2672855
2018-07-17,799902583.4048879,813570214.8327653,804245428.1340578,814264709.8979875
2018-07-18,800511035.2374065,814794110.0327654,805009385.0840578,815573221.6979876
2018-07-19,799784507.1723473,813553220.3501579,804127782.3921794,814203589.56538
2018-07-20,802252081.2119081,816227775.0998784,806592706.7537163,816900967.5800834
2018-07-23,803680497.4160695,818045438.6490407,808378667.3364062,818712359.8013794
2018-07-24,804310787.6548343,819209186.7084079,809458984.5074838,819938023.4466835
2018-07-25,803749076.631312,818523407.4423234,809049285.8224882,819269764.7440513
2018-07-26,807870978.9998355,822653621.0923235,813149342.8224882,823395998.5940514
2018-07-27,807962609.0583495,823328278.6423235,813188694.5224882,824116708.0440514
2018-07-30,810294802.9069643,825475956.2423235,815397360.6224883,826193718.9440515
2018-07-31,815901357.1188902,830802691.3923235,820762120.3224882,831367337.0440514
2018-08-01,818318757.1188902,833031891.3923235,823371320.3224882,833613237.0440514
2018-08-02,813278516.61889,827852288.4923235,818301843.7224882,828442771.4440514
2018-08-03,814458750.7347113,829389373.8613777,819417229.6186353,830035901.2131057
2018-08-06,814522475.1397126,830112343.4238003,819444712.1989045,830834629.8755282
2018-08-07,814252171.887223,829934370.0669383,819158256.6489046,830684265.467815
2018-08-08,819193951.937223,834687290.19709,823955791.4489045,835363007.7479666
2018-08-09,823150313.087223,838295558.8633713,827954601.9989046,838942706.7286059
2018-08-10,831368710.1206733,846104247.5050548,836249128.7647465,846731728.8202893
2018-08-13,822295325.6361535,837359169.0157095,827219788.3229998,838053031.9928052
2018-08-14,825374506.2895142,839851340.0659307,830037060.4272344,840395285.3763794
2018-08-15,819782968.9241419,834019996.5159307,824253779.5772344,834476226.6263794
2018-08-16,819124302.8973724,833137605.5861874,823497834.8712391,833478132.7213708
2018-08-17,823567012.2203724,837545017.3625041,827976650.1584587,837885595.1681931
2018-08-20,828327733.3292985,842091813.5951074,832542093.135299,842329472.974903
2018-08-21,836662361.2224141,850373827.9234501,841008885.1176993,850592313.9725031
2018-08-22,839787953.8396459,853365249.3137913,844139261.8094988,853542965.0883493
2018-08-23,840622771.7800264,854494781.1705856,845131262.0879807,854752430.9951439
2018-08-24,836097532.658409,850101832.0919795,840632390.565752,850394940.5665377
2018-08-27,833851992.8352596,847547017.3491751,838279749.687604,847777970.1698958
2018-08-28,837854634.2176217,851591754.9332138,842268340.3289217,851813876.9380157
2018-08-29,840247240.1553807,853855691.3438455,844536070.9119842,854023936.2717886
2018-08-30,837732049.6155492,851141169.7461814,842020149.2713796,851287017.0782148
2018-08-31,839326912.6436324,853129912.6850479,843588212.0199541,853319800.0714073
2018-09-03,836843159.7907928,850614587.7112591,841124138.0560129,850808200.7157887
2018-09-04,841496606.7852099,854877036.0128247,845893469.3257797,855039023.1252741
2018-09-05,832808138.58521,846511056.2128247,837152774.5257797,846732460.6252741
2018-09-06,832834235.6352099,847184178.4128246,837409574.0257797,847542945.9752741
2018-09-07,835510673.4814414,849189045.8073149,839941532.0044934,849420215.551982
2018-09-10,834479800.3396798,847959723.0099549,838802753.0411872,848154998.7947326
2018-09-11,836803954.3364682,850388976.60348,841235175.8428549,850632389.5964003
2018-09-12,839269761.6821204,852541371.9448302,843606512.0679188,852710833.8528274
2018-09-13,840722264.2136998,854284217.4978467,845057879.0830971,854540224.7808062
2018-09-14,839352754.369761,852773789.7807577,843684151.3227197,852924527.6055412
2018-09-17,841331339.9767874,854584992.3460419,845968084.0227197,854888165.0555413
2018-09-18,848232235.1270856,861040504.3592516,852998057.0227197,861431633.4555413
2018-09-19,853204729.8313768,866132418.9510245,857934510.01351,866505083.8848969
2018-09-20,855996134.3313769,868507036.8202636,860394507.7825202,868745774.9745343
2018-09-21,862041051.3813769,874383701.9796343,866440506.5962921,874533737.2160245
2018-09-25,861918633.621481,874610202.1020305,866392023.0282869,874858701.8807864
2018-09-26,861758145.1699244,874417846.833736,866192683.5808368,874621257.0467999
2018-09-27,863637967.9846346,876637931.556321,868106655.0768094,876884233.9715445
2018-09-28,865100488.0586681,877670579.2822962,869647296.1850922,877858767.7529603
2018-10-01,866913302.5128124,879433931.2843305,871360323.611279,879618243.419787
2018-10-02,857005499.101273,869355126.5346324,861410219.1075046,869518329.8708725
2018-10-03,857486668.4150456,869610134.3786567,861865780.9593096,869704299.2616873
2018-10-04,851545129.6457067,864237763.334019,856303136.7547946,864500942.5056099
2018-10-05,842896585.0517489,855595935.1728705,847382791.7550714,855879762.732036
2018-10-08,845420494.276435,858218877.5775981,849962827.4843059,858543514.3129296
2018-10-09,852430013.7917362,865159273.9331028,857097749.2899412,865541826.5602692
2018-10-11,825578287.6437563,838399890.9234426,830329873.5919646,838781433.0006089
2018-10-12,835865763.6351099,848603338.6791668,840693284.327277,848922130.9063331
2018-10-15,822461020.1345305,835058119.4656113,827243775.5557892,835399105.7927777
2018-10-16,824683561.3545736,837260274.2757206,829475965.5269083,837564266.1028869
2018-10-17,825259633.6031882,838097949.2870176,830361910.344798,838377651.564184
2018-10-18,823665173.4817115,836444230.3370177,828585212.944798,836729422.164184
2018-10-19,822848706.3230417,835875520.9710724,828011653.124677,836150489.4482387
2018-10-22,822092354.1808816,835022739.1210724,827004744.224677,835351700.8482387
2018-10-23,815908688.3347192,829287267.3210725,821422676.224677,829596224.9482387
