date,nav_base,nav_fin_pre_exdiv_kd,nav_fin_rs_soft_tilt_exdiv,nav_mix_l75
2024-09-24,1675306728.3160212,1693979513.408206,1660081282.379724,1673746970.0606115
2024-09-25,1675027802.6160214,1693373213.7082062,1659796213.8797243,1673109181.9106116
2024-09-26,1677485676.2704096,1696469491.7582061,1663443418.9297242,1676049566.7160645
2024-09-27,1664059401.8204095,1682410313.808206,1648811217.3797243,1661917443.2160645
2024-09-30,1655086022.155974,1672873997.3187308,1639386309.761301,1652839386.048316
2024-10-01,1652597437.555974,1671136794.918731,1638786209.3613012,1651091753.698316
2024-10-04,1641527574.1059737,1658519568.968731,1625260506.211301,1638816026.748316
2024-10-07,1650440531.9686294,1667782849.5795386,1634580240.952006,1648125532.9391541
2024-10-08,1630064653.5593998,1648066492.8580334,1615687757.3207479,1628298559.4055173
2024-10-09,1629031754.1497483,1646398425.9671843,1613235525.3665125,1626911956.0377688
2024-10-11,1633169669.0497484,1650476497.2171843,1617545691.1165125,1630982990.187769
2024-10-14,1646723977.8277793,1662992339.9063568,1628330080.5596263,1643779517.3222778
2024-10-15,1670255980.1154642,1685840465.490174,1649992385.286992,1666554702.5500512
2024-10-16,1644272611.3654644,1661820725.0901742,1628615028.3869922,1642172556.0000513
2024-10-17,1651353596.1654644,1670054638.640174,1637354142.036992,1650074155.650051
2024-10-18,1673532191.9154644,1691712929.190174,1657972683.586992,1671572378.0500512
2024-10-21,1657227499.2225723,1674903737.2856321,1641025285.7222793,1655100561.7660425
2024-10-22,1668716802.7195525,1685624408.6983223,1650465661.2187257,1665845032.8178077
2024-10-23,1643882932.112317,1661405014.0170646,1627450967.1743228,1641575797.2602706
2024-10-24,1644659018.6130455,1661927612.4170647,1627509008.574323,1642088471.2102706
2024-10-25,1640143383.3732798,1658528400.1429908,1625324942.2856817,1638243355.5297945
2024-10-28,1646667874.4735708,1665377628.992991,1632785101.4356818,1645225855.7797945
2024-10-29,1632679859.873571,1651888426.492991,1620029508.7356818,1631710598.9297945
2024-10-30,1638152706.7735705,1657271174.7429907,1625514220.2856817,1637223867.2297943
2024-11-01,1619803961.0735707,1638402558.9429908,1606371153.4856815,1618394230.9797943
2024-11-04,1635741658.9735708,1655557522.542991,1624608770.8856819,1635331027.7797945
2024-11-05,1641370593.4735708,1660886499.4929907,1629386057.3356817,1640736880.2297943
2024-11-06,1635426445.2235708,1653951642.3929908,1621678692.1356819,1634170069.9797945
2024-11-07,1638589158.623571,1657165899.792991,1625215451.9356818,1637523833.2797945
2024-11-08,1648441452.7924616,1665913906.9790082,1632585346.416023,1646613047.1641726
2024-11-11,1647067636.9924617,1665170281.7790082,1632469892.8160229,1645691541.8641727
2024-11-12,1634694509.3924618,1652755027.3290083,1620957078.0660229,1633571850.5141728
2024-11-13,1639282780.1200542,1657411771.8790083,1625501734.716023,1638194037.1641726
2024-11-14,1626072906.9200544,1643843178.5790083,1612141884.016023,1625016877.4641726
2024-11-15,1627719262.9200544,1647813834.7790082,1617798032.216023,1627434532.2141726
2024-11-18,1628038543.1200542,1649884660.4790082,1621646005.716023,1628865322.3641727
2024-11-19,1643863592.9200544,1665628949.5790083,1636570598.216023,1644363241.3141727
2024-11-20,1631569094.0200543,1654186417.9790082,1626751246.016023,1633011654.6141727
2024-11-21,1643226726.8700545,1662265482.8790083,1630318168.616023,1641986598.3641727
2024-11-22,1644627603.9067943,1665225589.2531695,1634968632.4177501,1644485769.0401483
2024-11-25,1649279621.3897035,1671173504.7628748,1642039587.0860047,1649938068.9678957
2024-11-26,1648012724.3397038,1668551107.3128748,1638372152.2360048,1647954298.7178957
2024-11-27,1671212829.5897036,1688824244.9628747,1654744245.6860046,1669220509.0678957
2024-11-28,1667428247.4397035,1684462699.6628747,1650061461.2860048,1665104351.3178957
2024-11-29,1662304029.7897036,1679260534.712875,1645100202.3360047,1660116095.3678958
2024-12-02,1681252678.4397037,1695559788.1128747,1657417264.8360047,1676883389.1178958
2024-12-03,1712707934.2397037,1726740716.2628748,1687681643.886005,1708097359.567896
2024-12-04,1714528780.6397038,1728668893.3628747,1689620987.5860047,1709891402.767896
2024-12-05,1715901384.6397035,1730506778.3128748,1691899935.0360048,1711512036.6678958
2024-12-06,1719574207.9397035,1732477761.2128747,1691517475.1360047,1713784196.9178958
2024-12-09,1736822860.0897036,1747858258.912875,1704115449.5360048,1729570332.267896
2024-12-10,1721167347.1897037,1733000958.7628748,1690493158.2860048,1714405480.817896
2024-12-11,1708087848.8897035,1719623436.6628747,1677275352.1860046,1701366118.0178957
2024-12-12,1716972676.2897036,1728242483.5128748,1685102306.1360047,1709820603.1678958
2024-12-13,1710565639.2397037,1722382770.462875,1680193337.2860048,1703970435.1178958
2024-12-16,1707149321.3897038,1720161496.6628747,1678796006.3860047,1701104221.2178957
2024-12-17,1689263792.2397037,1703173779.712875,1663475132.0360048,1683931138.3678958
2024-12-18,1672075479.5816977,1686256154.355447,1647626784.1860049,1667154429.3770187
2024-12-19,1646471805.2316976,1662480372.005447,1626744136.1333208,1642904616.4270186
2024-12-20,1637457789.8816977,1653497570.555447,1618674607.8833208,1634316767.3270187
2024-12-23,1681788782.1316977,1694037496.255447,1653186899.6833208,1675437571.9270186
2024-12-24,1684742586.1816976,1698390674.055447,1659132771.783321,1679519899.5270188
2024-12-25,1666930998.5384135,1681661308.360672,1644237530.218303,1662590780.3206418
2024-12-26,1678878607.7884135,1691952042.7606719,1652160140.518303,1673178631.2706418
2024-12-27,1676255030.6384134,1689905579.910672,1651129855.268303,1671164016.0206418
2024-12-30,1687027466.3384135,1698813653.210672,1657765035.768303,1680701463.7706418
2024-12-31,1666895331.2884133,1680266161.2606719,1641637991.418303,1661806578.4206417
2025-01-02,1671435790.2384133,1681984418.8106718,1639549608.368303,1663962915.7706416
2025-01-03,1670991862.6384134,1683085003.360672,1642424198.618303,1664647689.0706418
2025-01-06,1708512666.3384135,1719088612.3106718,1675333871.468303,1700755664.1706417
2025-01-07,1698257263.1384134,1709206507.910672,1666243133.468303,1690865844.6206417
2025-01-08,1700643826.9384134,1711497106.210672,1668496483.568303,1693194790.2706418
2025-01-09,1709772859.6384137,1718629677.510672,1673113070.868303,1700955516.2706418
2025-01-10,1700232139.4384134,1709513933.0606718,1664863282.918303,1691797143.0206418
2025-01-13,1691017327.7884135,1700458172.110672,1656512860.368303,1682904830.5706418
2025-01-14,1721057101.8384132,1729017047.1106718,1682519156.468303,1711797677.3706417
2025-01-15,1719458252.0384133,1727259204.710672,1680831667.268303,1710182183.5706418
2025-01-16,1729595306.9426537,1737890038.9417362,1691515605.3446283,1720454781.7063286
2025-01-17,1723765564.6351752,1731484591.3291173,1684626704.6102233,1714260219.2331877
2025-01-20,1718006799.9351754,1726110548.8291173,1679896550.5102234,1708813336.0331879
2025-01-21,1737348395.7851753,1744471108.2291172,1696470252.6102233,1727293190.0331879
2025-01-22,1753227391.4851754,1757501060.3291173,1706226211.1102233,1741262505.7831879
2025-02-03,1752067642.2351754,1757625788.5291173,1707819667.8102233,1741007879.083188
2025-02-04,1738655523.4351754,1743912853.2291174,1694055050.7102234,1727434265.733188
2025-02-05,1743981230.637963,1749226521.8291173,1698910984.0495088,1732671366.083188
2025-02-07,1746401473.7379632,1751800369.1145618,1702076959.7995088,1735333819.368945
2025-02-10,1745227848.987963,1749942952.9145615,1699434267.4995086,1733650251.3689446
2025-02-11,1731981867.7879632,1737606356.4645617,1688370281.1495087,1720996481.568945
2025-02-12,1740027450.937963,1745687913.5645616,1696151118.9495087,1728971406.7189448
2025-02-13,1745807660.8379629,1750919492.6145616,1700591551.6995087,1734346664.7689447
2025-02-14,1733561229.0373905,1740143945.701379,1691656913.1162195,1723137814.412359
2025-02-17,1746949632.4505332,1752388903.4163916,1702625595.5020134,1735870609.138311
2025-02-18,1752308900.4678597,1758470592.1163917,1709393019.0020134,1741738252.4115663
2025-02-19,1751298481.7678595,1756943183.7663915,1707661832.7520134,1740633056.9615664
2025-02-20,1749574486.8178594,1755678805.5163915,1707234604.1020133,1739453282.0615664
2025-02-21,1751764778.5136583,1758310448.0663915,1710141312.3520133,1741861790.7626634
2025-02-24,1737034718.5598528,1745128455.9199402,1698761878.203693,1728086153.1560502
2025-02-25,1730720094.4876254,1739528974.28277,1694218946.9625456,1722386815.6956127
2025-02-26,1748568455.3566775,1757583749.068811,1712118583.630284,1740279882.3577433
2025-02-27,1747139798.7066774,1754788124.718811,1707973806.080284,1738015661.8077433
2025-03-03,1754018652.9871764,1762617603.865186,1716639134.5468228,1745575731.2862797
2025-03-04,1731133610.6965961,1740418990.3901484,1695552651.5868204,1723071338.6263032
2025-03-05,1731812815.6603482,1740663485.2646358,1695433862.3103883,1723516775.1394913
2025-03-06,1734785763.8617785,1743716963.0002594,1698293046.567078,1726431434.75898
2025-03-07,1728901675.3617787,1737786351.1002595,1692490812.6670783,1720582198.4089804
2025-03-10,1727652024.3422263,1737476061.4297986,1693424386.8448946,1720098012.3234944
2025-03-11,1711425765.917327,1722236304.988844,1679229404.839067,1704355949.5321424
2025-03-12,1727761781.270901,1735482563.6091619,1689237198.6962783,1718743930.4142804
2025-03-13,1725869050.058018,1735060145.3562095,1690506334.5762691,1717846874.5825574
2025-03-14,1740026956.7236426,1747615680.841787,1701008672.930067,1730765215.2040844
2025-03-17,1735379012.4434123,1742331794.522654,1695960186.7002487,1726029250.1994805
2025-03-18,1746118865.426238,1753872464.2226539,1707350315.0002487,1736868789.8641987
2025-03-19,1750749637.1166465,1756054804.422654,1707629467.0002487,1740352304.3641987
2025-03-20,1756538540.7666469,1763010405.622654,1714886600.5002487,1746519908.4141986
2025-03-21,1757525593.7166467,1763752729.322654,1715319166.5002487,1747336432.9141986
2025-03-24,1754315103.166647,1761939051.222654,1714714706.9002488,1745052954.3141987
2025-03-25,1757226586.0666468,1763022611.022654,1714104039.7002487,1746602364.8641987
2025-03-26,1759370091.0166466,1765860192.7726538,1717560849.6502488,1749371363.6141987
2025-03-27,1766650299.7666469,1773622880.7226539,1725568495.4002488,1756702545.3141987
2025-03-28,1756804675.916647,1765456338.622654,1719527326.4002488,1748012979.1141987
2025-03-31,1737810488.3166466,1746084926.122654,1700736412.5002487,1729242088.7141988
2025-04-01,1742060301.5811849,1749022654.5816245,1702665650.0259545,1732485883.6305661
2025-04-02,1748932953.1694095,1754513001.5316246,1706214831.9759543,1738240799.380566
2025-04-07,1604097367.6694095,1609879122.0816245,1565473110.0259542,1594619597.3766217
2025-04-08,1645423905.4694095,1655291282.2316246,1616572989.4759543,1639268696.4766219
2025-04-09,1609096468.2812383,1618036668.1206925,1579226704.0053535,1603451253.8782008
2025-04-10,1684759377.6312382,1694090346.6706924,1649226561.1553533,1676718558.0282006
2025-04-11,1685973659.7492592,1692989502.2706923,1648757013.6553535,1677624434.2282007
2025-04-14,1674745808.4492593,1679529757.0206923,1634693213.5053535,1665624854.9282007
2025-04-15,1683580810.7992592,1687503864.3706925,1641394184.2553535,1673199621.9828725
2025-04-16,1684450100.2992592,1688167994.5206923,1641386598.7053535,1674796035.8828723
2025-04-17,1680842191.2992592,1682119317.3706925,1634312418.2553535,1669570125.8828726
2025-04-18,1676423724.949259,1678306071.9706924,1632075390.7553535,1665814479.2828724
2025-04-21,1685728532.0492592,1687189875.7206924,1639653556.4053535,1674549643.4328725
2025-04-22,1685375866.9062698,1685830509.6706924,1638614956.2553535,1674151357.9328725
2025-04-23,1681607854.5562696,1685051708.9706924,1639187210.0553534,1671739778.8328724
2025-04-24,1663347826.4062698,1667732074.9706924,1623525989.9553535,1654303008.1328726
2025-04-25,1661880971.1562698,1665172345.6206925,1620217207.8053534,1652203976.8328724
2025-04-28,1666483371.7062697,1667784115.8206923,1621988281.7053535,1655782418.1328723
2025-04-29,1684113710.4562697,1684797419.4206924,1637469632.6053536,1672527534.8828726
2025-04-30,1694575474.0062697,1694284699.6706924,1646530698.8553534,1682854296.9828725
2025-05-02,1685972401.9951994,1687390953.1406534,1640061411.1556451,1674719775.0102632
2025-05-05,1701617586.038108,1703524816.172125,1656488945.9200428,1690668933.9167435
2025-05-06,1736514078.7289186,1735724212.6221251,1684292065.7700427,1723178443.1167433
2025-05-07,1729703793.5569277,1729780925.022125,1681538093.0700426,1718125325.7914715
2025-05-08,1727905614.7069278,1728085124.1221251,1679155958.0700426,1715752613.9414716
2025-05-09,1740194182.5569277,1739307572.3721251,1689619496.5200427,1727318646.0414715
2025-05-12,1744545465.048604,1746489797.922125,1699901417.5700426,1733980566.065437
2025-05-13,1733774092.3158052,1735305059.813874,1688513347.9610667,1722922862.5240853
2025-05-14,1735665085.7811043,1738945137.0321724,1693683334.433084,1725823951.5528202
2025-05-15,1736386310.9903398,1745451436.3808653,1703823342.5376754,1729049631.4845247
2025-05-16,1743947502.2903397,1751708271.5308652,1709380957.9876752,1736078288.6345246
2025-05-19,1743081233.0403397,1751997738.5808654,1711138956.2376754,1736158514.8345246
2025-05-20,1740532455.2403395,1749585325.2808652,1709837519.5376754,1734413165.5345247
2025-05-21,1749483349.1903398,1758430246.2808652,1717027762.6376753,1742413148.2345247
2025-05-22,1725003493.2903397,1731157245.7308652,1689105970.5876753,1717362385.0845246
2025-05-23,1729762447.34034,1738567463.7808652,1698604908.8376753,1723633429.0845246
2025-05-26,1727972458.9403398,1737816866.3308651,1698042993.8876753,1722034087.2845247
2025-05-27,1710567194.0403397,1718786386.9808652,1678345957.8376753,1704069366.8345246
2025-05-28,1708325374.4903398,1717340835.1308653,1678001206.7876754,1702343827.5845246
2025-05-29,1674690760.1403399,1684808759.3308651,1647608636.8876753,1669824575.6845245
2025-06-02,1668932491.5216613,1676378819.1308653,1638489093.1876755,1662995182.1845248
2025-06-03,1668777423.4767103,1677207223.2211788,1639987423.099104,1663270269.975091
2025-06-04,1685088179.8767102,1692498756.321179,1654437630.3991039,1679194939.125091
2025-06-05,1678103809.4506643,1687101648.634358,1649813417.5311317,1673076471.800335
2025-06-06,1682616103.0222535,1693481676.010494,1657665290.7734003,1678705348.552249
2025-06-09,1688331559.175219,1697596825.6067822,1661330285.1867347,1683622781.7768779
2025-06-10,1702100190.797433,1710629614.864197,1672381844.328063,1696484034.9505422
2025-06-18,1644579531.8228655,1652778636.8944716,1619144870.951117,1641284402.0267813
2025-06-19,1636050288.919512,1643226775.5797591,1609017305.238963,1632182025.0879295
2025-06-20,1627628663.2228422,1635671933.3636034,1602632354.7281942,1624385736.6697812
2025-06-23,1619058922.1067476,1626683881.0406373,1594012731.8400981,1615635292.417385
2025-06-24,1633687873.2520678,1638946816.3180099,1605498343.5094352,1628770924.1374352
2025-06-25,1661549908.072296,1666582689.5680099,1631065477.2836502,1656283111.3832395
2025-06-26,1667968259.7845242,1671249259.450621,1634402469.984949,1661393401.3812914
2025-06-27,1679860872.0699506,1683444001.6361353,1645252769.0418751,1673289262.7199352
2025-06-30,1665244392.9032953,1670077123.5235088,1633856373.9333327,1659689157.4919074
2025-07-01,1684149761.5850923,1688524809.1478584,1651468086.9602716,1678188131.8954897
2025-07-02,1690318383.7288713,1694874022.6232224,1657523248.8439734,1684471746.3043764
2025-07-03,1696740835.8809834,1700774894.5868845,1662703067.485945,1690367565.595168
2025-07-04,1698118107.9952712,1700039881.2176018,1658890526.51967,1689951224.1574001
2025-07-07,1719249041.838424,1721206573.817602,1679408882.51967,1711245142.1074002
2025-07-08,1716309088.9384236,1719971925.1676018,1680075488.16967,1709605038.6574001
2025-07-09,1700114277.658497,1704132730.4121344,1665793349.5288672,1694011432.2464466
2025-07-10,1718609496.9173088,1722194163.2121346,1682988149.228867,1712126554.0519135
2025-07-11,1720878070.3143146,1725199260.8621345,1686966528.2788672,1715018279.1019135
2025-07-14,1735991641.3643148,1738202677.8621345,1696584845.178867,1728282843.6765342
2025-07-15,1726366026.1143148,1728219523.6621344,1686380547.8788671,1718343763.526534
2025-07-16,1734262698.1143146,1736186495.3363876,1694419778.204912,1726330084.9265342
2025-07-17,1754005413.2643147,1753064023.8363876,1706828823.8049119,1743625110.026534
2025-07-18,1751032711.9143147,1751543899.4363875,1707093157.304912,1741772657.526534
