date,nav_base,nav_ref_winner_mc50_full,nav_ref_blend_a05,nav_ref_blend_a25,nav_mild_mc25_full,nav_mild_mc35_full,nav_mild_mc40_full,nav_mild_mc25_a50,nav_mild_mc35_a50
2024-01-29,8087733.9642204745,7758607.0617166,8251909.69771722,8199149.955476207,8077715.984025302,7964470.299097894,7914264.278323752,8188372.859097852,8191180.054735923
2024-01-30,8010266.7142204745,7687458.2617166005,8172975.847717219,8122910.155476206,8002269.834025302,7890518.949097894,7841020.028323752,8112256.359097852,8115103.054735923
2024-01-31,8008093.564220475,7678891.4117166,8158124.797717219,8108355.105476206,7992365.234025302,7881483.299097895,7832159.428323752,8098623.109097853,8102418.054735923
2024-02-01,8079667.164220476,7746596.7617166005,8225247.247717219,8173919.855476206,8062944.884025302,7951590.199097894,7901791.228323752,8164985.409097853,8170084.504735923
2024-02-02,8100189.964220474,7759506.3117166,8243256.247717219,8191063.005476207,8077496.134025302,7965152.999097894,7915109.778323752,8181840.759097852,8186602.204735923
2024-02-05,8068811.864220475,7721438.461716601,8210144.54771722,8154703.555476207,8037884.734025302,7925651.299097894,7875934.678323752,8144711.259097853,8148787.454735923
2024-02-15,8126309.9642204745,7773112.6117166,8274587.14771722,8216775.355476206,8093665.4340253025,7979688.349097894,7929211.228323752,8205920.909097852,8208206.754735922
2024-02-16,8124849.6066982085,7776401.992713809,8275622.67159502,8220600.665686104,8097517.61674889,7983134.135801718,7932608.0006727,8209869.7068312215,8212489.387588438
2024-02-19,8173162.906698208,7839494.142713809,8331897.47159502,8286969.865686104,8164712.866748889,8048885.235801717,7997575.750672699,8277212.356831221,8280301.987588437
2024-02-20,8174821.20669821,7865977.19271381,8342155.971595021,8311189.165686104,8192924.666748889,8076425.735801717,8024832.3506726995,8302806.806831221,8307702.337588438
2024-02-21,8152097.956698209,7838724.392713809,8314672.221595021,8279522.915686104,8163203.21674889,8047982.735801717,7996765.950672699,8271153.356831222,8276117.437588437
2024-02-22,8145880.8566982085,7845599.79271381,8319535.17159502,8292757.715686104,8172186.96674889,8055478.935801717,8003932.6006726995,8284210.456831221,8288914.537588437
2024-02-23,8158275.906698209,7836720.692713808,8321966.62159502,8283945.1656861035,8162432.516748889,8046035.935801717,7994741.400672699,8274484.306831221,8278841.337588437
2024-02-26,8120426.656698209,7810543.242713809,8286911.771595021,8247434.665686104,8132581.316748889,8018351.585801717,7967691.650672699,8238487.256831221,8243965.837588437
2024-02-27,8170479.672077155,7813045.892713809,8326093.871595021,8267928.865686105,8137823.266748888,8021503.335801717,7970406.250672699,8255957.806831221,8257448.837588438
2024-02-29,8218078.272077155,7868342.142713809,8381160.271595021,8325066.065686105,8195908.86674889,8078889.935801717,8027294.7506727,8313323.4568312215,8314985.587588438
2024-03-01,8176308.772077155,7835037.642713809,8341803.421595021,8290336.015686104,8161181.46674889,8044324.435801717,7993027.3006727,8278736.7068312215,8280773.037588437
2024-03-04,8198235.422077155,7858392.842713809,8376633.42159502,8323665.015686104,8187252.816748889,8068859.885801717,8017130.100672699,8310848.206831221,8311151.487588437
2024-03-05,8201816.622077154,7862335.592713809,8390202.77159502,8336941.815686104,8193039.316748889,8073301.735801717,8021280.150672699,8322939.656831221,8321629.187588437
2024-03-06,8244448.022077155,7910406.79271381,8438507.966951359,8389783.915686104,8244507.566748889,8123420.985801717,8070789.650672699,8375986.756831221,8374593.687588437
2024-03-07,8280331.922077155,7924785.592713809,8469009.716951359,8410327.165686104,8260213.46674889,8138416.835801717,8085601.2506727,8395273.206831222,8392504.187588437
2024-03-08,8349800.122077155,7988904.29271381,8549892.16695136,8487418.515686104,8329315.96674889,8205376.785801717,8151676.7506727,8471082.156831222,8466266.187588437
2024-03-11,8338306.522077154,7974678.842713809,8535278.216951359,8470015.665686104,8313593.91674889,8190460.135801718,8137001.5006727,8453756.456831222,8448984.487588437
2024-03-12,8368325.672077156,7996488.79271381,8567577.51695136,8498601.265686104,8337454.866748889,8213304.685801717,8159493.0006727,8481509.206831222,8475515.387588438
2024-03-13,8409570.822077155,8035332.79271381,8618093.26695136,8552542.265686104,8381414.916748889,8254301.535801717,8199631.500672699,8534380.10683122,8526813.537588438
2024-03-14,8581399.622077156,8146628.692713808,8774169.41695136,8683249.515686104,8500463.716748888,8370211.785801717,8314219.900672699,8662570.35683122,8651515.237588437
2024-03-15,8612797.972077155,8123862.742713809,8795707.966951359,8683220.565686103,8480151.866748888,8347326.335801717,8290982.3506726995,8658659.056831222,8642470.187588437
2024-03-18,8605612.440517018,8112694.644270591,8781832.612590536,8664876.041696077,8466793.503567971,8335364.898928916,8279410.102792227,8640674.832667151,8625299.695254821
2024-03-19,8554496.134545587,8064805.544270592,8725837.56259054,8612063.391696077,8416156.553567972,8285638.798928916,8230164.102792228,8588379.482667152,8573472.645254822
2024-03-20,8486297.534545586,8018533.244270592,8668122.762590539,8563081.291696077,8367642.803567971,8237695.498928916,8182619.502792227,8539728.332667151,8525140.64525482
2024-03-21,8644740.584545586,8143981.444270591,8819261.412590537,8701961.191696078,8500826.103567973,8367993.148928916,8311606.902792227,8677457.432667151,8661718.095254822
2024-03-22,8618003.434545586,8124702.144270591,8779554.38417212,8670719.341696078,8479181.503567971,8347774.298928916,8291724.302792227,8648329.682667151,8635041.74525482
2024-03-25,8607835.684545586,8124102.244270592,8768698.434172118,8668290.541696077,8478891.053567972,8347246.948928916,8291123.1527922265,8646848.482667152,8634462.445254821
2024-03-26,8665939.034545586,8177207.844270592,8836378.984172119,8730025.991696076,8535413.503567971,8402464.798928916,8345745.302792228,8707501.132667152,8693607.845254822
2024-03-27,8659614.134545585,8169889.244270592,8830736.434172118,8722704.591696076,8527583.653567972,8394837.898928916,8338217.302792227,8699916.932667151,8685796.89525482
2024-03-28,8615014.184545586,8133082.744270592,8783409.834172118,8679476.591696076,8488173.653567972,8356544.848928916,8300362.952792227,8657371.832667151,8644323.045254821
2024-03-29,8694416.734545585,8189675.144270591,8860150.984172119,8744711.741696076,8548284.153567972,8415340.598928917,8358561.352792227,8721333.932667151,8706863.64525482
2024-04-01,8707526.884545585,8205615.244270592,8873910.834172118,8759107.541696077,8564632.803567972,8431800.348928917,8374929.902792227,8736056.882667152,8722086.695254821
2024-04-02,8715446.834545586,8208373.844270592,8871277.03417212,8756936.541696077,8566847.10356797,8434445.898928916,8377708.252792227,8734544.78266715,8721887.84525482
2024-04-03,8598852.884545587,8099598.344270592,8754412.984172119,8634060.391696077,8449528.653567972,8321048.448928917,8265771.202792227,8611553.632667152,8598980.64525482
2024-04-08,8680280.008243289,8166847.6205667695,8831815.93417212,8709098.4792147,8521478.60356797,8390934.433342677,8334880.879111695,8686352.373747991,8673545.545254821
2024-04-09,8743212.508243289,8222386.420566769,8903045.63417212,8778077.879214698,8582313.95356797,8448859.583342677,8392015.729111696,8754043.37374799,8740093.845254822
2024-04-10,8734505.358243288,8217653.820566769,8899705.384172117,8774928.629214698,8576945.794670148,8444050.183342677,8387177.679111695,8750703.32374799,8735457.737062126
2024-04-11,8733662.358243288,8196032.270566769,8885644.63417212,8753670.8292147,8554362.694670148,8421668.933342677,8364974.679111696,8729008.27374799,8713252.937062126
2024-04-12,8671936.05824329,8162129.97056677,8827508.63417212,8707249.029214699,8517175.094670149,8386252.883342676,8330096.129111695,8684346.57374799,8671158.637062127
2024-04-15,8640332.358243288,8134121.520566769,8793150.584172118,8668990.529214699,8485594.39467015,8356784.783342676,8301219.379111695,8646645.22374799,8634291.737062126
2024-04-16,8444846.208243288,7981170.82056677,8601850.63417212,8492292.4792147,8322206.594670149,8197822.533342676,8144030.879111695,8472132.07374799,8462739.187062128
2024-04-17,8463628.758243289,7999207.420566769,8615700.38417212,8511544.529214699,8341800.594670149,8216655.283342676,8162587.879111695,8491946.42374799,8483265.437062128
2024-04-18,8532452.508243289,8043661.470566769,8681320.084172118,8563921.0792147,8388825.294670148,8262712.633342676,8208249.129111695,8542768.02374799,8532618.887062127
2024-04-19,8339296.758243288,7901289.670566769,8492726.734172119,8395626.1292147,8236747.094670149,8114713.433342677,8061920.979111696,8377422.77374799,8371360.837062126
2024-04-22,8503322.085489884,8029840.170566769,8654389.275478309,8543014.879214698,8374006.794670148,8248152.583342676,8193995.179111695,8522717.42374799,8514712.787062127
2024-04-23,8576261.879425107,8074201.937805767,8733033.259257656,8607265.583020959,8423066.925945284,8294549.093931734,8239649.047688048,8584105.218443109,8571873.359785343
2024-04-24,8556583.888369884,8066462.953497638,8698810.0161104,8583917.754657365,8412783.375678124,8286210.592676002,8231621.449642109,8563583.019319521,8554754.099978682
2024-04-25,8437053.788369885,7977415.203497638,8585076.716110399,8481482.004657364,8317902.275678125,8193845.542676002,8140216.249642109,8462482.51931952,8455591.99997868
2024-04-26,8468155.888369884,8000337.553497639,8617090.7661104,8512910.054657364,8343547.525678124,8217891.692676001,8163820.449642108,8493141.81931952,8485272.24997868
2024-04-29,8730937.788369883,8188294.503497639,8870007.0161104,8733372.454657365,8543916.625678124,8412905.942676002,8356784.699642108,8709497.91931952,8696413.84997868
2024-04-30,8782093.238369884,8175779.103497638,8905663.1161104,8741461.504657364,8533463.725678125,8400540.242676001,8344094.049642108,8713709.56931952,8695265.19997868
2024-05-02,8900876.388369884,8218086.303497639,8996150.6661104,8793989.304657364,8577382.625678126,8444215.242676001,8387474.149642108,8763197.61931952,8741199.14997868
2024-05-03,8922108.657483593,8230083.444620944,9018119.770123776,8814481.230366413,8591688.733515147,8456942.645619849,8399866.791274,8782800.81629422,8759636.205553625
2024-05-06,9270601.017531158,8427324.711382031,9342253.403737158,9076511.186505787,8806010.102275899,8662678.750683017,8602605.234586535,9035877.540199347,8999656.856771832
2024-05-07,9295813.3370794,8425241.116080178,9356512.843749404,9076207.117031682,8803540.25877965,8660397.501228154,8600434.49752556,9034757.211054206,8997128.398715608
2024-05-08,9309411.3870794,8447453.366080178,9374825.043749403,9103615.017031683,8828295.20877965,8683511.351228155,8623190.39752556,9062276.911054205,9024948.198715607
2024-05-09,9189574.987079399,8358531.966080178,9260294.293749403,9004701.017031683,8735629.80877965,8592146.601228153,8532350.99752556,8965518.611054204,8929330.298715606
2024-05-10,9474270.737079399,8485759.916080179,9500839.443749404,9175153.617031682,8870981.70877965,8723770.751228154,8662556.49752556,9127389.861054204,9081170.448715607
2024-05-13,9476154.5870794,8485159.566080179,9508312.243749402,9178149.267031683,8871009.10877965,8723078.351228153,8661930.597525561,9129378.911054205,9082565.348715607
2024-05-14,9428504.6870794,8415122.366080178,9448295.593749404,9103468.067031683,8797072.95877965,8650878.051228154,8590332.79752556,9054317.961054206,9006086.748715607
2024-05-15,9439046.23636712,8447691.879116755,9472116.017319126,9140783.911160992,8832316.365001913,8684557.794504717,8623632.759661222,9091811.419631286,9044421.628029434
2024-05-16,9441678.662538486,8479936.804090552,9473332.23197517,9153931.805962175,8862017.097545713,8717018.444814803,8656383.998729192,9107765.591808677,9064864.652119244
2024-05-17,9433611.612538485,8487595.004090553,9469129.03197517,9167821.555962175,8872908.847545713,8725363.444814803,8664304.848729191,9122356.841808677,9080357.002119245
2024-05-20,9414363.612538485,8550314.254090551,9453765.03197517,9208027.455962174,8936807.647545714,8789566.094814803,8728232.89872919,9169089.841808677,9136260.152119244
2024-05-21,9317450.21702993,8476862.299554761,9367569.304516833,9117664.077932982,8857213.652233675,8713425.319205778,8653102.488922542,9079847.640493982,9047729.513176478
2024-05-22,9348645.74812581,8493605.192034882,9395112.120813236,9148697.778574284,8877888.102966161,8731318.201178668,8670358.291244378,9109884.889981357,9076303.565325322
2024-05-23,9318156.68237976,8490642.59203488,9355921.550418744,9141607.778574284,8876902.402966162,8728787.15117867,8667435.541244378,9106173.539981358,9075924.61532532
2024-05-24,9282792.18237976,8418053.14203488,9321882.800418744,9072428.828574285,8800332.202966161,8653957.201178668,8593305.841244379,9033888.289981358,8998821.51532532
2024-05-27,9322433.148961194,8433939.548637008,9348488.555580879,9094060.048839571,8817793.962632751,8670539.48876948,8609585.273234408,9054946.496541265,9019158.59734854
2024-05-28,9314779.648961192,8420597.548637008,9343302.205580877,9078117.89883957,8802766.06263275,8656426.98876948,8595870.82323441,9038217.696541265,9001695.347348541
2024-05-29,9156707.048961192,8298949.948637008,9182107.555580879,8926434.74883957,8672548.962632751,8530768.18876948,8471538.57323441,8890727.096541265,8857407.19734854
2024-05-30,9061052.998961193,8223457.698637008,9097228.705580879,8845765.548839571,8594290.762632752,8453251.68876948,8394502.47323441,8810807.546541264,8777353.04734854
2024-05-31,9117986.874341687,8239228.648637007,9145861.382613458,8885331.198839571,8614995.16263275,8470337.488769481,8410809.923234409,8847364.296541266,8809604.29734854
2024-06-03,9078725.492752358,8260895.637421568,9129758.306305703,8893794.568911228,8635332.415978163,8492399.43773508,8432876.461148545,8858639.833562618,8824778.70555973
2024-06-04,8979206.642752357,8204753.187421568,9039538.406305704,8821413.818911228,8575691.765978163,8434354.137735082,8375480.961148545,8789067.683562618,8758316.705559729
2024-06-05,9052642.742752358,8230497.537421567,9101214.906305704,8863796.068911228,8604500.465978162,8461208.18773508,8401864.311148545,8828571.833562618,8794436.55555973
2024-06-06,9154551.792752359,8299891.287421567,9199421.856305704,8947138.768911228,8677626.665978163,8532590.837735081,8472712.311148545,8909302.133562619,8873028.80555973
2024-06-07,9226541.342752358,8349754.987421568,9255701.106305704,8997762.268911228,8728624.565978164,8583813.93773508,8523612.511148544,8959743.133562619,8924055.20555973
2024-06-11,9201296.59275236,8333298.137421568,9230852.356305704,8979664.318911228,8712116.765978163,8566975.587735081,8506828.561148545,8942392.483562618,8907380.255559731
2024-06-12,9216322.742752358,8347446.787421568,9250572.556305705,8995296.61891123,8726064.565978164,8581546.737735081,8521273.161148544,8957497.633562619,8921429.05555973
2024-06-13,9291883.442752358,8394152.687421568,9323180.806305705,9057161.318911228,8776577.915978163,8629816.887735082,8569016.311148545,9017002.233562618,8978710.90555973
2024-06-14,9381416.142752359,8450930.637421569,9401493.956305705,9122225.86891123,8835889.715978164,8688126.837735081,8626967.161148544,9080285.668264171,9041051.067684451
