date,nav_base,nav_fin_rs_soft_tilt_exdiv,nav_fin_mix_l75,nav_fin_kd_opt
2017-10-13,778819194.1200298,761697552.7111063,770413903.9037595,790509270.1533396
2017-10-16,778862022.8904507,761738088.8494525,770636746.4288822,789594924.8731977
2017-10-17,780764977.5404507,763986172.2247778,772800818.3788822,791171541.8442817
2017-10-18,778146777.1904507,761463960.4298172,770355601.5788822,788568466.2860234
2017-10-19,775034390.4404507,757983560.1798172,767042133.8288822,785370621.9860234
2017-10-20,773221904.8436371,756463589.7380497,765408845.453291,783506826.5037547
2017-10-23,771713022.0823003,755854054.3616244,764379546.1401004,782195671.9396043
2017-10-24,774721202.1960777,758312007.5511942,766927453.9793973,786121346.7360653
2017-10-25,774424610.2827802,758317757.9256312,766814842.3071445,785543704.0163835
2017-10-26,770728146.5500945,754052256.8256311,762986906.8038361,780770091.0663835
2017-10-27,767643634.8345692,751558007.3756312,760380282.9441193,776807553.7663835
2017-10-30,766600917.8848791,750481851.2646255,759109042.6359631,776377632.2485365
2017-10-31,766673067.8848791,750337501.2646255,759032492.6359631,776489832.2485365
2017-11-01,767847981.8572723,751009837.6764537,759751332.0135175,777937775.334616
2017-11-02,765338404.6572722,748424044.8264538,757165455.2135175,775460105.534616
2017-11-03,766966861.3572723,749665215.8264538,758751779.6635175,776195246.7846159
2017-11-06,764561269.9572722,748074135.5264537,756980089.9635175,773707961.084616
2017-11-07,767018038.2072722,750169038.4764538,759142789.6635175,776453582.334616
2017-11-08,765293196.5572722,748638213.8264538,757413381.6135175,774935894.834616
2017-11-09,766273784.1572722,749562322.9764538,758600502.8635175,775415776.9846159
2017-11-10,764644692.5072722,748009648.3264538,756821944.8135175,774044539.4846159
2017-11-13,762750065.3072722,746370105.4764538,755165218.0135175,772111519.684616
2017-11-14,762839877.7307372,746748118.5954503,755433986.4348592,772147637.8469934
2017-11-15,760829101.1307372,744481040.2954503,753383949.3831118,769684454.0969934
2017-11-16,758365584.3307372,741998113.7454504,751003167.0331118,766842746.6469935
2017-11-17,761091030.0307373,744596053.8954504,753660261.8831118,769606489.4969935
2017-11-20,762262725.7307372,745248494.0454503,754588106.7331119,770832982.3469934
2017-11-21,769892083.9307371,753219950.8954504,762304678.7831118,778777525.4969934
2017-11-22,773955663.7307372,757642882.8454503,766631525.0331118,783201086.8469934
2017-11-23,774102117.7807373,757558898.3454503,766541311.8331119,783615892.1969935
2017-11-24,769404613.3807372,752391162.6454504,761353658.2331119,779104002.5969934
2017-11-27,767335796.3307372,749918791.7454504,759006157.5331119,776841143.3469934
2017-11-28,766363711.4348873,749070131.0536579,758106564.9077733,775598468.8469934
2017-11-29,765294050.0026704,748163097.1397972,756950365.4756963,774954612.5099982
2017-11-30,760327655.5124767,744368418.453377,753132258.0738908,769347819.5974911
2017-12-01,765533915.4300337,748628859.8905293,757749580.6669967,774671325.9835035
2017-12-04,771313809.1882204,753547414.2603225,762990855.3244942,780007503.3082302
2017-12-05,771114848.537882,752516000.2230482,762237897.2158948,779594996.0858235
2017-12-06,761533297.3242233,744694369.7787561,753908148.5193493,769551070.13751
2017-12-07,758975171.0092218,741414631.9457145,750460345.2262274,767262106.1745421
2017-12-08,757039815.0988868,739668233.7060632,748510292.8464537,765249404.5874683
2017-12-11,759732173.2917409,742665989.3287917,751565682.1259998,767949923.4041123
2017-12-12,760834498.3694319,743189607.1371427,752003985.1073383,769318281.8665344
2017-12-13,762950772.6946629,746183216.099813,754997454.1690996,770858007.5626453
2017-12-14,764833085.0212252,747237417.7082381,756074334.0325906,773024110.5650463
2017-12-15,761851439.5774144,745757416.2853594,753985479.7277013,769843945.5026693
2017-12-18,762254086.2181274,746130964.3669759,754616644.9089273,770392953.9247823
2017-12-19,762215646.2516924,745509983.6572155,753991511.6619713,770197468.2511474
2017-12-20,761806185.5282345,745441604.1929715,753584369.0709486,770220179.6296632
2017-12-21,762722246.1955783,745661444.019669,754172729.8950001,771213972.4544741
2017-12-22,766761471.638417,750109758.819669,758520008.8247437,775000649.96059
2017-12-25,765428598.2648518,749345315.969669,757348016.9325371,773627034.3997606
2017-12-26,762942728.6499188,747100675.819669,754942972.4561154,771351144.933254
2017-12-27,765608002.4555482,749786018.669669,757661755.2123948,774017355.1558081
2017-12-28,767300741.6691262,751531152.369669,759698242.0127386,775727055.5938644
2017-12-29,769888233.4003243,754466860.719669,762258103.7571993,778606913.7110288
2018-01-02,773790085.1604317,758743112.719669,766163930.3770705,782350567.5181787
2018-01-03,777324702.1787707,763299392.7696689,770632307.2435955,785375533.4666127
2018-01-04,779429941.2976394,765536235.6196691,772850680.8941339,787463403.2666126
2018-01-05,786660898.0839593,772914720.619669,780291250.6900378,794295467.8666127
2018-01-08,793110307.8365839,779158312.669669,786934882.7084372,800440562.0166126
2018-01-09,792615742.9960312,777984715.3696691,785681576.3267078,800170088.9666127
2018-01-10,793967973.1439312,781142365.3696691,788492439.203759,801335488.9666127
2018-01-11,793068628.3915495,780819232.619669,787937210.183864,800625220.6166127
2018-01-12,794214174.0426211,781315612.669669,788712404.204781,801518262.0166126
2018-01-15,800530872.9161967,790012686.519669,797121512.9651227,807851142.5166126
2018-01-16,800968372.3885726,789793861.169669,796915922.0114297,808270080.0166126
2018-01-17,803640970.3218423,791755625.969669,799075889.2903926,810779701.5939598
2018-01-18,803041713.009451,790540227.919324,798674029.1567537,809906023.9612249
2018-01-19,801392473.6951654,788390444.9857439,795922687.9072287,808886550.4095438
2018-01-22,799699472.9538746,786741243.8123399,794596204.9318786,807125280.6095437
2018-01-23,799465835.2762818,786126811.902456,793880304.9318786,807024621.6909317
2018-01-24,794710697.3262818,781896682.7725223,789408016.8818786,802836958.957922
2018-01-25,800773474.8762817,788166231.2877486,795982210.4818786,808611161.3831308
2018-01-26,799335897.6762818,787003782.8427689,794922383.6818787,806987145.9436804
2018-01-29,802818719.9762818,790547875.3632108,798244120.1818786,810826073.4784762
2018-01-30,796479980.0262818,783481029.4572593,791530547.8318787,804377942.8562741
2018-01-31,799265497.4262817,785067625.7127904,793202665.3318785,807426812.4603708
2018-02-01,800354734.4262817,786602144.1025896,794675501.4318786,808339301.9152443
2018-02-02,799296965.9262817,785399784.9255818,792843533.3818786,807685963.779291
2018-02-05,789202804.4762819,775736940.8248678,782933538.5318786,798272371.2421995
2018-02-06,764370992.8762817,750201934.8394158,756650064.9818786,773506685.5921994
2018-02-07,773916640.9195156,757834516.369031,765116737.9779136,782613569.1733159
2018-02-08,772021502.7433565,756511482.9385234,763267061.9363347,781105084.1271592
2018-02-09,764696356.968085,749230626.1558877,756278922.7889937,772909931.4095737
2018-02-12,767828544.1836494,752792179.5566577,760228488.074359,775719133.3385565
2018-02-21,779820922.7564814,765766353.1290501,772812088.4778326,787765065.4026777
2018-02-22,779590523.4098716,765490722.9054329,772411293.8141301,787652396.9920412
2018-02-23,784854424.1135367,771261367.4856836,778149131.1204286,792695003.8890392
2018-02-26,788860131.390773,774421968.4273643,781174896.9046041,797612985.274397
2018-02-27,788515365.9816821,774043257.0944073,780675136.875187,796878135.7115258
2018-03-01,785212490.2235984,772028720.2830156,778499925.8498995,793489124.0464586
2018-03-02,780363155.4285246,767352750.7021893,773680294.0400354,788581517.5313848
2018-03-05,777796354.5165234,764490433.200999,770151024.0053958,786653997.4909817
2018-03-06,784735203.5327467,770616732.5372632,776526076.4405532,793519551.0021522
2018-03-07,781899773.5734167,766690283.1427774,772116780.4551845,791151670.7981774
2018-03-08,786120367.489514,772184285.330842,778110630.3620454,794532064.09162
2018-03-09,788805331.2603382,774515709.7300233,780067211.3781245,797788003.69162
2018-03-12,794236084.2525227,780968210.5170541,787322571.4755437,802029214.5376323
2018-03-13,798576192.0736551,785311948.2550576,791883519.1626651,806124335.2866545
2018-03-14,796122548.9876935,781859597.168998,787982807.2797781,804626156.7186553
2018-03-15,793261473.6336036,778415035.311806,784598313.8806725,801572506.4978061
2018-03-16,800530645.0532516,787258364.9974574,792432296.5814877,809464070.4190902
2018-03-19,800467815.6909571,786864792.0540344,792024298.6140059,809552072.1238413
2018-03-20,797712865.1915658,784081845.1065646,789364736.4805282,806644315.6514008
2018-03-21,799558647.107813,785437452.0942476,790638759.8176187,808180317.3947903
2018-03-22,800579965.6313144,786446002.3778415,791341736.079811,809173193.6293938
2018-03-23,793282322.2678941,779645535.7291821,783952482.4188416,802413256.4528453
2018-03-26,793756883.0325215,779439972.8420919,783917451.7682028,802472928.5097772
2018-03-27,800985866.2997781,786623431.7451166,791368992.0871553,809589739.9678293
2018-03-28,797579817.7334164,781046079.8859102,786112879.8130308,805575268.4715596
2018-03-29,795889013.3144155,779855315.3359101,784663130.3754046,804363425.7797359
2018-03-30,799888465.2096543,783156759.983004,788315561.302124,807800217.9265556
2018-03-31,800767669.2596544,784522963.8692576,789468927.3743136,808903096.0014578
2018-04-02,799346679.4733875,784461367.4262673,789014972.3508343,807747461.6825686
2018-04-03,796661002.2733874,781349233.5816405,786142623.9829441,804720064.3534455
2018-04-09,803010308.7233874,787664779.3721979,792816469.0513467,810608109.4713594
2018-04-10,808820954.7733874,793344489.4591557,798448448.7251121,816268496.1226729
2018-04-11,806615831.6233873,790530578.7908771,795716965.7500596,813976911.9176828
2018-04-12,808798277.3233874,793164080.5836525,798183741.8366786,816214560.0448467
2018-04-13,807881491.7733874,792054519.2686054,797020923.0866786,815128275.6104001
2018-04-16,806162814.5733874,791245876.4186053,795832346.2866787,813765559.0768678
2018-04-17,804646983.0733874,787589573.7186053,793154564.3366786,811434732.1268678
2018-04-18,804647983.0733874,786501673.7186053,792642614.3366786,811034932.1268678
2018-04-19,810915323.0233874,795491677.6186054,800353212.4622339,818480754.0268677
2018-04-20,807137445.2233874,792218620.2186053,797063300.5122339,815091098.1768677
2018-04-23,808531644.9733875,793672475.8686054,798394032.162234,816607396.3768678
2018-04-24,806625553.3233874,792886951.2186053,797048874.1122339,815185808.8768678
2018-04-25,807723707.7818882,794223661.7284175,798227656.6024442,816139829.1371225
2018-04-26,808922651.6441307,794838574.7824453,799701411.8653622,817771348.7119123
2018-04-27,809705744.8016093,796417692.455786,801676982.2456886,819657340.6941798
2018-04-30,813188071.6393147,800820415.2220161,805402387.3914595,822996138.8856423
2018-05-02,812865450.4462838,800020458.6814206,804817771.5346149,822425764.7666174
2018-05-03,808213951.11497,795779720.4328693,800662275.9436444,818369180.5166174
2018-05-04,804283007.6588742,790758034.7328693,796029522.3436445,813909740.9166174
2018-05-07,804475800.6634489,793096760.0828693,797718464.2936444,815306303.4166174
2018-05-08,806613568.7921313,796216150.2328693,800508009.1436445,817944046.2666174
2018-05-09,801691463.9397061,791457563.4010755,795684790.8453982,813031642.2490461
2018-05-10,800579551.0993409,789301728.5428314,793805336.1493242,811393347.9883623
2018-05-11,804778057.9942739,794936442.7841443,799022871.7135897,816774380.4960922
2018-05-14,806988072.3827238,797205818.7378818,801221769.6785647,819105411.4227923
2018-05-15,807379424.280665,795069494.5135992,799627228.7756338,817490496.7694418
2018-05-16,805159770.9519329,794921056.5347253,798769172.9336627,816703471.5987644
2018-05-17,805291919.1667168,795086999.3303057,799028095.4211639,816902954.5493871
2018-05-18,805049425.3211801,797716761.3725982,801613681.030085,818833817.5208619
2018-05-21,809384603.2903724,803267017.5411388,806364357.7181939,823628988.0276204
2018-05-22,804917016.4999306,798403771.491896,801618461.5494211,818871844.2468585
2018-05-23,803169958.7019824,798043372.1248394,800883764.0729294,817728011.2714465
2018-05-24,804447595.6511648,800317812.858582,802707858.3849274,819832362.170174
2018-05-25,804647635.2511648,798902746.558582,802048588.0293342,819372050.9285327
2018-05-28,809796521.1511648,805158284.9585819,808046133.5041924,825164417.4785328
2018-05-29,809321662.8011647,802226959.608582,804838190.3402865,823298304.9785327
2018-05-30,797130696.1511648,788884351.558582,792022040.2748595,810051816.8785326
2018-05-31,803589643.7011647,792093104.7085819,795732052.8575538,814039102.1285326
2018-06-01,804896368.8011649,797549740.208582,800531252.5454607,818504422.5682582
2018-06-04,807355639.9011648,802954926.608582,805060647.5046914,822746137.1682582
2018-06-05,812733631.9011648,808566171.4585819,810257513.2036887,828133358.9182582
2018-06-06,814045421.5011647,810169855.158582,811875263.654706,829812146.5682582
2018-06-07,818440017.5511647,812463315.508582,814332920.0132922,833073273.6682583
2018-06-08,815467471.8511648,808161425.358582,810359415.053351,829356880.8182582
2018-06-11,814861094.7642871,806390155.0641416,808844976.7140746,828227367.5007023
2018-06-12,813259178.5642872,803396443.0641416,806158687.2390871,825498796.1007023
2018-06-13,813745147.0642872,803895940.3641416,806665755.289087,825993369.1507022
2018-06-14,803909578.1142871,795806797.0141416,798163671.9890871,817020579.4007022
2018-06-15,806239306.7642871,798783016.2641416,800945466.1390871,819605313.0007023
2018-06-19,795369279.7142872,787803591.9141415,790063859.2390871,808430412.5507023
2018-06-20,799087810.9642872,792827550.2641416,794758322.839087,812976337.7007022
2018-06-21,797239500.8142871,791507928.3141415,793307096.7390871,811481927.1507022
2018-06-22,796663971.3142872,791359850.1641417,793147849.0890871,811506505.7007022
2018-06-25,796709646.7642871,790631062.8141416,792519409.9390872,810668221.8007023
2018-06-26,795064765.5142871,790396154.4641416,791898496.3390871,809632196.6507022
2018-06-27,793412369.7392414,789293568.1840962,790683648.2871466,808186600.0922861
2018-06-28,792655788.7041341,785796765.968764,787937923.8014092,805516163.2217214
2018-06-29,802296772.9055265,797061863.336925,798895086.0077088,816612994.4830028
2018-07-02,795256397.6555265,788797535.586925,790869518.2657802,808320256.2777048
2018-07-03,793720174.7555265,787750324.2032257,789536396.6157802,806808043.6277047
2018-07-04,797802656.3217063,791371091.7280837,793318149.7834601,810605590.9516082
2018-07-05,798081454.0422462,791678042.1981126,793622452.8593473,810615143.8200927
2018-07-06,796672873.9030274,790381572.8269026,792172447.144217,809312149.014771
2018-07-09,798658136.0251455,792459360.0146006,794219193.6850945,811430238.924742
2018-07-10,802951935.5772603,796668958.1528208,798427909.3401964,815764036.025898
2018-07-11,798636514.4853574,792374218.7012583,794024812.2855172,811308278.6988868
2018-07-12,802959468.6353574,797338921.8442597,798651696.893727,816319405.1667255
2018-07-13,804738261.8240411,799790974.9602956,800756114.8189734,818731906.1890001
