date,nav_base_e16_e18_e22_v2s,nav_blend_e45_a05,nav_blend_e45_a08,nav_blend_e45_a10,nav_blend_e45_a12,nav_blend_e45_a15,nav_blend_e45_a25
2026-04-09,12963723.859758753,12321560.80438264,12175859.000962704,11986020.089946065,11826848.762738287,11693400.570091225,11165149.40770201
2026-04-10,12876775.22468442,12258837.604382642,12113249.500962704,11929695.089946065,11773254.362738287,11645047.970091224,11111179.807702009
2026-04-13,12828382.594021149,12200617.29234738,12054777.009685984,11869374.56345471,11712117.415570995,11583865.714383801,11051787.932798222
2026-04-14,13091065.565754233,12410398.875734527,12257240.5679509,12061893.480970154,11897155.263278812,11761166.322436076,11197394.32718752
2026-04-15,13357519.054239595,12626395.197096951,12468219.67395596,12262506.901413271,12091290.93562864,11948143.94910231,11354778.938565534
2026-04-16,13365270.115990426,12649996.436584236,12492887.740161097,12290468.293491548,12121050.967405517,11979205.38486117,11383124.723199656
2026-04-17,13413633.99863742,12673571.915702477,12515511.197613085,12308511.999862446,12136430.522507263,11992676.368310008,11393638.885772487
2026-04-20,13354655.761457734,12644930.120464766,12490120.903844157,12287693.49089209,12118402.505841764,11977553.609541358,11389626.088769184
2026-04-21,13204425.409668326,12522188.462956423,12368078.72631457,12170317.226304686,12002690.867652413,11865461.035994884,11296548.451770222
2026-04-22,13204660.27102388,12521846.273577671,12367613.776314571,12170020.376304686,12002417.61765241,11864831.535994884,11289384.301770221
2026-04-23,13205932.809471602,12524186.271923112,12368154.139301676,12172190.994804168,12005815.777604973,11867927.31574356,11272387.50177022
2026-04-24,13188518.109736193,12517949.021923112,12364596.089301677,12169303.494804168,12003620.127604973,11867122.76574356,11285715.994479548
2026-04-27,13327141.025416981,12639215.921923112,12481227.189301677,12282572.644804167,12113762.827604974,11973441.51574356,11375973.044479547
2026-04-28,12747323.313871924,12210728.809295269,12072196.389301676,11900267.244804168,11748808.577604974,11626773.96574356,11107390.944479547
2026-04-29,12680690.849058624,12160881.379952075,12025383.323248757,11856356.617938241,11708192.933772685,11589467.797009166,11091713.994479548
2026-04-30,12421477.847371552,11929409.029952073,11802335.073248757,11636931.517938241,11491868.233772686,11377502.347009165,10930483.644479547
2026-05-04,12474753.547371553,11965964.079952074,11836382.423248757,11669561.067938242,11523646.333772685,11407567.997009166,10937827.170188537
2026-05-05,12640977.790880945,12096730.329952074,11961799.706682911,11788836.317938242,11639434.933772685,11518811.297009166,11031915.370188538
2026-05-06,12683324.140880944,12155659.979952075,12021765.506682912,11849851.167938242,11700576.933772685,11580353.997009167,11100747.020188538
2026-05-07,12867808.090880943,12309756.379952075,12172030.606682912,11993696.817938242,11840106.483772686,11715584.547009166,11224929.520188536
2026-05-08,12882191.702979393,12345094.856186992,12209601.5744791,12032351.963678429,11880157.040004332,11756909.232761513,11274381.890698707
2026-05-11,12854788.847352004,12320485.716763433,12186489.341352236,12009492.960097805,11857875.932774967,11735477.687042616,11259221.476510055
2026-05-12,12642082.540473,12120583.478181731,11992391.821063044,11817968.9821489,11669692.130787028,11550708.293692382,11101878.27522946
2026-05-13,12698313.900398353,12174358.728181731,12045146.121063044,11870645.9821489,11721149.930787027,11601270.493692381,11145905.72522946
2026-05-14,12660306.703133488,12140207.428181732,12014129.871063044,11840485.5821489,11690887.030787028,11572593.293692382,11126177.72522946
2026-05-15,12600488.106529163,12094648.028181732,11969361.771063045,11798630.182148902,11651297.980787028,11534650.393692382,11088359.67522946
2026-05-18,12439832.55988561,11969106.278181732,11846180.771063045,11682936.1821489,11540408.730787028,11428421.543692382,10981260.87522946
2026-05-19,12569060.55988561,12113995.092482094,11990501.271063045,11828689.382148901,11684506.430787029,11570269.593692383,11105215.27522946
2026-05-20,12482373.259885607,12008246.642482093,11879157.221063044,11718527.382148901,11575820.130787028,11462698.69369238,10965097.575229459
2026-05-21,12531867.659885608,12051090.692482091,11919327.821063044,11757389.382148901,11614262.630787028,11500500.193692382,10999433.87522946
2026-05-22,12520118.459885608,12032247.342482094,11898816.421063045,11735762.9821489,11592798.430787027,11478562.393692382,10977591.67522946
2026-05-25,12191764.965049032,11786236.242482094,11666826.471063044,11516414.382148901,11383338.33078703,11279295.743692381,10833236.22522946
2026-05-26,12065767.909643328,11686872.726503443,11572532.51568015,11426151.471693445,11296362.638246162,11195805.342702053,10770335.08662582
2026-05-27,12059353.259643327,11691663.59434519,11577798.604984082,11433146.348028688,11305601.38824616,11205553.792702055,10779408.03662582
2026-05-29,12269392.579685416,11880276.64434519,11759798.904984083,11611903.498028688,11480182.990317885,11378072.192702055,10921964.83662582
2026-06-01,12980407.179685414,12480376.39434519,12333004.954984084,12165373.44802869,12017861.640317885,11894759.942702055,11345861.18662582
2026-06-02,13329614.079685412,12761000.74434519,12602985.604984082,12422784.548028687,12266479.940317884,12132840.692702055,11552825.986625819
2026-06-03,13993804.629685413,13275051.89434519,13097026.654984083,12889453.798028687,12714338.390317883,12561311.192702055,11925776.53662582
2026-06-04,14340467.886597969,13558870.144345192,13369863.704984084,13149951.298028689,12966989.690317886,12802141.192702055,12136844.18662582
2026-06-05,13510739.736597968,12921229.970906245,12763822.727892658,12576933.704773685,12417540.131431581,12278653.492702054,11716720.086625818
2026-06-08,13063207.736597968,12536853.170906244,12393437.127892658,12218449.354773685,12068192.281431582,11941702.342702055,11431065.58662582
2026-06-09,13730297.91743383,13167132.443428649,13009969.826849885,12824218.33682967,12664844.331340577,12527764.147728827,11973809.521530641
2026-06-10,13666780.49124926,13108095.377982097,12952105.26623256,12766857.038122581,12608183.7908496,12472012.421498949,11925414.472317675
2026-06-11,13751485.82449846,13175155.30181734,13017018.322880626,12828419.339605043,12667911.22111035,12529686.724881066,11977153.27837747
2026-06-12,13875629.109992182,13279471.135276832,13120348.526336985,12927464.159579987,12763871.20684857,12623227.545815103,12069296.177162563
2026-06-15,14119878.57234537,13498992.307965193,13332606.750706108,13134220.814212922,12966462.536528232,12820639.237294732,12244057.858047722
2026-06-16,14359509.72234537,13712220.407965193,13542102.300706109,13338003.214212924,13166677.786528233,13016788.287294732,12427745.808047723
2026-06-17,14548019.02234537,13885043.707965191,13710325.400706109,13500872.564212922,13324420.586528232,13170445.087294731,12574054.108047722
2026-06-18,14626691.572345369,13961125.107965192,13785934.20931012,13576154.405695297,13398264.19015847,13243364.37897466,12637022.16868743
2026-06-22,14433571.946440427,13787812.899044313,13620709.559310121,13414498.555695295,13239801.378453411,13088498.430064436,12503687.32972548
2026-06-23,14420653.996440424,13796337.799044313,13631919.487519326,13429318.153329415,13255742.82845341,13106520.580064436,12525287.07972548
2026-06-24,14212530.996440426,13600627.449044311,13441637.737519326,13243352.903329415,13073110.97845341,12928179.830064436,12362973.979725478
2026-06-25,14565453.058766859,13969974.671273721,13801492.337519325,13602318.653329415,13428281.628453411,13279992.230064437,12687107.779725479
2026-06-26,14198151.458766859,13659327.771273721,13499615.037519325,13311287.053329416,13144640.42845341,13005111.030064436,12453687.379725479
2026-06-29,14312843.316559175,13757130.87127372,13592464.485632362,13399524.721164377,13228947.61605162,13086550.027870381,12531323.205640517
2026-06-30,14523661.366559178,13914424.671273721,13735885.985632362,13533499.371164378,13356627.26605162,13206360.577870382,12613578.605640518
2026-07-01,14184071.816559179,13674338.921273721,13513587.385632362,13326753.621164378,13159807.91605162,13022338.877870383,12493690.755640518
2026-07-02,14134828.537422772,13609465.138858015,13444776.722119628,13259722.505130978,13093338.657829639,12955225.098172946,12393147.464833515
2026-07-03,14401260.137422774,13791620.388858013,13615459.222119626,13414517.005130978,13239535.357829638,13091152.798172945,12505934.264833514
2026-07-06,14593863.462074643,13979602.757177737,13801116.688485403,13597098.08036601,13417329.946588892,13265589.450681841,12669576.008399429
2026-07-07,14780990.589009307,14140027.300591385,13953782.589891162,13744139.552399531,13560031.556047902,13403176.881340116,12785210.469644945
2026-07-08,14972252.742158247,14288015.641322205,14096480.61923966,13876613.673076393,13684238.806272443,13520309.863071557,12896635.034187026
2026-07-09,14716176.509058569,14078692.46944713,13896554.980699448,13687435.812849201,13503981.29076321,13348456.55508056,12746550.781286048
2026-07-13,14770436.95905857,14133090.51944713,13950415.430699449,13741550.112849202,13557842.14076321,13402169.005080558,12794782.181286046
2026-07-14,14821660.30905857,14165859.469447128,13979719.980699448,13768293.362849202,13582523.89076321,13424536.05508056,12804004.331286047
2026-07-15,14690024.509058569,14022333.66944713,13840961.780699449,13629193.012849202,13445646.19076321,13289523.855080558,12680219.481286047
2026-07-16,14893752.45905857,14219124.919447128,14034768.33069945,13818045.9128492,13631617.04076321,13472310.505080558,12867075.281286046
2026-07-17,15101318.409058569,14409675.169447128,14213541.280699449,13993089.062849201,13802916.24076321,13638332.255080558,13000808.431286046
2026-07-20,15051856.88040003,14396806.653824072,14203344.483138261,13989308.18971858,13803374.622582026,13642431.457896318,13005436.971460238
2026-07-21,15341534.48040003,14638383.753824074,14436334.683138259,14213211.88971858,14019117.622582026,13850763.757896317,13188810.871460238
2026-07-22,15457343.228291823,14709772.690513412,14503694.93266816,14273646.494159767,14074812.629387528,13901765.343813507,13224744.105529435
2026-07-23,15443087.820405982,14688275.781219725,14480588.35542688,14250963.798757631,14052538.260263748,13879387.587401902,13195087.308484374
2026-07-24,15314692.247881915,14620050.757267201,14427433.057938308,14206342.091203427,14012740.816377567,13845289.378293544,13186323.860556608
2026-07-27,15543421.657491848,14842703.338818135,14647694.979904989,14422849.845935373,14225926.591913257,14053821.768943045,13377419.201650131
2026-07-28,15544761.6930635,14838209.861229604,14638681.054064188,14414009.220436312,14216692.645379107,14044849.237781392,13366229.201779429
2026-07-29,15632391.86778537,14920136.175836015,14718773.758839872,14492612.129039478,14294143.6559166,14120263.62415271,13424708.085571272
2026-07-30,15871172.372945484,15159257.196454618,14950760.495704163,14724219.60764119,14523542.349816162,14347628.95213232,13632125.094294272
2026-07-31,16122853.23062087,15408309.106205622,15197035.176670156,14967927.922700005,14764787.114201259,14592036.052132322,13871557.994294275
2026-08-03,15924056.289410733,15184065.032468464,14972941.676670155,14742898.222700004,14540169.114201257,14365359.348943371,13652473.877941644
2026-08-04,15893098.889410734,15101754.182468465,14884994.176670155,14649339.172700005,14443036.764201257,14263939.79894337,13530692.277941644
2026-08-05,16042712.397874942,15234575.782468464,15015796.376670154,14776171.772700004,14567099.064201256,14384291.198943371,13647930.377941644
2026-08-06,16096438.397874942,15243975.832468465,15021805.105237667,14774329.485068893,14560881.79522769,14373957.24894337,13621029.127941644
2026-08-07,16212563.947874945,15366635.332468465,15142541.455237666,14894470.335068895,14679826.44522769,14491369.848943371,13721598.077941645
2026-08-10,16079426.647874944,15257824.232468465,15033055.255237667,14790686.835068895,14579633.545227692,14394083.848943371,13617767.877941646
2026-08-11,15954301.197874945,15089537.832468465,14863873.705237666,14616483.585068895,14403542.49522769,14214171.74894337,13429414.127941644
2026-08-12,15837345.510742422,14972251.971999096,14753041.905237667,14506496.685068896,14295067.995227693,14108265.753061585,13362781.327941645
2026-08-13,15235252.810742421,14459674.571999097,14257826.505237669,14030973.385068895,13834386.145227693,13665288.453061584,13014353.077941645
2026-08-14,15179374.96254526,14476607.571191011,14279848.755237667,14064037.285068894,13874307.666201964,13709857.659965856,13064353.999013765
2026-08-17,15295762.780342534,14550328.366648527,14352266.266108256,14129216.422290865,13933369.689403076,13765945.748556921,13115671.15038883
2026-08-18,15436325.285074871,14672243.926055195,14471995.04040979,14244468.970327077,14045535.280430172,13874255.3824821,13214155.062313493
2026-08-19,15259639.48507487,14551885.676055195,14359552.440409789,14142256.270327078,13948829.58043017,13785273.5824821,13147622.062313491
2026-08-20,15239148.485074868,14517370.126055194,14324595.940409789,14105675.570327077,13911048.68043017,13747164.532482099,13108730.362313492
2026-08-21,15446957.18507487,14701125.576055195,14504121.190409789,14279304.570327077,14080452.080430172,13911549.8824821,13252773.862313494
2026-08-24,15354377.135074869,14619202.376055194,14422043.440409789,14200649.070327077,14003893.180430172,13837635.8824821,13188458.962313492
2026-08-25,15501707.985074868,14745389.426055195,14546946.740409788,14320284.070327077,14119942.98043017,13949884.9824821,13288897.362313492
2026-08-26,15445428.285074871,14678065.726055196,14475852.440409789,14249362.470327077,14048917.48043017,13879102.8324821,13212871.462313494
2026-08-27,15369369.063929405,14603929.464675125,14405179.569341365,14178845.712733464,13979051.789187703,13809894.760326857,13155151.489847219
2026-08-28,15621237.297194185,14884663.156038443,14682290.44773457,14459071.312879791,14259729.741885688,14092272.453159297,13429084.852907686
