date,nav_base,nav_autumn_post_ex,nav_kd_opt
2025-03-13,1725869050.058018,1728016417.186672,1748835089.69669
2025-03-14,1740026956.7236426,1740624601.6332047,1761948560.7288458
2025-03-17,1735379012.4434123,1735363191.1374063,1756594765.2019827
2025-03-18,1746118865.426238,1746884700.3374064,1768197712.2519827
2025-03-19,1750749637.1166465,1749204434.4374063,1770904990.5519826
2025-03-20,1756538540.7666469,1756112179.1374063,1777792468.6519825
2025-03-21,1757525593.7166467,1756903804.7874064,1778629072.7519827
2025-03-24,1754315103.166647,1754923368.7374065,1776464045.9519827
2025-03-25,1757226586.0666468,1756254757.1374063,1778038221.1019828
2025-03-26,1759370091.0166466,1758945697.0874064,1780692513.5519826
2025-03-27,1766650299.7666469,1766678544.6874063,1788397810.9019828
2025-03-28,1756804675.916647,1758332990.6374063,1779620079.2019827
2025-03-31,1737810488.3166466,1738974499.1374063,1760056985.1019828
2025-04-01,1742060301.5811849,1742086277.0461786,1763295858.537391
2025-04-02,1748932953.1694095,1747794083.3961785,1769350128.587391
2025-04-07,1604097367.6694095,1603645412.9461784,1623506337.4873908
2025-04-08,1645423905.4694095,1647984631.1461785,1667283996.4873908
2025-04-09,1609096468.2812383,1610821956.591987,1630004882.9103816
2025-04-10,1684759377.6312382,1687185966.3419867,1707871770.5603814
2025-04-11,1685973659.7492592,1685998628.4419868,1706568655.8103817
2025-04-14,1674745808.4492593,1672688576.341987,1693265567.0103817
2025-04-15,1683580810.7992592,1680865812.2419868,1701625190.1103816
2025-04-16,1684450100.2992592,1681424153.4919868,1702456331.8603816
2025-04-17,1680842191.2992592,1675627279.6919868,1696705952.1603816
2025-04-18,1676423724.949259,1671650673.6919868,1692434734.6103816
2025-04-21,1685728532.0492592,1680624097.4419868,1701701272.2103815
2025-04-22,1685375866.9062698,1679220142.4919868,1700239963.9603815
2025-04-23,1681607854.5562696,1678287370.4419868,1699081111.0603817
2025-04-24,1663347826.4062698,1660884518.6419868,1681275743.2103815
2025-04-25,1661880971.1562698,1658441760.8919868,1678927498.4103816
2025-04-28,1666483371.7062697,1661157168.2419868,1681777322.4103816
2025-04-29,1684113710.4562697,1678279174.341987,1699247287.1103816
2025-04-30,1694575474.0062697,1687692431.2419868,1708847583.1603816
2025-05-02,1685972401.9951994,1680832104.6184168,1701839368.2287264
2025-05-05,1701617586.038108,1696814964.2987335,1717897148.4607522
2025-05-06,1736514078.7289186,1729373641.6487334,1751388573.5607522
2025-05-07,1729703793.5569277,1722981244.9987333,1744499859.9107523
2025-05-08,1727905614.7069278,1721450664.4987335,1743014567.6107523
2025-05-09,1740194182.5569277,1732709744.7987335,1754460922.5607524
2025-05-12,1744545465.048604,1739377580.2987335,1760740974.2607524
2025-05-13,1733774092.3158052,1728308601.2889,1749610065.1920693
2025-05-14,1735665085.7811043,1731751772.4775455,1752819969.7148616
2025-05-15,1736386310.9903398,1737887187.1755679,1758200772.182955
2025-05-16,1743947502.2903397,1744159038.025568,1764677069.2829552
2025-05-19,1743081233.0403397,1744232877.8755682,1764482746.9829552
2025-05-20,1740532455.2403395,1741607242.325568,1761669925.932955
2025-05-21,1749483349.1903398,1750659000.975568,1771061909.632955
2025-05-22,1725003493.2903397,1723515560.525568,1743937813.5329552
2025-05-23,1729762447.34034,1730639403.8755682,1750692395.4329553
2025-05-26,1727972458.9403398,1729896785.625568,1749876154.2829552
2025-05-27,1710567194.0403397,1711036852.525568,1731053615.0329552
2025-05-28,1708325374.4903398,1709502491.975568,1729264062.882955
2025-05-29,1674690760.1403399,1676883417.975568,1696018720.2329552
2025-06-02,1668932491.5216613,1668612359.3755682,1687698477.8806086
2025-06-03,1668777423.4767103,1669382749.2081745,1688375684.8306084
2025-06-04,1685088179.8767102,1684622620.1581745,1703898637.2306085
2025-06-05,1678103809.4506643,1679182540.658094,1698214646.0573215
2025-06-06,1682616103.0222535,1685356905.980005,1704078015.628016
2025-06-09,1688331559.175219,1689543513.5491154,1708349030.4840326
2025-06-10,1702100190.797433,1702747575.7474315,1722083781.3411727
2025-06-18,1644579531.8228655,1644909568.143087,1662791990.8299797
2025-06-19,1636050288.919512,1635555511.4949973,1653526560.920265
2025-06-20,1627628663.2228422,1627913873.4416547,1645553263.094101
2025-06-23,1619058922.1067476,1618941941.604245,1636381439.2923737
2025-06-24,1633687873.2520678,1630878273.4278576,1648411498.4097674
2025-06-25,1661549908.072296,1658580125.0778577,1676840432.5597672
2025-06-26,1667968259.7845242,1663353999.920375,1681895870.414355
2025-06-27,1679860872.0699506,1675530682.4628277,1694518325.3400717
2025-06-30,1665244392.9032953,1662168214.2023144,1680588464.16259
2025-07-01,1684149761.5850923,1680623340.7594001,1699336477.716367
2025-07-02,1690318383.7288713,1686949604.645325,1705750682.8868117
2025-07-03,1696740835.8809834,1692847951.1462367,1711917363.6201878
2025-07-04,1698118107.9952712,1692291262.9803698,1712392249.8413255
2025-07-07,1719249041.838424,1713382079.4303699,1733644017.4413254
2025-07-08,1716309088.9384236,1712014970.13037,1731645411.1913254
2025-07-09,1700114277.658497,1696253364.900465,1715367339.5561788
2025-07-10,1718609496.9173088,1714274916.700465,1733714399.9061787
2025-07-11,1720878070.3143146,1717238838.950465,1736389647.2561789
2025-07-14,1735991641.3643148,1730273576.500465,1750530916.606179
2025-07-15,1726366026.1143148,1720389383.1004648,1740725263.906179
2025-07-16,1734262698.1143146,1728358867.100465,1748670756.8061788
2025-07-17,1754005413.2643147,1745277731.6529183,1767087324.0173848
2025-07-18,1751032711.9143147,1743655673.2029185,1764873012.9173849
2025-07-21,1750217985.2143147,1743010024.3529184,1764153933.0173848
2025-07-22,1753446332.5143144,1747353770.8529184,1767899865.2673845
2025-07-23,1756663991.7643147,1751049058.4529183,1771478313.5673847
2025-07-24,1753473403.6643147,1748249108.0029185,1768499424.7673848
2025-07-25,1745892035.1643147,1741126096.3529184,1761065868.8173847
2025-07-28,1738786481.3643146,1734965992.8529184,1754360640.2173848
2025-07-29,1734815036.477339,1730743116.1029184,1750258969.6673849
2025-07-30,1747232602.6273391,1742784609.3529184,1762628118.1173847
2025-07-31,1748709498.277339,1743425976.6529183,1763632722.2673848
2025-08-01,1755335535.2273388,1749185529.9529183,1769856090.9173846
2025-08-04,1787534928.877339,1778362854.3529184,1800670612.5173845
2025-08-05,1787171241.227339,1778197869.8029184,1800387370.2673848
2025-08-06,1798368247.977339,1788306780.0029185,1811089709.2173848
2025-08-07,1785971983.8007708,1775369199.3399756,1798278481.5236375
2025-08-08,1795509446.1081765,1783805580.4256501,1807157713.6009426
2025-08-11,1784138791.3581765,1774924038.6756501,1797276849.428473
2025-08-12,1789530254.555619,1782237202.9256504,1804100326.828473
2025-08-13,1790233897.605619,1784824317.5256503,1806211592.1284733
2025-08-14,1806388119.8624685,1802467103.9131787,1823747222.4099846
2025-08-15,1791175250.9124687,1787132400.9131787,1808267806.4099846
2025-08-18,1812743742.6624684,1807972153.8631785,1829402482.2599845
2025-08-19,1808532954.0124688,1802401385.9631786,1824388255.5099847
2025-08-20,1800017843.2124684,1792079121.8131785,1814642994.2599845
2025-08-21,1801126402.5124683,1792283635.1631784,1815133274.4599845
2025-08-22,1789743763.4328885,1779901204.6415706,1802864263.6336014
2025-08-25,1799200162.6233191,1788182170.8880265,1811887306.3336012
2025-08-26,1768967483.9733193,1757730893.3380268,1781700140.0836017
2025-08-27,1782213269.6733193,1770224900.6380267,1794501865.3336017
2025-08-28,1777735780.2733192,1766461309.4380267,1790503891.1836014
2025-08-29,1780330076.923319,1767529215.8380265,1792184086.5336013
2025-09-01,1804983251.673319,1791966844.0880265,1816436218.5836012
2025-09-02,1833770137.423319,1818450195.8880267,1843601981.8336015
2025-09-03,1841685729.2233193,1825365723.8880267,1851045383.8336015
2025-09-04,1839811671.4733193,1824290038.1880267,1849941139.9336016
2025-09-05,1844618197.673319,1829169296.2380266,1854682602.8854368
2025-09-08,1842669359.6233194,1826305467.2380269,1852263471.835437
2025-09-09,1859632180.5733194,1843781096.0633996,1869954385.635437
2025-09-10,1875885555.5233192,1859147002.0133996,1885967793.335437
2025-09-11,1872369367.5805416,1855790989.3633995,1882374965.5354369
2025-09-12,1875767604.2805414,1859447168.6133995,1886132497.5354369
2025-09-15,1863626530.3305416,1848247364.5133996,1874367911.7854369
2025-09-16,1867128884.4305415,1850789921.4133997,1877387836.8354368
2025-09-17,1863431637.5805416,1847290979.6133995,1873611802.185437
2025-09-18,1879876470.1305416,1862801278.7133996,1889696712.0854368
2025-09-19,1868314241.7805414,1854067372.5133996,1880131610.0854368
2025-09-22,1868965893.3305416,1854256790.0633996,1880601138.5854368
2025-09-23,1873645702.9305415,1859283766.9633996,1885664938.5854368
2025-09-24,1879857277.3305416,1865788967.2133996,1892057916.735437
2025-09-25,1871488363.3805416,1858157573.0133996,1883967934.135437
2025-09-26,1870683689.0805416,1857077550.3633995,1882568029.3354368
2025-09-30,1890691146.5305417,1876997510.4633996,1902933232.585437
2025-10-01,1885159152.8805416,1871619601.4633994,1897547563.0854368
2025-10-02,1886776081.7805417,1872236572.0133996,1898410968.885437
2025-10-03,1873472799.2305417,1860072502.9633996,1885946162.885437
2025-10-07,1875458689.8305416,1862594651.8133996,1888139820.735437
2025-10-08,1883044461.7305415,1869556387.7133994,1895443320.5854368
2025-10-09,1886719466.9305415,1872929534.0633996,1898734017.935437
2025-10-13,1882195091.0305414,1867337071.3133996,1893556583.435437
2025-10-14,1894438256.9305415,1879865204.2633996,1906190541.5854368
2025-10-15,1904170305.0805414,1888379563.1633995,1915296066.2854366
2025-10-16,1915409159.8305414,1898257493.4133997,1925846725.1354368
2025-10-17,1908560126.4805415,1890432289.5133996,1917878999.985437
2025-10-20,1911272598.8305416,1894041651.5133996,1921188715.3354368
2025-10-21,1909816596.2805414,1893091462.1633995,1920160368.7854366
2025-10-22,1914780643.2805414,1897116146.6133995,1924547725.9354367
2025-10-23,1914936152.5805416,1896174979.9133997,1923756452.235437
2025-10-27,1912950343.6305416,1893619856.8633995,1921724766.2854369
2025-10-28,1896466840.9805415,1877740239.7133994,1905198234.7854369
2025-10-29,1903800542.4305415,1883682869.9773207,1911878405.1354368
2025-10-30,1893703454.9201822,1875891929.6273208,1903287362.685437
2025-10-31,1887349272.9701822,1868249041.1773205,1895969117.0641336
2025-11-03,1894158166.820182,1873787787.2773206,1901812674.1641335
2025-11-04,1903085704.5201824,1882483828.3273208,1910639347.2141337
2025-11-05,1905843051.9701822,1885264078.9773207,1913494373.6641335
2025-11-06,1899911080.1201823,1878725598.1273208,1907183345.9641337
2025-11-07,1903353978.6701822,1880631069.9773207,1909419146.9141335
2025-11-10,1903271067.620182,1881570123.2273207,1909966776.5641334
2025-11-11,1906491472.120182,1883268763.1273208,1912213154.7641335
2025-11-12,1883111948.8701823,1862831635.6773207,1890725253.7641335
2025-11-13,1878324723.7201822,1857564143.8773205,1885527380.4141335
2025-11-14,1864021301.820182,1843870107.9773207,1871373330.5641336
2025-11-17,1861304419.2201822,1840298445.7273207,1868175381.4141335
2025-11-18,1835994228.9201822,1816630280.7773206,1843704442.9141335
2025-11-19,1822904159.2201824,1803173936.3273208,1830383362.5141337
2025-11-20,1855057473.617737,1835342652.4800408,1862927881.8990877
2025-11-21,1864431153.9677372,1841996682.4300406,1870453254.6990879
2025-11-24,1882165203.4970462,1861071945.3777637,1889298925.0381455
2025-11-25,1856693709.4970462,1835526918.7777636,1863523347.0881455
2025-11-26,1872732633.6970463,1852862901.3277636,1880389176.5881455
2025-11-27,1870989817.0470464,1852390435.0777638,1879345394.0381455
2025-11-28,1885110926.1970463,1862802157.4277637,1890833242.1381454
2025-12-01,1882773805.1470463,1861067810.7277637,1888729237.7381456
2025-12-02,1916889732.0248,1890760079.1292775,1920164562.7201262
2025-12-03,1920174617.6248002,1893309358.7292776,1922877633.820126
2025-12-04,1944647075.7248,1916594552.5792775,1946719916.320126
2025-12-05,1950789918.0748,1923576844.4792776,1953590645.770126
2025-12-08,1940739680.3748,1913927833.4792776,1943870426.620126
2025-12-09,1948238882.0248,1921002278.6292775,1951008478.4701262
2025-12-10,1942366740.6248,1915769813.6792777,1945542833.520126
2025-12-11,1951351893.5248,1924617601.1292775,1954586468.770126
2025-12-12,1962579180.4748,1935625780.6792774,1965779500.520126
2025-12-15,1973745887.1748002,1946477249.6792777,1976813634.9201262
2025-12-16,1973429448.6748002,1941832756.2792778,1973890913.6701262
2025-12-17,1992393068.3748,1958452172.5792778,1991535600.070126
2025-12-18,1988663071.3748002,1955574888.2292776,1988496373.7201262
2025-12-19,2001915859.0748,1968704359.4292777,2002113081.470126
2025-12-22,2007757636.4248,1976646340.3292775,2009483288.0201259
2025-12-23,2011216758.0248,1978378162.4792776,2011472006.4701262
2025-12-24,2009654340.7248,1975793694.6292777,2009021115.320126
2025-12-26,2027349701.1748004,1991280412.5292778,2025450189.8701262
2025-12-29,2028992418.8248003,1992016210.5792778,2026503017.4701262
2025-12-30,1993478735.9248004,1960314231.8792777,1993700436.1701262
2025-12-31,1966553412.9045992,1936051203.7753582,1968288957.309674
2026-01-02,1996263319.5045993,1963985065.0753582,1997037256.559674
2026-01-05,2019495273.8545992,1985561072.375358,2019512262.159674
2026-01-06,2014838603.2545993,1982994532.0253582,2016428988.759674
2026-01-07,2004969283.0045993,1973181841.8253582,2006397547.909674
2026-01-08,2008773399.9545994,1976972821.5253582,2010146169.459674
2026-01-09,2024758627.7045994,1991675827.125358,2025301850.4596741
2026-01-12,2035332562.7545993,1999440362.7753582,2033843190.2096741
2026-01-13,2032637867.4045992,1997622733.5753582,2031731942.709674
2026-01-14,2050819721.754599,2013896080.775358,2048677240.5096738
2026-01-15,2074494999.6545992,2035495479.125358,2071275474.8096738
2026-01-16,2091176906.8545992,2051581719.275358,2087657669.8596737
2026-01-19,2098781872.6545992,2057040626.225358,2093816722.159674
2026-01-20,2083553555.504599,2041191201.075358,2077958011.409674
2026-01-21,2092970402.5545993,2048165630.375358,2085613102.109674
2026-01-22,2091444189.0045993,2046950199.2253582,2084291126.559674
2026-01-23,2082289809.3545992,2038992747.5753582,2075931828.909674
2026-01-26,2090320243.3545992,2045253626.4253583,2082666505.359674
2026-01-27,2085053630.5545993,2040494136.825358,2077782575.0096738
2026-01-28,2109194485.4545994,2061842969.675358,2100138925.459674
2026-01-29,2118813246.4045992,2069918448.2253582,2108762684.409674
2026-01-30,2082251555.7545993,2035066995.2753582,2073054765.009674
2026-02-02,2062132189.6045992,2016955020.2753582,2054138327.909674
2026-02-03,2084098210.1545994,2037357895.7753582,2075339513.759674
2026-02-04,2087122136.9545991,2040914742.725358,2078670365.959674
2026-02-05,2107212938.9545994,2060540475.9753582,2098621279.509674
2026-02-06,2118762069.6045995,2071009979.4753582,2109449899.1096742
2026-02-09,2129507663.0545993,2080955692.5753584,2119614853.059674
2026-02-10,2144532091.9545991,2094884862.775358,2134143163.3096738
2026-02-11,2172360274.2545996,2121060861.5253582,2161125615.5596743
2026-02-23,2273839240.154599,2213884826.8253584,2257238389.909674
2026-02-24,2309232686.3545995,2245093406.9753585,2290089331.0596743
2026-02-25,2307189684.8545995,2242908834.425359,2287964524.809674
2026-02-26,2346253045.904599,2276868492.3253584,2323657828.3096743
2026-03-02,2281473945.3545995,2218638405.4753585,2262928846.609674
2026-03-03,2268252587.3045993,2207377774.3753586,2251000149.909674
2026-03-04,2179050418.8545995,2121137212.975358,2162820959.909674
2026-03-05,2206695511.354599,2148101457.5753584,2190476811.759674
2026-03-06,2195914203.2045994,2138732638.8753583,2180864914.709674
2026-03-09,2155643719.819363,2101686938.1452596,2142426979.7725632
2026-03-10,2143787291.8453681,2091071710.5665827,2131327771.947644
2026-03-11,2151687744.2052345,2099955159.6988993,2140036400.4790487
2026-03-12,2130093229.4407358,2078414483.5003603,2118142971.4701831
2026-03-13,2127982008.5400743,2076152190.6279588,2115896195.717554
2026-03-16,2115727497.5615127,2067837205.906836,2106827524.264347
2026-03-17,2117756779.6057305,2071592946.9950368,2110021070.6940563
2026-03-18,2122919435.0591025,2077243371.0621207,2115875915.6515973
2026-03-19,2107218329.8299515,2060817971.4882236,2099391111.1559155
2026-03-20,2111854802.2281525,2065912745.6633024,2105305402.1725924
2026-03-23,2073729565.7848692,2030754531.8633027,2068725399.6725924
2026-03-24,2098222845.6865919,2054351318.5633025,2093027422.5225923
2026-03-25,2137829875.6836886,2089774657.7633026,2129935123.1225922
2026-03-26,2115464114.6951938,2068388986.9133024,2107417704.972592
2026-03-27,2106833829.2454488,2061371755.3888314,2100084602.603985
2026-03-30,2087496282.8454635,2040809459.7388315,2079017414.1039853
2026-03-31,2084825030.6454635,2039152532.0229566,2077786967.1367207
