date,nav_base,nav_l4,rel_l4_vs_base
2024-11-15,48875989.58920641,48480891.35056825,0.9919163122433143
2024-11-18,48891576.02442054,48478069.26717667,0.9915423721044025
2024-11-19,49357156.30931833,48956949.2167613,0.9918916095966114
2024-11-20,48994867.44313882,48556485.015700884,0.9910524826310285
2024-11-21,49306635.32510831,48932183.3513849,0.9924056474092295
2024-11-22,49366409.13260511,48963221.73847442,0.9918327583226142
2024-11-25,49511142.028882764,49088114.429205105,0.991455911087026
2024-11-26,49474183.719447404,49057657.288286656,0.991580933734597
2024-11-27,50058697.90712409,49654231.69831584,0.991920161216365
2024-11-28,49952325.00414375,49529394.70449919,0.991533321029412
2024-11-29,49803378.8250459,49385955.576297775,0.9916185757152243
2024-12-02,50328197.15857331,50073199.33326398,0.9949333010179983
2024-12-03,51209144.86507844,50825159.469370015,0.992501624529757
2024-12-04,51296377.13775662,50920129.0292199,0.9926652108875778
2024-12-05,51325066.722694136,50945126.643190615,0.9925973777772894
2024-12-06,51426324.68917767,51083157.05779798,0.993327004536027
2024-12-09,51885484.463985465,51561494.55659005,0.9937556734654699
2024-12-10,51455649.60297853,51141892.29986633,0.9939023740729525
2024-12-11,51061398.341540724,50736268.24673168,0.993632565786109
2024-12-12,51311964.882600084,51011031.060611434,0.9941352114915658
2024-12-13,51144298.746920004,50822849.80549449,0.9937148626669776
2024-12-16,51042941.0602551,50727237.38096155,0.9938149394855428
2024-12-17,50585505.79430822,50279476.01999824,0.9939502478129927
2024-12-18,50140805.57740604,49830398.8439355,0.9938092990350674
2024-12-19,49428971.12265705,49100471.68437574,0.9933541113476518
2024-12-20,49166302.71131828,48807627.78247414,0.9927048626993551
2024-12-23,50412522.8520716,50131117.36491827,0.994417944763862
2024-12-24,50469536.97737049,50152424.67995898,0.9937167583377334
2024-12-25,50008482.94022518,49683766.716044076,0.9935067771488043
2024-12-26,50324725.53354892,50036845.77138393,0.994279556239744
2024-12-27,50274761.892489366,49957150.81086644,0.9936824945625377
2024-12-30,50542775.98667747,50235000.35983647,0.9939105911609974
2024-12-31,49983090.98609072,49652286.41344718,0.99338167035857
2025-01-02,50070406.139053285,49824094.54023741,0.9950806950091072
2025-01-03,50052191.26547001,49780221.020039916,0.9945662669594703
2025-01-06,51106308.25759829,50864940.415547155,0.995277141897346
2025-01-07,50813299.30927592,50575642.710617974,0.9953229449398386
2025-01-08,50892638.036095284,50655056.44927443,0.9953317101256894
2025-01-09,51113717.7681443,50883960.161342695,0.9955049717212158
2025-01-10,50855254.81294167,50618787.502488755,0.9953501892513822
2025-01-13,50602177.35812199,50338906.92739722,0.9947972509391928
2025-01-14,51433507.66575188,51169212.39093658,0.9948614184252635
2025-01-15,51388552.94143163,51125364.76178851,0.9948784668067404
2025-01-16,51689612.93428962,51437722.6252576,0.995126867957935
2025-01-17,51541771.30725078,51301529.805977285,0.9953388970696919
2025-01-20,51386533.17222816,51150517.28342666,0.9954070478346834
2025-01-21,51903155.12289309,51681903.80361945,0.9957372279440475
2025-01-22,52373797.99774316,52186902.929663315,0.996431515849053
2025-02-03,52317110.43874075,52084614.61310698,0.995556027011354
2025-02-04,51949096.31454021,51729263.43437429,0.9957683021310924
2025-02-05,52147428.586998716,51946982.080916196,0.9961561574268593
2025-02-07,52228423.62956041,52008371.092538655,0.9957867283419749
2025-02-10,52161430.17776178,51952476.04294933,0.9959940873150841
2025-02-11,51818820.044055626,51615515.93474982,0.9960766356869385
2025-02-12,52046915.58443648,51840982.03839098,0.9960433093155844
2025-02-13,52175585.4936591,51974913.66094161,0.9961539131603635
2025-02-14,51833939.12657315,51613823.010906465,0.9957534364669992
2025-02-17,52248435.35363995,52028629.51675284,0.9957930637463233
2025-02-18,52414188.2998184,52180171.65600773,0.9955352424333646
2025-02-19,52388491.16950349,52136329.69087509,0.9951867008764859
2025-02-20,52337363.57444498,52052653.744333185,0.9945601037066604
2025-02-21,52427598.435062245,52148710.35503845,0.9946805101063473
2025-02-24,52026659.02199628,51728878.6687,0.9942763890879408
2025-02-25,51830584.15511569,51505524.83051022,0.9937284263740372
2025-02-26,52357277.82381649,52024683.774694294,0.9936476061600952
2025-02-27,52309183.06278113,51988314.83377585,0.9938659292648447
2025-03-03,52473221.9147218,52113380.61555595,0.9931423822278217
2025-03-04,51816857.55635452,51472536.74979053,0.9933550426868414
2025-03-05,51894011.46991622,51556421.261412986,0.9934946210759031
2025-03-06,51953023.19399576,51615579.68562716,0.9935048340284537
2025-03-07,51755252.38069601,51413294.50324862,0.9933927889109291
2025-03-10,51706941.98168734,51332214.367074996,0.9927528567683416
2025-03-11,51195484.32599577,50818800.03641959,0.9926422360382885
2025-03-12,51647122.9007473,51296411.25812354,0.9932094640915867
2025-03-13,51565479.96326544,51203571.83945103,0.9929815813976283
2025-03-14,51919434.31092874,51552932.65175009,0.9929409543065552
2025-03-17,51844695.65765591,51400070.16369078,0.9914238961512841
2025-03-18,52155540.000470676,51732582.82690933,0.991890465067421
2025-03-19,52210505.91919891,51805317.57391678,0.9922393330968828
2025-03-20,52468467.21751341,52015990.98755165,0.9913762254939529
2025-03-21,52452891.493475944,52131791.84411702,0.993878323192176
2025-03-24,52348894.03471445,51956690.90062119,0.9925079002847094
2025-03-25,52497238.45279798,52030636.94671331,0.9911118847422002
2025-03-26,52537238.811257005,52083073.176976174,0.9913553577508623
2025-03-27,52651650.89357591,52276232.86804701,0.9928697767466451
2025-03-28,52353171.52221555,51995988.21117536,0.9931774274479508
2025-03-31,51654770.806615524,51389202.315515496,0.9948587809615057
2025-04-01,51898435.437405676,51637900.39167214,0.9949799055879486
2025-04-02,52066223.87036643,51824820.15873029,0.9953635256469303
2025-04-07,47655100.37114933,48047933.02353437,1.0082432446752931
2025-04-08,48669020.65199935,48941393.32077342,1.005596427976672
2025-04-09,47466705.321291484,48083617.26561377,1.0129967298161215
2025-04-10,49862961.18247063,50133076.595575854,1.0054171554737144
2025-04-11,50041471.476237506,50229780.068728834,1.0037630506645023
2025-04-14,49715403.26726273,49870905.50664361,1.0031278482957269
2025-04-15,50033160.31350293,50201798.77633459,1.003370533897419
2025-04-16,49917540.68558697,50250275.997226365,1.006665699212531
2025-04-17,49789155.0137718,50056333.81447228,1.0053662047613898
2025-04-18,49690070.841244675,49904461.42775829,1.0043145558636568
2025-04-21,49837732.25365318,50037124.38153043,1.004000826660058
2025-04-22,49775335.52893722,50054625.202422194,1.005611005340639
2025-04-23,49865285.24785023,50016577.5862414,1.0030340213164166
2025-04-24,49362405.20470178,49536224.62822966,1.0035212916146825
2025-04-25,49432187.524080545,49496498.203919634,1.001300987940454
2025-04-28,49623511.985801525,49716381.710608214,1.001871486339646
2025-04-29,50115770.528305285,50216125.402251385,1.0020024609596578
2025-04-30,50407918.25102628,50497025.45676989,1.0017677223903567
2025-05-02,50315496.58576185,50285980.71669365,0.9994133841247518
2025-05-05,50688892.3927712,50695084.7899737,1.000122164776348
2025-05-06,51574875.89520478,51586684.72634259,1.0002289647998728
2025-05-07,51390887.235718824,51439875.9507094,1.0009532568442705
2025-05-08,51402395.32754334,51300858.706743546,0.9980246714155481
2025-05-09,51810635.50317925,51702858.02639468,0.9979197808377016
2025-05-12,51975108.60843325,51775440.22842908,0.9961583845546449
2025-05-13,51738367.63456356,51469050.70883003,0.9947946381371024
2025-05-14,51896620.48503388,51467516.44808492,0.9917315610739489
2025-05-15,51944829.42375431,51580436.39698466,0.9929849990689734
2025-05-16,52156506.73811551,51738360.37336422,0.9919828533216217
2025-05-19,52069150.22044852,51663426.46871004,0.9922079820772812
2025-05-20,52008726.89614237,51637621.108340465,0.9928645477413247
2025-05-21,52337947.989260755,51976613.35183497,0.9930961252531351
2025-05-22,51625599.42433039,51493523.576206475,0.997441659765762
2025-05-23,51731173.621709175,51568160.360567324,0.9968488389160874
2025-05-26,51683968.003985904,51526459.49715034,0.996952468765103
2025-05-27,51156474.47508457,51015123.46989343,0.9972368892375493
2025-05-28,51115536.84002815,50990473.503472775,0.9975533204914432
2025-05-29,50219481.88255211,49986151.86631376,0.9953537948323714
2025-06-02,49997294.30953346,49977900.157367885,0.9996120959657235
2025-06-03,50011439.21163667,49837082.57027837,0.9965136647913597
2025-06-04,50536508.387423106,50184603.28023256,0.9930366161331771
2025-06-05,50363627.006039925,50109063.320142694,0.9949454854419698
2025-06-06,50492975.56354501,50182488.4628206,0.9938508852516789
2025-06-09,50726865.33017897,50510104.07940216,0.9957268944302804
2025-06-10,51185205.86588615,50964687.415353276,0.9956917541543024
2025-06-18,47013533.411222525,47912896.74372031,1.0191298817008954
2025-06-19,46763985.43250883,47653342.93767418,1.0190180006460077
2025-06-20,46541621.561716855,47446506.68750225,1.0194424924491612
2025-06-23,46310776.50678167,47225308.61266311,1.0197477169433236
2025-06-24,46746632.03563522,47554564.01828188,1.0172832126607703
2025-06-25,47499594.76805962,48341105.56067101,1.0177161678267044
2025-06-26,47688341.968944766,48490584.39343924,1.0168226109646863
2025-06-27,47977793.44367902,48730882.08591692,1.0156966085387389
2025-06-30,47581263.68785003,48337971.578806594,1.0159034845295585
2025-07-01,48079474.03831414,48779497.99158133,1.0145597256889571
2025-07-02,48228090.61830238,48881140.80605827,1.0135408675604516
2025-07-03,48456965.33960811,49131360.50114116,1.0139174039646641
2025-07-04,48463037.07890197,49154812.00895154,1.0142742793631216
2025-07-07,48993347.633020826,49652833.08505531,1.013460714237661
2025-07-08,48892449.84999112,49503935.82253241,1.0125067566550134
2025-07-09,48454201.14889274,49159447.3963038,1.0145549040266693
2025-07-10,48997084.94287969,49679343.00888901,1.0139244623798476
2025-07-11,49076100.508586414,49753193.71894708,1.0137968013624514
2025-07-14,49455764.037030645,50121116.53074345,1.0134534873066487
2025-07-15,49186618.41196573,49872449.15173734,1.0139434415683426
2025-07-16,49425347.816227175,50109061.545738354,1.0138332608614786
2025-07-17,49933470.73383602,50623466.131723754,1.013818294377446
2025-07-18,49830618.910394244,50509381.264984354,1.0136213912135161
2025-07-21,49806652.225676194,50473836.105754875,1.013395477316075
2025-07-22,49929995.30389829,50578061.19740274,1.012979490375675
2025-07-23,50004069.98405915,50648337.18951728,1.0128842953316304
2025-07-24,49913621.02837509,50567036.12079558,1.0130909174481457
2025-07-25,49703219.8903509,50362101.10119652,1.0132563083900632
2025-07-28,49536940.75188892,50187008.57629275,1.0131228899996019
2025-07-29,49410718.75254638,50072677.30885907,1.0133970638967598
2025-07-30,49754178.97979078,50411839.08662249,1.0132181883073348
2025-07-31,49784311.98651449,50433886.746302485,1.0130477801915583
2025-08-01,49960706.07571209,50635570.57757608,1.013507905609686
2025-08-04,50821069.030206054,51494032.746140465,1.0132418252661004
2025-08-05,50850933.97877354,51550551.72964605,1.013758208475867
2025-08-06,51147984.11822711,51859271.76740619,1.0139064649651677
2025-08-07,50838521.9904589,51535294.038484655,1.0137055921522762
2025-08-08,51124555.313066095,51807853.577822246,1.013365363484766
2025-08-11,50857496.20877804,51535610.29983593,1.0133336113967177
2025-08-12,51020455.717778064,51694786.44304199,1.0132168698961455
2025-08-13,51037376.78398123,51717880.38158084,1.013333436012589
2025-08-14,51458805.49157944,52149592.99514522,1.0134240874222937
2025-08-15,51078728.008905254,51765757.43890167,1.0134504020906048
2025-08-18,51696295.0524382,52367077.186876126,1.0129754392216603
2025-08-19,51613332.877475135,52306578.43413363,1.0134315208495484
2025-08-20,51321082.96980053,52017066.40940426,1.0135613552818687
2025-08-21,51379460.6366106,52086517.39165301,1.0137614670586594
2025-08-22,51030078.65123448,51724383.372226976,1.013605793668039
2025-08-25,51288494.321740635,51967409.31827613,1.013237179322843
2025-08-26,50454519.63594249,51147957.92285699,1.0137438289358027
2025-08-27,50817189.5897702,51501119.26203259,1.0134586284244274
2025-08-28,50662259.28289466,51347106.04478446,1.0135178882975917
2025-08-29,50711256.8173438,51405797.53475944,1.0136959870649094
2025-09-01,51376902.67673066,52047999.77997988,1.0130622335774468
2025-09-02,52142003.96497144,52814171.02244629,1.012891086002878
2025-09-03,52315190.25312912,52996556.27496074,1.013024248187473
2025-09-04,52306759.646084115,53016716.03713281,1.0135729377207148
2025-09-05,52428551.78306386,53128664.56608506,1.0133536548161408
2025-09-08,52387420.98879074,53110649.21101555,1.0138053793940258
2025-09-09,52868126.84244724,53597714.64922309,1.013800144819772
2025-09-10,53309540.69701941,54050180.88585491,1.0138932014635966
2025-09-11,53199389.575722046,53925787.29842371,1.0136542492027607
2025-09-12,53329223.86991564,54069542.73058642,1.0138820482832567
2025-09-15,52999967.62103081,53727631.39316674,1.013729513522329
2025-09-16,53072621.30316472,53808141.88178237,1.0138587573132325
2025-09-17,52984905.442098804,53705005.066290155,1.013590656021426
2025-09-18,53407127.37728867,54131653.22095797,1.0135660890081388
2025-09-19,53112223.64420165,53839111.129039854,1.0136858793506296
2025-09-22,53120102.00099845,53859905.695121214,1.013927000631679
2025-09-23,53260088.45259845,53998242.30270008,1.0138594184040566
2025-09-24,53449925.94631019,54183567.89915819,1.01372578052933
2025-09-25,53200190.0375076,53919139.45819662,1.0135140385811054
2025-09-26,53190382.04973171,53890996.844069906,1.0131718323377175
2025-09-30,53688888.55195935,54409683.95130003,1.0134254110819059
2025-10-01,53579092.00103468,54313158.444076896,1.0137006137212636
2025-10-02,53594992.41827243,54305375.40876272,1.0132546523180046
2025-10-03,53264858.595149204,53982847.337634645,1.0134795953922016
2025-10-07,53339080.04149628,54025504.646981865,1.012869074700043
2025-10-08,53544871.59454656,54239259.92475006,1.0129683442975
2025-10-09,53628666.82740356,54302620.78082423,1.0125670465683902
2025-10-13,53490156.48856269,54175568.06943372,1.0128137890383175
2025-10-14,53811589.63578949,54500280.97135903,1.0127981971956372
2025-10-15,54044503.14888923,54731550.549570896,1.0127126231281818
2025-10-16,54359417.725215465,55058817.23014636,1.0128662067071126
2025-10-17,54197675.26759042,54888031.42604466,1.0127377448395294
2025-10-20,54277982.3097245,54948918.210552454,1.0123611061479665
2025-10-21,54241396.93553651,54919088.82879869,1.0124939977867382
2025-10-22,54380754.68068448,55071375.104466766,1.0126997212127251
2025-10-23,54393651.75659291,55080579.991915785,1.0126288309966174
2025-10-27,54294638.33581856,54987448.38897456,1.012760192799718
2025-10-28,53856984.74038524,54535703.74412152,1.0126022466168132
2025-10-29,54055700.50063439,54741976.13409652,1.0126957125170188
2025-10-30,53780247.93417303,54466687.101404026,1.0127637784056183
2025-10-31,53601538.51385652,54294355.89767493,1.0129253264556821
2025-11-03,53787804.65034902,54473617.764911555,1.0127503459012819
2025-11-04,54004689.09545528,54681808.98605116,1.0125381684801302
2025-11-05,54101196.85478875,54780830.57760188,1.012562267793027
2025-11-06,53931832.847331636,54622304.44643726,1.01280267260822
2025-11-07,54044261.47955502,54724424.06426303,1.0125852878009134
2025-11-10,54063409.26770588,54740739.87428804,1.0125284479050927
2025-11-11,54112319.36340241,54796584.91858126,1.0126452823170178
2025-11-12,53506888.2237151,54199019.727101445,1.012935371993462
2025-11-13,53363721.969108574,54056990.78417371,1.0129913879595291
2025-11-14,52981602.4499838,53665447.20186014,1.0129072115650317
2025-11-17,52926158.11090826,53627305.884612,1.0132476604901959
2025-11-18,52227148.098952025,52915056.26819259,1.0131714672211705
2025-11-19,51867361.213037804,52569058.50586335,1.0135286869509985
2025-11-20,52769951.315030254,53478994.10149274,1.013436487409844
2025-11-21,52954726.552621044,53658267.04867934,1.0132856978377405
2025-11-24,53417450.50905391,54119268.08583849,1.0131383577856383
2025-11-25,52755884.68732652,53453014.2003965,1.013214251210111
2025-11-26,53193584.93442524,53864524.83213874,1.0126131731587673
2025-11-27,53162776.788807444,53813248.4390123,1.0122354716870583
